job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
AI Engineer,Medium,Retail,UK,Hybrid,Senior,14,Master,0,0,1,1,0,98144,1,2024,High,7
Machine Learning Engineer,Startup,Technology,Germany,Onsite,Mid,14,Bachelor,1,0,0,0,0,98495,6,2026,Low,1
Data Analyst,Startup,Healthcare,Germany,Hybrid,Mid,8,PhD,0,0,0,0,0,97011,5,2026,Medium,8
Data Analyst,Enterprise,Education,USA,Remote,Mid,6,Master,0,0,0,1,0,145821,2,2022,High,2
AI Engineer,MNC,Retail,Germany,Remote,Entry,12,PhD,1,1,1,0,0,104547,11,2025,High,3
Data Engineer,MNC,Healthcare,India,Hybrid,Entry,4,PhD,1,1,1,0,1,74288,9,2020,Low,4
Business Analyst,Enterprise,E-commerce,UK,Remote,Entry,4,Master,1,1,1,0,1,56514,5,2021,Low,3
Data Scientist,Medium,E-commerce,UK,Hybrid,Senior,7,PhD,1,0,0,1,1,139343,11,2024,High,1
Data Engineer,Enterprise,Education,USA,Onsite,Entry,14,PhD,1,0,0,1,0,111235,4,2022,Medium,2
Machine Learning Engineer,Medium,Technology,Australia,Remote,Senior,5,Master,0,1,0,1,1,152875,9,2025,High,2
Data Scientist,Enterprise,Education,Germany,Hybrid,Entry,13,PhD,0,1,1,0,1,45644,2,2025,High,4
AI Engineer,Medium,Technology,USA,Hybrid,Mid,14,Master,1,0,1,1,0,146188,10,2021,Low,2
Business Analyst,Startup,Retail,UK,Hybrid,Entry,0,PhD,1,0,0,0,1,84392,9,2023,High,6
Data Engineer,Enterprise,Technology,USA,Onsite,Mid,10,PhD,0,0,0,0,0,45083,2,2025,High,6
Data Engineer,MNC,Finance,Singapore,Onsite,Mid,9,PhD,1,0,0,1,0,113005,2,2026,High,4
Data Engineer,Startup,Healthcare,UK,Remote,Mid,10,Bachelor,0,1,0,0,0,141738,1,2025,Medium,9
Machine Learning Engineer,Startup,E-commerce,Germany,Hybrid,Entry,4,Master,0,1,0,0,1,91722,11,2023,High,3
Business Analyst,Medium,Education,Australia,Onsite,Mid,14,PhD,0,1,1,1,0,50722,4,2025,High,2
Machine Learning Engineer,Enterprise,Technology,Canada,Onsite,Mid,7,Bachelor,0,1,0,1,0,66115,5,2022,High,7
Data Analyst,Medium,Finance,Australia,Hybrid,Mid,2,Master,1,1,0,1,0,98754,9,2020,Medium,8
AI Engineer,MNC,E-commerce,Singapore,Remote,Senior,8,Master,1,0,0,1,1,107994,10,2025,High,2
Data Engineer,Medium,Education,India,Onsite,Mid,10,Master,0,1,1,1,0,91239,2,2025,High,6
Machine Learning Engineer,Medium,E-commerce,UK,Hybrid,Mid,13,Bachelor,0,0,1,0,0,170816,9,2023,High,8
Data Analyst,MNC,Technology,USA,Hybrid,Mid,11,Master,0,1,0,0,1,127927,1,2022,Low,3
AI Engineer,Medium,Education,USA,Remote,Mid,5,Bachelor,1,0,0,0,1,98199,3,2025,High,3
Data Analyst,Enterprise,Technology,India,Onsite,Senior,12,Bachelor,1,0,1,1,0,45083,5,2020,High,2
Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Entry,4,PhD,0,0,1,0,1,74460,2,2026,High,9
Machine Learning Engineer,MNC,Retail,India,Remote,Senior,4,Bachelor,1,1,0,1,1,111945,11,2022,High,3
Data Scientist,Medium,Healthcare,India,Remote,Entry,11,Master,1,1,1,0,1,76984,10,2023,Medium,9
Data Engineer,MNC,Finance,India,Hybrid,Senior,8,Master,1,0,1,0,1,78053,6,2024,High,2
Data Analyst,Enterprise,E-commerce,Canada,Onsite,Senior,13,Bachelor,0,1,0,1,1,119056,5,2021,High,2
Data Engineer,Medium,Healthcare,India,Remote,Senior,5,Master,0,1,0,1,0,151343,4,2025,High,9
Data Engineer,Enterprise,Education,India,Hybrid,Mid,1,Master,0,1,0,0,1,151079,1,2024,Low,7
Machine Learning Engineer,Startup,Finance,India,Remote,Mid,10,PhD,0,1,0,1,0,74000,1,2026,Low,9
Machine Learning Engineer,Medium,Healthcare,India,Onsite,Mid,12,Master,0,1,0,0,1,126282,8,2026,High,8
Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Mid,14,Master,0,1,1,1,0,111027,3,2024,High,8
Data Scientist,Enterprise,Technology,Singapore,Hybrid,Mid,4,PhD,1,1,1,1,0,139547,12,2023,Low,8
AI Engineer,Medium,Finance,India,Remote,Entry,14,Bachelor,0,0,1,0,0,125483,11,2025,High,6
Data Analyst,MNC,Education,India,Remote,Entry,7,Master,1,1,0,0,1,48780,6,2025,Low,2
Machine Learning Engineer,Medium,Education,Australia,Remote,Mid,6,Bachelor,0,1,1,0,1,190167,6,2020,Medium,4
Business Analyst,MNC,Education,Germany,Onsite,Entry,14,Bachelor,0,0,0,1,1,119914,3,2024,High,8
Business Analyst,Startup,Healthcare,Australia,Hybrid,Entry,4,Master,0,0,1,1,1,69600,11,2021,Low,5
Data Scientist,MNC,Education,USA,Onsite,Mid,10,PhD,1,0,0,1,1,68432,10,2021,High,3
Data Scientist,Enterprise,Finance,Canada,Onsite,Mid,9,Bachelor,0,0,0,1,0,85469,4,2021,High,3
AI Engineer,Enterprise,Retail,Australia,Remote,Mid,2,PhD,0,1,1,1,1,107776,3,2024,Low,6
Data Analyst,Medium,Healthcare,Canada,Hybrid,Entry,9,Master,1,1,1,0,1,120564,1,2026,Medium,9
Business Analyst,Medium,E-commerce,Singapore,Remote,Senior,14,PhD,1,0,0,1,1,69163,10,2026,Low,6
Data Engineer,MNC,Technology,Canada,Onsite,Mid,6,Bachelor,0,0,1,0,0,73213,2,2023,High,7
Data Scientist,Medium,Education,India,Hybrid,Mid,12,Bachelor,1,0,0,1,1,66942,5,2020,High,1
AI Engineer,Startup,Healthcare,Singapore,Remote,Senior,2,Master,1,1,1,1,0,74303,2,2025,High,3
Data Engineer,MNC,Education,Australia,Remote,Senior,9,Master,1,1,1,1,0,111699,9,2020,High,4
Data Analyst,MNC,Finance,Singapore,Hybrid,Senior,13,Bachelor,0,0,0,1,0,71863,3,2024,Low,8
AI Engineer,Startup,E-commerce,USA,Hybrid,Entry,7,Bachelor,0,1,1,1,1,110181,11,2020,High,5
Machine Learning Engineer,Medium,Technology,USA,Onsite,Senior,4,Master,1,0,1,1,1,117876,5,2025,Low,3
Machine Learning Engineer,Startup,Healthcare,Canada,Remote,Entry,14,PhD,0,1,0,1,1,132540,2,2025,Low,1
Data Engineer,MNC,Finance,Germany,Remote,Senior,3,PhD,0,0,0,1,0,149127,9,2025,Low,1
AI Engineer,MNC,E-commerce,India,Onsite,Entry,13,PhD,1,0,0,1,0,154620,8,2023,High,8
Business Analyst,Enterprise,Technology,Singapore,Hybrid,Entry,2,Bachelor,0,1,1,0,1,96390,12,2022,High,9
Business Analyst,Enterprise,Finance,Canada,Hybrid,Senior,5,Master,1,1,1,1,0,112027,5,2026,High,2
Data Analyst,Startup,Technology,Germany,Remote,Mid,13,Bachelor,1,0,0,0,1,146489,1,2023,Low,6
AI Engineer,Enterprise,Technology,Germany,Remote,Mid,13,Bachelor,1,0,1,0,1,47307,1,2023,Medium,7
Business Analyst,Medium,Education,Germany,Hybrid,Senior,4,PhD,0,1,1,1,0,52369,11,2022,Low,2
Data Analyst,Startup,Retail,USA,Hybrid,Mid,3,Bachelor,0,1,0,1,0,82845,8,2021,High,1
Data Scientist,Medium,Education,USA,Remote,Senior,9,Master,0,0,0,1,1,112564,9,2024,High,5
Data Engineer,Medium,E-commerce,Australia,Remote,Senior,1,Master,1,1,1,1,0,110870,8,2026,Low,6
Data Scientist,MNC,Education,Australia,Remote,Entry,4,Bachelor,1,0,1,1,1,65633,1,2021,Medium,6
Data Scientist,Enterprise,Healthcare,Australia,Remote,Entry,9,PhD,0,0,0,1,1,58205,8,2026,High,3
Data Engineer,MNC,Technology,UK,Hybrid,Entry,5,Master,0,0,1,0,1,109012,9,2020,Low,2
AI Engineer,Startup,Finance,USA,Onsite,Senior,4,Master,1,1,1,1,0,82000,9,2022,High,4
Data Analyst,Enterprise,Technology,UK,Onsite,Senior,11,Bachelor,1,0,1,1,1,68659,7,2021,High,8
Machine Learning Engineer,Medium,E-commerce,Australia,Remote,Senior,7,PhD,0,0,1,1,0,71423,1,2022,Low,4
Data Scientist,Medium,Retail,India,Hybrid,Mid,13,Bachelor,0,0,1,1,0,96709,3,2024,High,8
Machine Learning Engineer,MNC,E-commerce,USA,Onsite,Senior,12,Bachelor,1,0,1,1,1,69662,3,2023,Low,1
Data Scientist,MNC,Technology,India,Hybrid,Senior,9,Master,0,0,0,1,1,60723,12,2023,High,3
Data Engineer,Enterprise,Finance,Germany,Hybrid,Mid,4,Bachelor,0,0,0,1,1,83854,12,2021,Low,7
Data Engineer,Enterprise,Finance,India,Remote,Entry,6,PhD,0,1,0,1,0,98840,4,2021,Medium,7
Data Scientist,Enterprise,Education,UK,Onsite,Senior,4,PhD,0,1,0,0,0,204143,12,2023,Low,8
Machine Learning Engineer,Enterprise,Education,Australia,Onsite,Entry,0,PhD,0,0,0,1,0,108174,4,2026,Medium,7
Business Analyst,MNC,Education,UK,Hybrid,Mid,12,PhD,0,1,0,1,0,57901,8,2023,High,7
Data Scientist,Medium,Finance,USA,Hybrid,Mid,14,Bachelor,0,0,1,0,1,135543,12,2026,High,1
Data Scientist,Enterprise,Finance,USA,Hybrid,Senior,11,Master,0,0,0,0,1,53725,4,2020,High,3
Machine Learning Engineer,Startup,E-commerce,UK,Remote,Senior,14,Master,0,1,1,0,1,81533,10,2021,Medium,8
Data Analyst,MNC,Technology,Australia,Hybrid,Entry,8,Bachelor,0,1,1,0,1,61386,2,2022,High,9
Data Analyst,MNC,Education,Canada,Hybrid,Senior,2,Master,0,0,1,1,1,134791,4,2025,Low,1
AI Engineer,Enterprise,Education,USA,Remote,Senior,6,Master,1,0,0,0,0,162072,1,2024,High,2
Business Analyst,MNC,Retail,Germany,Onsite,Mid,14,Master,1,0,0,0,1,179345,2,2020,Low,3
AI Engineer,Medium,Healthcare,Germany,Hybrid,Mid,14,Master,0,1,0,1,0,67131,3,2025,Low,5
Business Analyst,Startup,Technology,India,Remote,Entry,2,PhD,1,0,0,0,1,81613,9,2021,Medium,6
Data Engineer,Enterprise,Retail,Germany,Remote,Entry,3,Master,0,1,1,0,1,115200,8,2020,High,4
Data Scientist,MNC,Healthcare,UK,Hybrid,Entry,6,Master,1,1,0,1,0,105980,3,2022,Medium,8
Data Engineer,Enterprise,Finance,Canada,Onsite,Entry,5,Bachelor,1,1,1,0,1,61954,11,2020,Medium,4
AI Engineer,Enterprise,Technology,Germany,Hybrid,Senior,6,Master,1,1,1,1,1,106362,9,2021,High,4
Data Analyst,Enterprise,Education,Germany,Hybrid,Mid,8,Master,1,0,0,0,0,85152,12,2021,High,9
Data Analyst,Enterprise,Healthcare,Germany,Onsite,Mid,11,Master,0,1,0,1,1,65191,12,2023,Low,6
Data Engineer,Startup,Education,Australia,Remote,Senior,12,PhD,1,1,0,1,1,114643,2,2024,High,4
Data Scientist,MNC,Education,Singapore,Remote,Entry,9,Bachelor,1,0,1,0,1,115016,12,2021,Medium,6
AI Engineer,Enterprise,Retail,Singapore,Remote,Senior,2,PhD,1,1,1,1,1,124101,1,2026,Low,4
Data Scientist,Enterprise,Retail,Australia,Hybrid,Entry,6,Bachelor,1,0,0,1,1,102236,9,2026,Low,4
Data Scientist,MNC,Education,Singapore,Remote,Entry,13,Bachelor,0,1,0,0,0,114400,9,2025,Low,6
Data Analyst,Medium,Healthcare,Singapore,Hybrid,Mid,0,Master,0,0,1,0,1,137467,9,2025,High,7
Business Analyst,Enterprise,Retail,Singapore,Hybrid,Senior,8,Master,1,1,0,1,1,83324,4,2025,Medium,6
Business Analyst,Enterprise,E-commerce,UK,Remote,Senior,12,Bachelor,0,1,0,1,0,98687,1,2020,High,2
AI Engineer,Startup,Retail,UK,Hybrid,Entry,10,PhD,1,1,0,0,1,87735,12,2022,High,1
AI Engineer,MNC,Education,India,Hybrid,Senior,9,Master,0,0,1,1,0,56181,10,2022,High,1
Data Analyst,Medium,Education,Australia,Remote,Senior,11,Master,1,0,1,1,1,107362,9,2022,Low,3
Data Analyst,MNC,Education,India,Hybrid,Entry,12,Bachelor,0,1,1,0,0,91479,7,2023,Low,8
Data Engineer,Enterprise,Finance,Canada,Remote,Senior,9,Bachelor,0,1,1,0,1,97935,8,2024,Low,9
Data Analyst,MNC,Technology,USA,Remote,Mid,8,Master,0,1,0,0,1,119549,10,2025,High,6
Data Analyst,Enterprise,Technology,Germany,Hybrid,Mid,2,Bachelor,0,0,0,1,0,176686,8,2026,High,7
Data Analyst,Startup,Education,Canada,Onsite,Senior,2,Master,1,1,0,1,1,45083,11,2024,Medium,8
Business Analyst,Startup,E-commerce,Australia,Hybrid,Entry,13,PhD,1,0,1,0,0,55123,2,2026,High,3
Data Analyst,Startup,Education,Canada,Onsite,Entry,1,Bachelor,1,1,0,0,1,89004,8,2024,Medium,7
Data Scientist,Startup,Finance,Singapore,Onsite,Senior,3,Master,0,1,1,0,0,88815,9,2026,High,3
Data Scientist,Enterprise,Healthcare,Germany,Onsite,Mid,13,Bachelor,0,0,1,1,1,122326,11,2026,High,5
Machine Learning Engineer,Medium,E-commerce,USA,Remote,Mid,12,Bachelor,0,0,0,0,0,116467,4,2024,High,5
Machine Learning Engineer,MNC,E-commerce,Canada,Hybrid,Senior,3,Bachelor,0,1,0,1,0,112785,9,2026,High,3
Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Mid,2,Bachelor,0,0,0,1,0,97598,3,2022,Medium,7
Data Scientist,Medium,Education,UK,Remote,Senior,5,Bachelor,0,0,1,1,1,112653,11,2022,Low,8
AI Engineer,Medium,Technology,USA,Remote,Entry,13,PhD,0,1,0,1,0,135958,6,2021,High,6
AI Engineer,Startup,Education,Canada,Hybrid,Senior,0,Master,0,1,1,0,1,57634,6,2025,Medium,6
AI Engineer,Startup,Healthcare,USA,Hybrid,Entry,10,Bachelor,1,0,0,0,1,80584,11,2025,Low,1
Business Analyst,Startup,E-commerce,Germany,Hybrid,Entry,11,Bachelor,0,0,0,1,1,57543,8,2022,Medium,2
Data Engineer,MNC,Healthcare,India,Remote,Senior,5,Master,0,0,0,1,1,156771,1,2022,Medium,3
Business Analyst,Enterprise,Technology,USA,Hybrid,Entry,14,Master,1,0,0,0,0,111695,1,2025,High,6
Data Analyst,Startup,Retail,Germany,Remote,Senior,3,Bachelor,0,1,1,1,0,63348,2,2020,High,9
Data Engineer,MNC,Education,Canada,Remote,Senior,10,Master,1,0,0,1,0,197323,2,2023,Medium,6
Data Scientist,Medium,Technology,Australia,Remote,Senior,13,Bachelor,0,0,1,1,0,106635,6,2021,High,8
Machine Learning Engineer,Startup,E-commerce,USA,Onsite,Senior,9,Bachelor,0,1,1,1,1,113525,1,2026,Low,7
Data Analyst,Enterprise,Technology,Germany,Remote,Senior,8,Bachelor,0,0,1,0,1,113021,7,2021,High,4
AI Engineer,Enterprise,Finance,India,Hybrid,Senior,9,PhD,1,1,1,0,1,116774,2,2020,High,4
Machine Learning Engineer,Medium,Healthcare,USA,Remote,Senior,5,PhD,0,1,0,1,0,95677,8,2021,High,1
Machine Learning Engineer,Medium,Technology,Germany,Hybrid,Mid,2,PhD,1,0,0,1,0,99263,12,2021,Medium,5
Data Engineer,Startup,Technology,Australia,Onsite,Mid,1,PhD,0,1,0,0,0,79379,2,2024,High,4
AI Engineer,Medium,Education,UK,Remote,Entry,5,Master,0,1,1,1,1,52384,10,2026,High,8
Data Engineer,Medium,E-commerce,Canada,Hybrid,Entry,12,Master,1,1,1,0,1,87268,10,2024,High,7
Machine Learning Engineer,MNC,E-commerce,USA,Onsite,Entry,12,Master,0,1,0,0,0,122206,12,2021,High,9
Data Engineer,MNC,Technology,UK,Hybrid,Mid,4,Master,0,0,1,1,0,83209,11,2024,Medium,3
Business Analyst,MNC,Education,UK,Onsite,Entry,12,PhD,1,1,0,1,0,81771,8,2023,Low,7
Data Analyst,Startup,Technology,USA,Onsite,Mid,4,Bachelor,0,1,0,1,0,114018,6,2022,Medium,7
Data Analyst,MNC,Education,Canada,Onsite,Senior,10,PhD,1,1,1,1,1,80191,9,2026,Low,4
Data Scientist,Medium,Retail,USA,Hybrid,Entry,10,Master,1,1,1,0,1,150447,1,2026,Low,3
Data Analyst,Enterprise,Technology,Singapore,Onsite,Entry,5,PhD,1,0,0,1,0,107232,11,2024,High,5
Machine Learning Engineer,Enterprise,Finance,Germany,Onsite,Entry,2,Master,0,0,0,1,0,78219,1,2021,High,2
Data Scientist,Startup,Retail,Canada,Remote,Senior,9,PhD,1,1,0,0,1,107881,8,2024,Medium,8
Data Engineer,Medium,Healthcare,Germany,Remote,Mid,6,PhD,1,0,0,1,1,45083,4,2026,High,7
Data Analyst,Startup,Healthcare,Singapore,Onsite,Mid,5,Master,0,0,1,1,1,129014,5,2021,High,9
AI Engineer,Medium,Education,USA,Hybrid,Senior,14,Master,1,0,0,1,0,79623,8,2025,High,3
Machine Learning Engineer,Enterprise,Healthcare,Germany,Remote,Senior,10,Bachelor,1,1,0,1,0,93835,6,2025,Medium,3
Machine Learning Engineer,Medium,Education,India,Hybrid,Senior,12,Bachelor,1,1,1,0,1,99463,1,2022,High,5
Machine Learning Engineer,Medium,Retail,USA,Remote,Senior,3,Bachelor,1,0,1,1,1,106757,11,2023,High,2
Data Scientist,MNC,Education,Canada,Onsite,Entry,12,Master,0,1,1,0,0,45083,7,2020,Medium,3
Data Engineer,MNC,Retail,USA,Remote,Mid,12,Bachelor,0,1,0,0,1,107206,10,2024,High,2
Data Scientist,Medium,Technology,UK,Onsite,Entry,0,PhD,1,0,0,1,0,87013,3,2023,High,1
Data Scientist,Enterprise,Technology,Singapore,Onsite,Entry,7,Bachelor,1,0,0,1,0,119688,9,2024,High,1
Business Analyst,Startup,Finance,India,Hybrid,Entry,9,PhD,0,0,0,1,1,110614,2,2025,High,4
Data Engineer,MNC,Technology,USA,Hybrid,Senior,6,Bachelor,0,1,1,1,1,113301,8,2026,High,4
Data Analyst,Startup,Retail,Canada,Onsite,Entry,1,PhD,1,0,0,1,0,83637,1,2022,Low,8
Business Analyst,MNC,E-commerce,Germany,Remote,Mid,9,Bachelor,1,0,0,1,0,84034,10,2022,High,3
Data Analyst,Enterprise,Healthcare,Germany,Hybrid,Entry,9,Master,0,0,0,1,0,72275,4,2021,High,4
Data Engineer,Medium,E-commerce,UK,Remote,Entry,11,Bachelor,1,1,0,1,1,103084,10,2025,High,5
AI Engineer,Startup,Healthcare,USA,Remote,Mid,4,Bachelor,1,0,0,0,1,56852,7,2024,High,3
Data Analyst,MNC,Healthcare,India,Hybrid,Entry,10,Bachelor,1,1,1,0,1,82756,12,2022,Medium,6
AI Engineer,Medium,E-commerce,Germany,Hybrid,Senior,1,PhD,1,1,0,1,1,135416,7,2020,Low,7
Machine Learning Engineer,Startup,Retail,USA,Onsite,Senior,7,PhD,0,0,1,1,1,160684,8,2021,Medium,6
Data Analyst,MNC,Education,Singapore,Remote,Entry,7,Master,0,0,0,0,1,122685,10,2022,High,2
Data Analyst,Medium,Retail,India,Hybrid,Entry,3,Bachelor,1,1,1,1,0,125526,10,2021,Medium,6
Data Analyst,MNC,E-commerce,Canada,Hybrid,Mid,2,Bachelor,0,1,0,0,0,195025,8,2020,Medium,7
Data Engineer,MNC,Finance,Germany,Hybrid,Mid,13,Bachelor,0,1,1,1,1,79130,9,2022,High,3
Data Engineer,MNC,Technology,UK,Onsite,Senior,14,Bachelor,0,1,0,0,0,107323,10,2021,High,9
Business Analyst,Medium,Technology,Canada,Onsite,Entry,1,Master,1,1,1,1,0,101891,1,2026,Low,6
Machine Learning Engineer,Startup,Technology,USA,Hybrid,Senior,4,PhD,0,1,1,1,0,86674,11,2024,Medium,6
Business Analyst,Medium,Finance,Australia,Remote,Mid,2,Master,1,1,0,0,1,82886,11,2023,Low,3
AI Engineer,MNC,Finance,India,Hybrid,Entry,3,PhD,1,0,0,1,0,122321,10,2024,Low,2
Data Engineer,Enterprise,E-commerce,India,Remote,Mid,14,Master,1,1,1,1,1,74970,6,2020,Medium,1
Data Engineer,Medium,Retail,Australia,Onsite,Entry,4,Bachelor,0,1,0,0,1,125858,9,2023,High,9
Business Analyst,MNC,Finance,Canada,Remote,Mid,7,Master,0,1,0,0,0,65458,1,2020,High,7
Data Scientist,MNC,Education,Singapore,Onsite,Mid,10,Bachelor,0,0,1,1,1,101312,1,2024,High,2
Business Analyst,MNC,Healthcare,Germany,Remote,Mid,11,PhD,0,1,0,1,1,92282,9,2023,Medium,4
Data Analyst,MNC,Education,UK,Remote,Mid,14,Master,1,1,0,1,1,100988,12,2025,Medium,9
Business Analyst,Enterprise,Finance,USA,Remote,Entry,11,Master,0,0,0,0,1,94042,7,2020,Low,4
Data Analyst,Enterprise,E-commerce,India,Onsite,Mid,2,Master,0,0,1,0,1,145573,4,2021,High,8
Business Analyst,Medium,Technology,Germany,Hybrid,Entry,9,PhD,1,0,0,0,0,46584,12,2020,High,6
Machine Learning Engineer,MNC,Education,USA,Remote,Senior,2,Master,0,1,0,1,0,201034,12,2025,High,7
Data Analyst,Medium,Technology,Singapore,Hybrid,Entry,8,Master,0,1,0,0,0,84518,10,2024,High,4
AI Engineer,Enterprise,Finance,Singapore,Remote,Entry,8,Master,1,0,0,1,1,165580,1,2022,High,8
Business Analyst,Startup,Education,Singapore,Remote,Senior,10,PhD,1,0,0,1,1,114062,6,2022,High,4
Data Analyst,Enterprise,Technology,Canada,Remote,Mid,4,Master,0,1,1,0,0,61875,12,2020,High,5
Data Engineer,Medium,E-commerce,India,Hybrid,Mid,12,PhD,0,0,0,0,1,114482,4,2026,High,2
Machine Learning Engineer,Startup,Education,Canada,Onsite,Entry,2,PhD,0,0,1,0,0,112415,4,2021,Medium,8
Machine Learning Engineer,Startup,Technology,UK,Onsite,Entry,8,Bachelor,0,1,1,0,1,75618,9,2021,High,4
Machine Learning Engineer,Startup,Finance,Canada,Remote,Entry,6,Bachelor,1,0,0,0,1,117552,2,2023,Medium,5
Data Analyst,MNC,Finance,Singapore,Hybrid,Senior,6,Master,1,1,0,1,1,94048,12,2026,Low,6
Business Analyst,MNC,Education,Australia,Onsite,Entry,14,Master,0,0,1,1,1,199127,1,2022,Low,9
Data Engineer,Medium,Technology,USA,Remote,Senior,5,PhD,0,0,1,1,0,108634,1,2020,Medium,6
Business Analyst,Startup,Finance,UK,Hybrid,Senior,14,PhD,0,0,1,1,0,51647,12,2026,Medium,5
Business Analyst,Startup,Technology,Canada,Remote,Entry,4,Master,1,0,0,1,0,55079,5,2023,High,1
Machine Learning Engineer,Medium,E-commerce,Australia,Onsite,Mid,3,PhD,1,0,0,1,1,73123,3,2025,High,3
AI Engineer,MNC,Healthcare,Singapore,Remote,Entry,8,Bachelor,0,1,0,0,1,103397,3,2026,Low,9
Machine Learning Engineer,Enterprise,Retail,Canada,Remote,Senior,14,Master,0,0,1,0,1,100529,11,2025,Low,6
Data Engineer,Enterprise,E-commerce,Australia,Hybrid,Mid,3,Master,0,1,0,1,0,103848,12,2020,Low,2
Data Scientist,Startup,E-commerce,Germany,Hybrid,Entry,12,Bachelor,0,0,1,0,1,56186,9,2024,High,3
Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Senior,5,Master,0,1,1,1,0,99689,12,2025,High,7
Data Analyst,Medium,Education,UK,Remote,Mid,9,PhD,0,0,0,1,0,103094,7,2021,High,2
AI Engineer,MNC,Technology,Germany,Remote,Senior,0,PhD,1,1,0,1,1,119762,5,2021,High,7
Data Engineer,Enterprise,Education,India,Remote,Senior,11,PhD,1,1,0,0,1,56749,8,2026,High,4
Business Analyst,Enterprise,Technology,Australia,Remote,Entry,7,Bachelor,1,1,0,0,0,132232,3,2021,Low,6
Data Analyst,Medium,Education,Singapore,Remote,Mid,2,Master,1,0,1,0,1,127627,1,2025,Low,2
Machine Learning Engineer,Enterprise,Education,Canada,Remote,Senior,8,Bachelor,1,1,1,1,1,113668,1,2025,Low,8
Data Scientist,MNC,Technology,Germany,Remote,Mid,9,Master,1,0,0,1,1,102747,7,2022,High,4
Data Scientist,Enterprise,Education,Germany,Onsite,Mid,12,Bachelor,1,0,1,1,1,147678,5,2020,High,3
Data Engineer,MNC,Finance,Germany,Onsite,Entry,9,Master,1,0,1,1,1,117184,6,2026,Low,5
Business Analyst,Enterprise,Technology,Australia,Hybrid,Entry,14,Master,1,0,0,0,1,126257,8,2025,High,2
Data Analyst,Enterprise,E-commerce,Germany,Remote,Entry,10,Bachelor,0,1,0,1,1,63636,2,2023,Low,9
Machine Learning Engineer,Medium,Education,India,Onsite,Entry,9,PhD,0,0,1,0,0,72851,12,2020,Low,2
AI Engineer,Medium,E-commerce,India,Remote,Entry,14,Bachelor,1,1,0,1,0,126063,7,2025,Medium,8
Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Mid,3,PhD,0,0,0,0,1,103471,2,2026,Low,6
Data Engineer,MNC,Education,Germany,Onsite,Entry,2,PhD,0,0,0,1,0,107011,4,2022,Low,6
Business Analyst,MNC,Education,UK,Onsite,Mid,5,Bachelor,0,0,1,1,0,57923,10,2023,High,4
Business Analyst,Startup,Retail,Australia,Hybrid,Senior,10,PhD,1,1,1,0,1,138514,9,2024,High,4
Data Analyst,MNC,Education,India,Remote,Senior,12,Master,1,0,0,1,1,110128,10,2024,High,1
Machine Learning Engineer,MNC,E-commerce,UK,Remote,Senior,6,Master,1,0,0,0,0,75463,1,2025,High,6
Business Analyst,Enterprise,Education,India,Hybrid,Entry,13,PhD,1,0,0,1,0,49862,4,2021,High,8
Data Engineer,MNC,E-commerce,UK,Onsite,Entry,9,Bachelor,1,0,0,0,1,96581,6,2023,Medium,1
AI Engineer,Enterprise,Technology,USA,Onsite,Senior,0,Bachelor,1,0,1,1,0,109083,6,2024,Low,8
Machine Learning Engineer,Startup,Finance,Singapore,Remote,Senior,4,PhD,1,0,0,1,0,109002,3,2024,High,6
Data Engineer,Medium,Retail,India,Hybrid,Mid,13,Bachelor,0,1,1,0,0,83211,11,2022,Low,7
Machine Learning Engineer,Enterprise,Healthcare,Germany,Remote,Mid,7,Bachelor,0,1,1,0,0,75685,12,2025,High,5
Data Scientist,Enterprise,Education,Canada,Remote,Entry,1,Master,0,0,1,1,0,118243,10,2023,High,7
AI Engineer,Medium,Finance,USA,Hybrid,Mid,9,Bachelor,0,0,0,0,0,47954,5,2025,Low,5
Machine Learning Engineer,Enterprise,E-commerce,UK,Remote,Senior,0,PhD,1,1,0,1,1,90723,12,2025,Low,6
AI Engineer,Medium,E-commerce,UK,Onsite,Senior,5,Bachelor,1,0,0,0,0,125107,8,2023,Medium,5
Data Scientist,Enterprise,Finance,Singapore,Remote,Mid,4,Bachelor,1,1,0,0,1,113938,7,2025,Low,6
Data Analyst,MNC,Healthcare,Canada,Hybrid,Mid,4,PhD,1,1,0,0,1,68415,5,2026,High,1
Data Analyst,Medium,Finance,India,Remote,Entry,2,Bachelor,0,0,0,1,0,51390,12,2026,Low,5
Data Engineer,Startup,Finance,USA,Remote,Senior,4,Bachelor,0,1,1,1,0,111494,12,2020,Medium,4
Machine Learning Engineer,Enterprise,E-commerce,Singapore,Onsite,Mid,7,PhD,1,1,0,1,0,64853,9,2023,Medium,5
Data Analyst,Enterprise,Technology,Canada,Hybrid,Senior,5,Bachelor,0,1,0,1,0,106477,9,2025,Medium,5
Machine Learning Engineer,Startup,Education,Australia,Hybrid,Entry,6,Master,1,1,0,1,1,105117,10,2022,High,1
Data Analyst,Enterprise,E-commerce,Canada,Onsite,Mid,6,PhD,0,0,1,0,1,111210,9,2023,High,4
