age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
59,231541,2.1,11,2.2,5,10,4,7,119150,542,2,2,5,9,5,9,8,8,1,7,7,Female,Bowenton,Store
48,166678,6.0,7,2.3,2,5,46,5,58967,137221,5,6,1,7,2,6,6,4,9,10,8,Female,East Zachary,Store
64,214021,3.3,7,1.7,6,6,34,19,49712,135853,4,5,2,2,9,6,3,6,3,10,3,Male,Gomezstad,Store
44,230481,3.5,12,3.0,10,3,27,5,142403,142618,2,5,1,7,10,4,7,7,5,6,4,Male,North Thomas,Store
77,202843,7.1,11,2.7,6,8,39,16,21400,127861,7,6,5,3,5,4,1,3,4,5,2,Male,Port Suzanne,Store
56,145821,6.7,5,2.1,1,10,15,0,121762,92097,4,4,5,4,3,10,1,1,5,5,1,Male,Theresamouth,Store
32,222229,5.0,5,0.0,8,3,28,7,81831,76819,9,7,6,9,4,10,2,7,6,1,9,Male,Hoganstad,Store
35,105085,9.1,12,3.0,3,10,0,12,52196,49108,5,1,6,9,2,7,7,1,9,4,5,Male,Port Brianville,Store
77,88849,5.8,11,0.9,4,6,36,3,118823,11902,10,0,5,4,2,8,6,8,7,8,4,Female,West Stephenfurt,Store
70,60493,1.3,7,0.3,7,2,29,17,58223,149972,10,9,1,9,2,1,4,3,2,10,6,Other,Courtneyburgh,Store
23,208702,7.5,3,2.2,10,9,11,5,56430,74681,1,1,5,7,9,1,2,10,9,5,4,Male,Thompsonshire,Online
22,154540,7.0,11,2.4,2,5,0,14,100345,118627,9,6,4,1,5,8,8,5,5,1,5,Other,East Beckyberg,Store
75,183123,7.4,12,2.5,6,1,0,11,76634,146926,3,9,6,3,8,3,2,6,2,7,4,Female,North Jamesside,Store
71,137339,7.2,8,0.0,9,3,8,8,135649,46898,3,5,1,8,7,9,9,8,6,4,10,Male,Lisamouth,Store
19,192728,10.7,8,3.0,5,10,23,9,93320,136198,8,2,2,8,8,9,4,2,4,6,9,Other,Elizabethton,Store
65,76699,9.2,10,0.8,6,7,28,9,17775,50030,6,9,5,1,1,1,1,4,9,4,6,Male,Lake Allison,Store
21,178333,4.3,11,0.6,7,2,7,10,149996,37913,7,5,4,6,10,10,7,6,10,4,3,Male,Grantbury,Store
22,104419,9.8,7,2.1,5,10,28,16,56430,75222,5,0,6,1,10,8,3,2,10,7,7,Male,Stricklandville,Store
66,108816,9.2,3,0.0,5,10,11,3,149996,143417,9,1,6,2,1,3,2,4,6,6,1,Other,Mendozatown,Online
56,198082,8.3,14,2.9,10,2,36,7,60080,16316,10,6,2,5,6,7,8,1,10,4,10,Other,Lake Jasonchester,Store
41,84873,8.0,8,2.3,6,9,8,4,121431,44008,3,6,5,1,4,3,10,10,2,7,6,Other,South Pennybury,Store
35,36324,6.8,6,3.9,4,8,35,0,149996,54673,3,7,7,1,2,3,3,6,2,4,5,Male,Port Thomasland,Store
28,138168,8.3,12,2.8,10,5,46,5,25591,87896,8,7,4,8,5,9,8,10,6,6,7,Other,East Ashlee,Store
23,186909,7.8,4,4.6,7,10,11,0,73152,133189,2,4,2,5,1,7,3,7,3,2,2,Female,Duffytown,Store
47,48493,7.1,8,1.1,9,1,1,6,140143,100798,2,6,6,8,7,9,9,6,2,9,6,Female,Chadville,Store
50,15005,4.3,14,1.9,2,6,22,0,149996,62419,8,2,6,5,2,8,3,3,2,10,5,Other,Davisfort,Store
51,29038,9.6,14,2.6,3,9,31,11,116843,11454,9,9,2,3,3,4,5,7,6,1,2,Other,New Jerry,Store
49,85462,6.2,10,2.3,10,1,34,10,145947,97281,9,2,1,6,4,6,1,10,2,5,7,Other,Martinezton,Store
70,142323,6.3,9,1.1,4,10,24,18,131681,118721,3,5,3,10,2,9,1,2,9,4,3,Male,Philipborough,Store
48,82473,7.3,9,1.6,10,6,25,8,147278,7026,3,0,7,3,1,1,2,3,8,8,7,Other,Floreschester,Store
74,60331,6.6,3,3.2,7,6,44,8,83534,56766,1,8,4,8,4,10,2,5,1,5,3,Female,Wrightland,Store
36,188283,6.7,9,3.5,6,10,24,11,117098,71244,8,1,7,6,9,8,2,5,1,5,5,Male,Stevenmouth,Store
59,227519,4.1,11,3.6,3,10,17,3,122557,129431,10,1,3,6,2,8,10,10,2,10,4,Other,New Jacobberg,Store
79,149827,8.8,14,2.3,2,10,38,13,130491,33007,6,8,5,9,3,2,10,3,8,8,9,Other,Brookeport,Store
58,15005,5.5,14,1.6,5,10,36,6,149996,78349,5,3,5,3,3,10,9,8,6,2,6,Male,Patriciahaven,Store
60,212065,11.9,8,2.5,10,10,41,18,67548,30566,7,7,4,1,9,8,7,6,2,6,3,Male,North Samuel,Store
53,125614,4.8,9,3.2,7,9,38,4,55548,6275,1,8,2,5,8,5,7,10,5,8,3,Other,Brettfurt,Store
61,66437,7.3,5,0.5,2,9,49,0,116906,132218,8,2,4,2,5,6,8,9,2,9,4,Male,Ritachester,Store
33,78285,7.5,3,0.4,9,8,20,7,126320,96168,1,6,3,10,8,2,1,1,1,8,4,Male,Kimberlyborough,Store
52,99395,4.8,10,2.6,5,9,6,3,99137,94109,4,3,3,5,10,5,2,6,10,9,6,Female,Andersonmouth,Online
47,60053,10.0,7,1.8,9,10,14,5,84827,119292,6,4,3,3,6,6,8,7,4,8,3,Female,Isabelchester,Store
18,140010,2.3,7,3.2,6,3,26,7,70351,89422,8,8,4,8,6,8,6,8,9,2,5,Female,Lake Tommyport,Store
33,62024,7.6,11,2.8,8,5,17,9,85646,2673,7,9,2,4,10,6,3,7,1,6,9,Other,Jeremytown,Store
36,53855,8.0,10,2.7,7,5,21,14,88946,26925,10,4,4,5,1,6,2,9,3,4,2,Male,Pughberg,Store
51,92002,6.3,12,1.0,3,5,48,3,119249,116189,8,1,3,8,10,1,10,4,4,10,4,Other,Mariafort,Online
34,241555,5.7,1,4.9,8,10,1,19,11558,88968,7,8,3,6,6,5,2,3,2,7,1,Female,East Feliciafurt,Store
34,177576,8.3,3,2.8,1,2,34,12,110575,127720,3,7,6,10,10,7,10,8,7,6,3,Other,Grantport,Store
22,140422,10.5,14,3.9,5,7,6,17,111961,95522,9,5,3,1,5,8,10,6,6,7,6,Other,Morrisonside,Store
44,196646,5.4,9,3.5,2,4,20,3,138367,31808,1,2,5,1,5,5,10,2,5,1,1,Other,South Andrew,Store
77,26403,8.1,7,3.7,6,6,22,17,135709,68410,2,0,1,6,8,6,8,6,8,3,2,Female,Deleonstad,Store
73,249989,4.2,8,0.3,7,4,0,0,132704,104939,2,6,1,2,5,5,9,3,5,10,1,Female,Morrishaven,Store
74,249989,9.4,4,2.8,4,5,42,0,25818,48889,2,2,4,9,8,7,4,1,3,2,6,Other,Mauricemouth,Store
37,124138,7.2,9,2.2,10,10,0,1,81469,13664,7,3,6,4,4,5,9,2,1,5,2,Other,Richardland,Store
55,238041,6.7,3,0.8,7,8,37,6,61058,11903,6,6,7,8,8,9,2,8,9,4,6,Other,West Alex,Online
67,242990,6.0,8,2.4,10,4,24,12,67280,34644,2,6,5,7,2,5,1,4,6,7,9,Other,Hallland,Store
26,41324,7.3,11,0.8,5,8,31,0,26525,121092,9,1,5,5,9,9,9,5,7,3,3,Female,South Aaron,Store
53,170589,7.7,14,4.1,3,10,2,2,85202,45670,8,3,2,9,6,10,4,9,6,10,3,Male,Brownstad,Store
76,190181,5.7,5,4.2,9,8,0,5,55283,129795,2,7,6,6,7,5,2,3,9,10,7,Male,North Jason,Store
77,136929,2.2,2,4.0,1,1,31,1,73330,53168,9,6,5,8,9,2,2,6,8,2,10,Other,Lake Normanbury,Store
52,150543,8.0,4,2.7,3,10,33,13,134221,35806,4,3,5,4,2,5,10,5,2,1,10,Other,South Susanbury,Store
37,136707,6.0,10,1.7,10,7,42,19,66433,99571,2,8,1,3,7,9,6,9,1,6,4,Other,Port Toddfort,Store
62,237425,7.8,10,3.0,3,10,34,7,149353,94058,5,5,5,4,10,6,2,4,5,4,10,Male,Harrisborough,Online
79,249989,8.5,2,2.4,10,2,41,9,56113,126894,10,8,7,2,5,1,3,7,10,5,9,Other,Garrettport,Store
46,225163,6.2,7,0.4,4,6,9,3,18391,106544,7,5,4,9,10,2,4,7,10,8,10,Male,South Taylor,Store
26,72116,2.3,3,2.2,8,8,22,10,149996,149232,5,5,7,2,6,7,4,6,9,10,9,Other,New Lindsayfurt,Store
64,191649,2.4,4,0.2,3,10,22,4,116699,14445,1,0,7,6,10,9,9,3,3,4,10,Other,Jamesfurt,Hybrid
29,89748,3.9,9,2.5,1,9,46,11,107264,90161,10,0,3,2,4,7,5,1,10,4,2,Other,Sanchezhaven,Store
26,211640,3.9,5,1.3,5,7,25,5,67253,57704,10,8,1,4,8,4,4,9,4,3,10,Other,Landryfurt,Store
66,198864,10.2,14,2.3,5,4,0,4,118674,139946,7,0,5,6,9,9,5,2,6,2,6,Male,Sweeneyview,Store
28,229288,8.4,3,3.3,4,9,17,6,107873,542,8,2,4,10,3,9,1,5,5,2,5,Male,Dawsonmouth,Store
64,214519,8.0,8,1.0,1,2,39,2,107291,105846,5,8,2,7,10,5,2,6,3,8,8,Other,Craigside,Store
71,58601,2.6,5,0.7,3,1,26,6,50198,121384,1,3,1,4,8,7,3,8,7,3,6,Female,Danielburgh,Store
59,100699,6.6,5,3.8,2,8,11,12,137548,137339,6,1,7,1,5,8,3,5,5,2,2,Female,Jamesmouth,Store
79,167436,6.0,9,0.5,9,10,2,4,105633,8427,8,6,5,1,6,10,7,4,7,2,8,Female,East Mary,Hybrid
52,110882,4.9,9,2.6,8,6,34,8,25743,123838,8,5,3,8,10,2,9,7,3,6,3,Female,Toddchester,Store
38,90489,8.4,7,3.3,1,3,2,10,93544,8588,8,2,5,2,7,8,2,2,6,8,4,Male,Danahaven,Store
48,38024,3.4,3,2.1,8,9,0,6,95341,87760,10,8,4,10,8,3,4,5,4,6,3,Other,East Jeanetteland,Store
56,93647,6.5,7,1.1,1,8,34,3,116987,92472,8,4,7,7,7,6,9,9,9,3,6,Female,Smithchester,Store
69,231129,7.5,12,3.0,6,5,0,11,70065,68926,10,6,3,4,1,2,6,9,1,5,2,Female,Port Nathan,Store
78,75037,8.2,3,1.4,8,9,12,4,98022,106704,10,4,7,6,6,8,10,2,8,10,1,Male,Hoodville,Store
79,87799,8.2,3,0.9,2,9,8,15,134474,138818,2,1,3,3,7,5,6,4,3,1,2,Other,Anthonyton,Store
76,226211,6.9,8,4.5,10,7,0,4,9936,20103,7,0,4,4,7,8,6,3,5,5,8,Other,Williamsstad,Store
25,51245,4.2,3,3.6,6,2,25,6,123065,542,6,7,5,6,9,8,9,6,9,1,6,Other,Moranside,Store
68,104532,11.4,11,0.2,8,7,31,0,59197,542,1,8,4,1,3,8,7,1,10,2,8,Male,North Jorgeburgh,Store
49,249989,7.1,1,0.3,2,2,34,3,93573,21452,7,9,6,6,4,6,2,1,2,2,3,Male,North Terrishire,Online
26,194111,7.9,6,3.5,2,3,21,4,135665,118148,6,3,4,6,4,5,2,1,3,1,7,Female,Lake Christopher,Store
74,195580,6.4,12,3.5,7,7,3,6,149996,13372,10,3,7,6,8,9,3,9,2,8,3,Male,Cooktown,Store
59,116064,6.8,5,4.2,1,10,27,4,101607,130837,8,5,4,5,3,7,5,10,1,8,4,Female,Fosterstad,Store
79,178107,8.2,8,2.4,6,8,0,3,127317,142754,6,7,7,2,7,1,4,1,10,2,9,Female,Lake Brianna,Store
65,33394,7.6,6,1.4,7,1,31,15,109566,542,9,9,1,3,3,7,7,2,8,1,2,Other,Wayneview,Store
61,189340,6.0,11,1.2,2,7,2,3,124417,132452,5,8,7,6,3,4,9,9,10,1,9,Female,East Sherriborough,Store
72,56699,5.1,11,3.0,6,8,25,5,80761,149972,5,8,4,7,8,2,8,3,10,3,8,Male,Port Josephborough,Store
32,79029,5.3,14,2.4,9,7,28,10,149996,136414,1,5,6,4,4,1,4,5,3,9,6,Other,Robertland,Online
70,133263,5.0,3,2.5,9,10,31,17,45433,117000,4,1,1,7,1,1,4,6,9,8,6,Female,Lake Brian,Store
59,87622,5.6,6,0.6,5,7,47,1,67307,73850,7,0,5,4,5,8,2,1,9,2,10,Other,North Jacqueline,Store
50,219814,9.7,3,3.0,3,10,2,14,119854,67527,5,3,3,2,5,8,2,4,5,8,10,Male,Jamesshire,Online
43,152136,4.4,8,0.1,2,4,14,0,26260,60927,4,4,4,4,7,9,2,8,10,3,9,Male,East Christina,Store
77,96438,4.3,11,3.6,3,8,1,0,25794,129235,10,9,3,4,2,4,10,3,9,5,5,Male,Lorishire,Store
54,15005,5.2,6,2.8,7,3,18,10,120358,1057,9,7,2,1,8,2,1,1,4,8,1,Other,Walkertown,Store
48,116412,8.3,1,2.7,2,5,2,1,78200,85991,5,7,4,8,2,3,3,9,8,8,8,Female,Andreachester,Store
29,175152,6.5,9,0.2,9,3,32,14,148266,69735,3,8,3,5,10,9,3,5,1,6,9,Female,Claireside,Store
67,241707,6.3,7,1.8,4,5,29,0,110087,3366,3,4,6,8,5,9,2,5,10,1,1,Male,Brucebury,Store
63,100089,8.8,6,1.9,9,8,16,6,80237,115868,5,5,1,9,3,9,9,6,6,4,5,Other,Ronnieshire,Store
19,145011,4.0,11,0.2,6,5,11,2,28849,13607,1,4,4,4,7,2,2,2,7,1,2,Male,North Melissamouth,Store
61,195889,6.7,7,0.0,5,5,33,3,45874,51128,7,8,5,4,1,7,10,5,5,7,1,Female,Jonesberg,Hybrid
74,114313,3.7,2,4.4,7,6,3,17,110573,52895,1,0,5,5,9,8,7,8,1,4,3,Other,East Jeffrey,Hybrid
46,155398,5.0,5,2.7,4,2,31,12,149996,107848,1,2,7,2,10,3,5,7,4,7,7,Female,Hawkinsport,Store
22,201668,5.5,2,2.3,1,5,42,16,70323,73406,1,7,1,4,8,5,9,3,1,8,3,Male,Benjaminshire,Store
51,217174,3.5,5,2.2,4,2,0,0,86728,542,5,1,7,9,1,2,8,6,9,7,7,Female,Thomasside,Store
79,163121,9.2,6,0.2,7,2,36,10,74010,3133,8,0,4,9,10,1,8,1,2,3,2,Male,Hernandezport,Online
75,181659,7.7,9,2.9,3,1,9,4,118216,87416,9,5,2,9,3,10,3,7,3,7,6,Female,South Raymondstad,Store
63,35782,6.7,9,2.0,9,9,1,2,112503,56120,8,1,2,3,10,4,9,5,3,8,9,Other,South Davidland,Store
53,240197,4.1,7,3.0,7,8,46,0,87454,120545,9,9,2,4,6,3,7,3,5,3,1,Female,Johnstonmouth,Store
51,190525,8.1,6,3.1,9,2,40,8,145943,143493,1,5,7,6,6,5,9,1,6,7,7,Female,North Jamesfurt,Store
50,242588,7.1,3,2.5,6,10,28,12,149996,16109,2,5,1,1,10,6,10,4,2,6,8,Other,East Crystalborough,Store
18,200789,7.1,4,2.2,1,2,37,10,22609,52396,7,3,1,1,8,10,4,9,6,6,3,Other,Duncanstad,Store
44,65334,8.4,9,1.6,8,9,7,5,127774,94982,4,2,5,1,4,1,1,5,3,1,7,Female,East Rachelland,Store
71,24991,6.1,5,2.8,2,10,21,2,115999,70647,2,3,5,7,2,6,5,6,9,9,9,Male,South Dustinhaven,Store
64,131142,10.1,12,2.3,9,9,43,6,98184,81956,3,1,5,3,9,1,1,9,8,10,3,Female,Markfort,Hybrid
37,219725,4.8,11,3.9,1,5,43,2,71538,62045,7,3,7,9,10,5,4,6,7,1,3,Other,Moonchester,Store
77,116425,3.0,13,2.6,3,6,0,18,120430,141455,4,6,6,9,6,4,7,4,2,5,8,Other,East Jonathanton,Store
44,23572,4.9,2,3.2,6,1,16,7,98965,65787,6,4,5,7,8,8,6,5,4,9,7,Other,Lake Todd,Store
77,178043,10.3,8,2.4,7,1,0,4,29683,96644,10,1,3,7,2,3,1,7,6,1,4,Male,Willieburgh,Store
46,47964,6.7,3,2.4,9,1,0,6,124698,47136,9,7,5,10,4,4,9,10,6,2,2,Other,Autumnberg,Store
48,179585,8.8,14,2.6,3,10,19,15,148237,141096,3,5,3,7,1,10,10,5,1,5,3,Female,Lake Judyport,Store
61,133401,9.6,8,3.0,6,6,7,10,47868,43664,6,1,5,9,4,6,10,6,9,2,9,Female,Christopherburgh,Store
79,208242,5.4,6,2.9,3,2,47,9,146370,51474,4,6,5,4,1,5,1,3,5,7,4,Female,Olsonberg,Hybrid
64,17168,5.4,6,2.0,4,4,12,8,68230,85536,6,0,5,1,7,10,9,1,6,2,9,Male,East Jessica,Store
69,37430,10.6,9,3.1,4,5,40,19,106108,44184,9,8,1,2,5,6,2,4,7,5,2,Male,Whitefort,Store
60,179243,6.8,10,3.0,1,8,21,11,13990,81382,7,1,7,6,6,7,4,6,6,9,4,Female,South Haleystad,Store
40,101257,5.1,3,2.7,2,7,8,9,46665,15886,3,3,5,3,4,4,3,5,4,5,3,Other,Lanefurt,Store
63,157813,7.9,4,2.3,5,6,0,19,132948,135669,4,0,5,9,3,1,1,3,2,8,8,Female,Salazarland,Store
54,67549,10.4,1,1.1,2,8,30,14,149996,107505,2,9,3,8,7,9,4,1,9,4,4,Other,Port Angelamouth,Online
54,21315,5.2,11,1.7,8,7,28,0,129863,7739,6,7,2,2,7,4,9,9,9,6,4,Male,Port Amyshire,Store
76,172348,4.5,8,0.0,5,6,4,2,126532,95719,2,7,4,8,4,8,1,3,9,10,6,Male,Garciaberg,Store
56,236233,9.2,3,1.4,4,9,14,13,77857,13517,3,5,4,6,9,10,3,2,2,9,5,Other,Christopherburgh,Hybrid
77,80082,1.5,9,0.2,6,3,25,9,55877,542,3,3,6,2,4,10,2,8,5,6,9,Female,West Ericabury,Store
24,152913,5.7,8,0.8,10,4,17,7,67133,110435,3,5,1,4,7,7,10,3,8,2,2,Female,East Nicoleport,Store
51,101067,6.0,6,4.0,7,10,24,8,114900,75965,5,7,2,7,6,6,6,1,10,8,7,Female,Angelamouth,Store
28,169819,8.9,11,1.9,10,7,31,0,40063,51000,5,3,1,4,1,9,10,10,3,10,9,Male,East Frankport,Store
50,221697,8.0,3,0.0,3,10,17,5,92030,23700,10,6,4,1,8,3,2,2,5,9,3,Other,Gregorybury,Hybrid
54,219094,3.8,10,1.8,7,5,0,7,85619,43525,4,1,7,1,2,6,1,2,7,4,6,Male,North Rickyport,Store
65,169369,2.6,14,1.4,7,5,41,8,42644,84704,7,6,1,4,6,2,5,6,6,9,9,Other,East Lauren,Store
56,96928,7.9,5,2.4,4,1,38,6,142252,1580,4,5,1,3,7,5,3,6,9,9,4,Male,Hoodberg,Store
34,238464,10.3,7,2.5,9,4,0,5,127856,38973,2,9,7,7,4,5,10,1,7,10,4,Other,Jenniferside,Store
72,196345,7.7,2,2.4,4,8,27,19,128325,16634,6,0,6,7,3,9,1,10,8,9,4,Female,Mitchellhaven,Store
58,105364,7.6,3,3.6,3,1,19,15,47584,57249,10,8,2,6,7,3,9,5,3,1,4,Other,Billmouth,Store
79,152759,5.0,9,4.2,1,9,35,7,39864,19784,1,5,5,7,8,3,1,5,8,9,7,Female,Port Michelle,Store
64,213605,8.2,12,1.4,2,4,6,14,146475,6449,9,7,1,7,9,9,9,4,6,8,9,Other,East Brooke,Store
71,61412,7.4,12,5.6,7,10,10,17,52193,9502,10,4,4,6,7,7,6,8,9,4,10,Other,Fishershire,Online
54,208866,5.1,12,0.3,2,3,31,8,140242,96836,1,7,3,2,4,1,1,3,3,7,6,Other,South Joshua,Store
42,224423,8.1,3,2.0,1,4,20,0,65851,149872,8,2,7,7,2,10,4,5,3,2,3,Male,East Crystal,Store
51,95711,11.4,1,1.2,1,1,34,5,4238,73362,1,3,4,8,4,10,10,9,1,4,9,Female,South Bryanport,Store
53,26840,4.5,8,0.7,6,4,7,7,87003,27090,6,2,6,1,8,3,8,1,3,8,2,Female,Davisstad,Store
34,194899,9.1,10,4.5,8,5,24,11,64844,66013,3,0,5,4,1,4,9,5,5,10,1,Male,Jerryfurt,Store
53,59654,6.8,5,0.0,9,7,18,9,129601,70624,2,8,4,10,10,4,2,2,10,1,4,Female,West Ashleefurt,Store
33,59576,5.3,12,0.1,2,3,25,2,93344,9542,4,2,7,6,9,9,4,9,3,9,8,Female,Lake Amandaton,Online
75,152319,2.8,5,0.1,2,4,21,7,86798,52979,7,2,4,5,4,8,7,9,5,7,2,Female,Javierburgh,Store
75,123474,8.0,8,2.8,2,6,24,9,29969,36345,9,5,3,2,7,1,4,3,7,5,1,Female,South Maryshire,Store
37,141286,2.2,2,2.7,2,9,38,4,50205,120746,4,6,4,7,5,4,2,2,5,9,10,Female,Longside,Online
45,135237,3.7,14,3.9,5,2,49,11,101033,122181,6,6,4,4,7,4,6,7,5,6,6,Male,Lake Rachel,Online
60,128189,6.5,8,2.8,8,5,21,0,61475,13944,9,0,3,2,3,8,9,3,10,8,2,Other,Moodyborough,Store
44,177178,4.7,14,2.5,4,6,35,11,96804,45795,8,6,4,6,2,2,6,6,2,1,4,Female,Smithberg,Store
79,55343,6.8,3,2.7,1,6,4,17,108265,45197,5,4,2,7,6,6,6,2,7,1,9,Female,Austinfort,Store
33,167478,11.2,12,3.0,8,10,32,2,149996,44693,5,7,3,3,5,7,7,1,8,3,1,Other,South Alice,Store
57,15183,8.9,12,3.5,1,8,22,19,112144,50510,4,4,6,4,10,6,3,10,4,10,1,Other,Millerbury,Store
65,122089,7.2,4,3.3,3,7,25,7,24307,49285,3,3,5,6,2,6,1,6,3,10,4,Female,Nicoleport,Online
41,200832,8.2,14,0.6,7,8,28,7,140205,36686,8,7,7,1,6,5,1,2,2,6,4,Female,South Melinda,Store
23,92521,3.5,9,3.2,6,4,6,14,108881,54854,7,4,6,9,10,7,6,6,7,1,9,Other,Williamburgh,Store
35,55865,4.0,11,1.8,6,1,25,10,14726,89202,8,8,4,8,5,5,10,4,7,5,4,Female,West Jessica,Store
41,87659,7.6,10,2.8,3,2,13,1,79117,64755,4,0,6,10,3,8,3,4,8,7,4,Female,South Ryan,Store
73,169356,5.1,6,4.0,3,2,31,8,34476,77186,8,8,1,1,8,5,3,5,2,9,9,Other,Pamelaview,Online
41,218753,9.5,2,1.0,8,6,41,2,78506,26869,5,0,4,3,1,2,4,6,6,8,10,Male,Jesseshire,Store
64,184376,9.8,3,3.0,1,6,45,16,141923,52514,5,0,3,6,1,9,1,5,5,5,9,Male,West Donaldmouth,Online
44,249989,4.1,5,3.6,7,4,2,0,67596,37028,10,9,7,1,3,2,8,6,5,7,10,Other,North Alexander,Store
23,151125,3.8,3,1.7,2,5,29,0,124831,78698,3,2,5,2,9,10,1,9,9,4,6,Female,New Catherineberg,Online
20,56704,6.9,10,5.6,4,8,5,7,122377,24207,1,4,5,4,8,6,2,4,1,6,7,Other,Kimberlyberg,Store
53,104186,6.2,2,2.7,8,8,0,6,145646,53252,6,6,1,6,3,5,2,1,3,5,6,Female,Grossfurt,Store
61,106469,3.7,13,3.3,4,3,28,4,93268,31397,8,5,7,4,9,6,2,1,6,10,3,Female,West Tim,Store
67,229842,3.5,6,4.3,4,8,21,11,143672,3699,9,8,7,9,1,4,1,2,10,7,1,Female,Rodriguezbury,Store
42,202667,7.6,14,2.5,6,4,26,4,107763,32379,6,2,1,1,3,8,1,2,7,10,2,Male,Jeffersonport,Store
23,188801,5.2,7,2.6,10,7,0,5,22326,110057,10,3,2,4,7,7,9,8,9,4,6,Male,Jonesshire,Store
64,132036,7.5,13,1.6,9,9,9,8,139912,16434,5,0,4,4,5,5,10,8,8,4,5,Male,North Leslie,Store
59,210477,6.4,11,1.2,3,2,0,16,147770,112702,10,2,5,2,10,10,8,9,3,3,1,Male,South Jared,Online
61,249989,8.8,3,3.7,8,5,0,16,41738,65605,8,0,1,3,10,9,8,3,10,7,4,Male,South Kevin,Store
18,238306,6.5,12,0.4,6,6,21,1,48479,46551,4,4,6,8,9,4,2,7,1,1,3,Female,Sharonside,Store
78,249989,6.2,4,0.8,7,3,15,2,129304,25210,2,1,1,6,4,3,4,7,6,3,3,Male,East Juliemouth,Store
66,196635,7.3,10,5.0,6,10,0,12,149996,141450,2,6,5,4,2,2,2,3,3,3,9,Other,Martinezfort,Store
49,93795,5.9,6,2.1,10,9,8,5,113594,115650,5,4,4,7,5,10,4,8,7,4,10,Other,Robinborough,Store
43,44793,5.6,2,0.3,8,8,38,6,93042,128672,4,7,4,1,5,10,5,10,8,1,10,Male,New Kristiland,Store
56,123126,5.6,4,0.0,1,4,36,9,28723,51635,5,4,2,10,2,9,10,10,1,8,8,Female,North Amberfort,Store
32,246201,5.5,11,0.0,3,6,40,6,33582,542,6,6,7,10,5,10,9,3,7,10,6,Other,Orozcoview,Store
77,147137,8.4,5,1.8,2,5,17,0,139752,117255,5,0,2,5,2,10,5,9,2,3,10,Female,Lake Patrickborough,Store
65,64587,6.1,8,2.9,8,2,21,18,103031,30487,9,9,3,1,8,8,10,8,2,4,9,Female,Drakeland,Store
27,232983,6.2,12,3.0,4,9,11,4,73988,20034,8,0,5,7,1,6,10,10,5,5,1,Female,North Michelle,Store
41,72000,5.5,1,2.8,5,9,40,2,55779,149972,1,9,2,3,1,10,7,7,7,4,8,Male,Ianstad,Store
62,58064,7.7,1,2.3,2,3,6,3,125841,103196,10,1,6,5,3,2,5,7,6,10,7,Other,Rachaelport,Store
40,233737,3.9,9,2.2,7,1,39,9,96037,56557,6,6,6,3,9,1,7,2,3,2,10,Male,Walkershire,Store
61,146985,6.4,13,2.7,9,7,8,5,105987,542,2,2,5,1,10,9,3,3,2,2,6,Other,Hayeshaven,Store
54,116235,11.0,9,3.5,5,8,8,11,61538,20154,5,6,6,10,3,2,1,10,4,5,5,Male,Andrewmouth,Store
33,225997,5.6,8,0.7,10,7,35,14,131971,139205,7,7,1,5,4,9,3,7,4,1,7,Female,Piercefurt,Store
28,117907,8.3,8,5.8,9,10,30,16,106720,136136,10,5,4,7,2,1,2,8,10,6,7,Female,Lake Joseph,Store
23,216720,6.8,9,3.5,4,6,46,0,24274,112529,8,3,7,8,3,10,10,4,1,7,2,Male,Port Megan,Store
50,216269,4.9,12,2.4,7,3,19,1,106168,67459,9,6,7,2,9,3,5,4,1,7,8,Male,East Danielle,Store
56,15005,6.0,6,2.6,2,4,6,12,134561,134489,3,7,1,10,8,2,3,10,6,2,4,Other,Mccallland,Online
79,249989,6.9,3,1.6,6,1,31,7,94698,40583,3,3,7,10,4,2,9,8,9,1,7,Female,Desireemouth,Store
52,218064,9.6,10,2.2,10,7,22,12,57323,149972,8,4,3,4,2,6,1,1,4,5,1,Male,East Angelamouth,Store
79,249989,7.8,10,4.1,1,5,4,14,98105,38603,6,3,1,8,3,6,1,1,5,1,6,Female,Darleneborough,Store
29,225529,6.8,8,1.7,1,2,29,10,24387,84602,9,0,3,2,3,5,4,7,5,2,8,Male,Lake Bruceshire,Store
63,126580,8.8,2,2.8,3,8,23,16,103217,64499,5,3,5,6,6,4,2,10,2,5,9,Other,Catherinechester,Store
40,121281,6.5,8,3.1,2,6,40,11,35300,74994,6,4,3,5,6,3,7,8,4,4,2,Male,Angelicabury,Store
50,78233,8.3,4,3.5,10,9,40,8,17817,1915,3,6,3,6,4,7,4,5,5,2,4,Male,North Timothy,Store
47,124783,7.9,13,2.6,5,10,31,0,32550,131881,2,0,7,3,9,2,2,10,9,9,4,Female,Lake Connor,Store
37,135172,9.3,9,1.1,6,4,17,18,7290,149626,1,9,6,10,4,2,6,3,2,8,8,Male,Blackwellland,Store
35,60368,6.8,5,3.7,5,10,29,7,147830,112723,7,2,7,6,2,4,3,4,9,7,1,Female,Kristinachester,Online
