age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
74,72464,4.7,14,0.1,10,3,28,8,19467,127077,7,2,5,3,1,8,10,8,4,10,7,Male,Lake Amyside,Online
26,176561,3.4,14,6.0,9,7,27,0,15665,60741,10,1,2,4,2,7,8,10,7,6,6,Female,Scottfort,Hybrid
67,148663,9.1,8,1.9,3,2,10,10,23448,74883,3,6,7,3,6,10,5,2,1,10,4,Male,South Robert,Store
47,68319,5.2,5,3.2,4,9,49,13,49375,131039,5,6,3,4,10,2,8,10,10,8,4,Female,Lake Nicole,Hybrid
72,44400,4.5,10,4.1,3,5,5,18,7885,105124,1,9,2,4,4,1,8,1,4,3,2,Female,East Davidland,Store
30,137379,7.7,7,2.4,2,2,43,9,139246,542,2,5,7,2,1,8,3,4,8,4,3,Other,Kellyborough,Store
49,131708,5.9,13,5.3,2,2,43,11,5490,107246,8,0,3,1,7,3,5,5,9,9,7,Female,Port Jasonmouth,Store
22,249989,8.0,9,1.8,1,6,29,0,94205,68443,10,0,1,10,10,8,8,9,1,5,9,Male,Lake Henryfurt,Hybrid
23,133642,4.7,12,3.8,1,2,31,16,82771,29586,6,5,2,8,5,2,4,10,10,1,4,Female,Douglasside,Store
39,216818,5.0,2,4.9,2,4,39,0,121148,66075,1,8,3,6,10,4,4,9,10,7,7,Other,South Jameschester,Hybrid
24,237273,6.7,6,4.9,8,3,29,17,32915,132231,2,8,2,2,4,8,1,6,4,9,8,Other,New Jacob,Store
48,145792,4.2,9,0.7,9,7,16,6,135607,82687,9,0,2,7,10,8,2,6,4,2,10,Female,Ashleymouth,Hybrid
27,47875,4.3,2,4.7,4,4,31,2,74399,149972,2,0,7,9,1,10,1,4,3,7,2,Male,Roberttown,Online
49,225935,9.7,6,3.4,10,9,30,19,58194,26499,7,3,1,3,5,3,10,4,2,1,5,Other,New Rhondaview,Online
60,188032,9.0,9,4.3,3,3,7,2,137948,25263,6,8,4,1,7,1,8,7,5,6,4,Other,Tonyaville,Store
71,48360,4.0,14,5.7,1,8,13,2,147150,2353,4,9,4,6,9,7,10,3,8,4,8,Other,South Nicholas,Online
59,150620,2.9,8,0.8,1,2,15,10,32452,18560,6,1,7,6,1,7,2,8,9,5,5,Male,West David,Store
74,144890,3.9,13,3.1,6,6,30,5,135709,6435,5,8,7,4,1,1,4,10,5,5,9,Other,Garyton,Hybrid
25,132969,8.1,1,2.8,1,6,45,7,14564,64311,9,4,1,5,1,6,7,9,5,2,4,Female,East Lynnborough,Online
37,229254,5.0,14,3.2,1,4,20,15,4619,97191,6,3,5,1,5,8,2,7,8,2,1,Other,Lawsonmouth,Online
18,23198,6.1,9,3.6,10,9,45,12,41038,143186,5,0,7,4,9,6,9,8,1,9,2,Female,Larsentown,Store
25,228615,11.1,13,3.2,10,3,49,14,121668,10226,5,3,4,10,10,9,1,9,5,8,8,Other,West Teresafort,Online
47,210078,7.2,1,5.0,5,6,36,2,523,13066,8,5,6,5,6,9,1,1,7,1,3,Male,South Seth,Hybrid
43,59518,9.4,11,4.1,7,8,48,0,131686,134773,7,8,1,1,10,2,4,8,7,9,2,Other,Jennifershire,Hybrid
49,97573,8.2,11,1.3,2,8,1,17,118004,75238,4,7,7,10,3,7,5,9,2,3,5,Male,Daisyview,Hybrid
79,120944,9.9,5,2.3,6,7,37,15,127991,33944,1,1,3,4,2,7,2,8,9,2,6,Female,Allisonbury,Store
77,44380,6.4,2,4.2,9,6,44,2,52577,74020,10,3,3,6,6,10,6,7,4,9,5,Other,West Jodyhaven,Online
54,122603,5.0,9,2.8,7,4,36,7,121726,98714,4,7,7,6,1,4,4,6,4,8,1,Other,New Duaneport,Store
36,234645,8.2,5,2.9,7,1,36,12,106393,67033,9,4,5,1,8,1,1,5,1,7,9,Male,Lake Steven,Online
50,47072,4.4,5,5.5,2,9,19,3,83548,13316,2,0,2,7,1,2,6,1,1,5,7,Female,Huffland,Online
67,168972,5.1,12,4.3,7,6,8,16,66638,32418,10,5,3,7,5,3,9,10,9,4,4,Female,South Kevinburgh,Store
58,198628,3.8,1,1.1,7,5,34,10,4595,100579,3,6,5,7,5,3,8,5,10,1,3,Other,Anthonyfurt,Store
30,37248,3.7,14,1.8,10,4,33,11,95420,73447,5,8,3,5,3,10,3,10,10,8,3,Other,West Bryanfurt,Store
28,128284,7.7,4,1.8,2,9,33,7,109935,93394,9,7,6,9,1,7,9,3,2,6,7,Male,West Dylanstad,Hybrid
66,110850,1.0,13,5.3,5,5,30,13,131865,76379,6,9,7,8,3,8,7,7,7,4,4,Other,Johnville,Online
47,142777,12.0,1,4.3,9,5,28,2,77472,77887,9,1,7,1,5,9,7,3,2,10,8,Female,East Emilychester,Store
21,186890,5.4,8,5.2,3,10,3,1,92883,38934,10,4,3,8,5,7,5,9,6,9,2,Other,Peterside,Store
76,69406,1.1,2,3.8,5,5,5,17,50355,11865,3,4,6,6,2,8,3,8,8,1,10,Male,Juanland,Hybrid
25,222297,3.0,11,3.6,1,7,49,14,523,13808,4,0,2,3,3,3,9,10,10,4,1,Female,Davischester,Hybrid
31,230075,7.5,10,2.7,9,9,30,9,100645,18366,10,3,6,6,6,10,5,5,6,1,3,Other,West Robert,Store
70,182083,11.2,11,5.8,7,2,38,15,117836,6271,9,2,5,2,2,5,6,6,7,5,10,Male,Vargashaven,Store
61,27591,5.1,10,5.5,1,8,36,4,24625,7832,10,0,6,6,4,8,7,4,10,8,10,Female,Davidsonfort,Online
43,183822,6.1,11,2.4,2,10,31,12,72225,92928,1,2,3,10,5,2,8,1,3,3,3,Male,West Laurenport,Store
42,134844,10.8,8,5.8,6,8,34,9,38513,61838,2,7,3,8,6,1,7,1,10,6,9,Other,Lake Laura,Store
50,146401,3.9,2,4.8,2,4,0,0,95233,148933,1,3,4,2,4,5,9,8,10,3,5,Female,North Brandon,Online
45,220638,6.9,1,1.7,5,5,17,4,20515,69661,10,6,6,1,5,8,4,9,5,9,3,Female,Coxborough,Store
78,31349,9.7,9,3.1,9,9,13,0,23505,16380,4,5,5,7,2,2,5,8,9,2,7,Male,Mckaymouth,Online
55,65161,4.9,5,5.8,7,2,43,4,57237,542,10,8,4,1,7,1,5,9,5,6,10,Other,West Alexandramouth,Online
46,187912,9.7,10,4.0,1,3,25,19,57265,101881,5,2,3,2,2,8,8,1,2,10,10,Other,Derrickfurt,Online
60,99315,5.1,8,6.0,7,8,45,2,122782,104675,9,3,3,2,3,5,1,4,8,5,6,Female,Wallaceborough,Online
70,243666,11.3,13,1.9,6,1,4,1,33542,109321,5,9,3,1,3,2,2,5,5,1,1,Other,Robertland,Online
54,62943,6.0,10,2.2,3,10,19,13,107334,542,1,0,3,7,2,2,4,3,2,3,1,Female,New Shane,Store
56,201571,4.9,11,1.8,9,4,45,10,129484,57528,10,6,4,5,2,4,8,10,10,1,1,Male,North Frankstad,Online
71,71155,5.9,12,6.0,3,5,20,6,79192,542,8,3,2,10,4,1,7,2,7,5,10,Other,Dennischester,Store
69,112368,8.4,12,3.6,7,6,22,19,129970,59811,8,9,5,2,4,2,2,2,9,8,6,Other,Floresview,Store
22,190961,3.1,11,3.4,9,3,26,3,70609,44378,6,2,6,3,1,9,5,3,8,3,2,Female,South Andreamouth,Store
20,200476,4.6,9,0.9,10,1,37,11,79784,122216,5,6,5,9,1,2,5,10,10,1,8,Female,Raymondville,Online
18,169513,9.3,5,3.2,8,10,0,1,124690,4371,6,4,4,5,10,8,3,1,10,6,4,Other,Benjaminborough,Hybrid
51,244061,3.0,12,1.0,7,6,33,7,134329,542,2,6,3,9,9,7,9,9,1,5,3,Other,North Lindsayview,Store
64,166593,7.5,12,0.5,6,5,39,8,85405,138201,10,4,5,5,10,2,10,2,9,8,3,Male,Johnsonmouth,Hybrid
30,161142,7.6,5,4.7,7,1,7,2,69930,85602,9,1,7,8,1,2,4,2,8,6,3,Female,Whiteville,Online
66,221617,4.2,7,1.2,10,10,29,13,93273,18438,7,6,4,2,10,7,5,1,5,6,5,Other,Danielleside,Store
41,105761,8.9,12,5.5,4,2,4,14,53894,76293,3,2,3,5,1,9,6,4,1,8,3,Other,West Pamelaview,Store
56,225918,9.1,2,5.9,4,2,41,12,15458,8435,8,7,6,9,4,5,7,4,1,6,10,Male,West Robin,Store
18,58153,7.7,2,0.5,9,1,0,13,24625,3455,1,3,2,5,6,4,7,2,4,2,8,Female,Port Julieside,Store
75,101286,1.8,14,3.4,9,7,39,14,124345,87699,8,4,2,4,1,9,5,9,9,1,4,Male,East William,Store
35,150417,6.5,10,6.0,3,10,24,0,139438,60585,6,3,5,10,8,2,8,6,2,7,7,Male,South Kevinfurt,Hybrid
23,175682,7.1,12,1.3,2,2,19,2,134028,92225,1,2,4,2,2,4,6,5,7,5,10,Other,Ericfurt,Hybrid
22,124543,5.4,8,1.2,5,3,4,6,9926,124070,1,9,3,5,8,4,8,1,8,8,3,Other,South Jenniferside,Store
40,163883,9.2,9,3.6,4,6,23,14,91865,12366,4,6,3,2,2,7,4,2,8,8,3,Other,Jaketown,Store
51,15005,8.5,3,1.7,9,8,34,3,106192,8597,3,5,2,3,2,2,5,5,1,7,2,Male,West Tammy,Online
62,87728,6.4,12,0.1,7,4,35,15,88078,140077,3,8,4,3,3,8,5,1,5,4,10,Male,Rachelburgh,Online
77,42803,8.6,2,2.5,3,4,17,8,13622,37659,6,0,6,1,9,10,10,1,9,6,5,Male,Bassland,Hybrid
64,112011,10.0,4,0.3,1,2,28,8,12831,33986,9,9,3,1,1,1,6,10,3,9,9,Female,Bennettborough,Store
46,142920,5.6,6,4.6,1,1,37,3,123797,97840,1,3,7,10,2,5,8,2,3,3,10,Female,East Eric,Hybrid
70,139315,8.4,8,6.0,1,5,0,17,70545,109935,2,5,5,6,5,9,1,9,2,5,4,Other,New Stephanieville,Hybrid
18,207720,6.0,11,0.4,1,8,25,16,66346,140144,4,3,6,9,1,8,8,4,2,6,3,Female,Shawton,Online
71,217823,6.9,11,2.3,5,2,5,14,144218,99726,6,9,2,10,2,9,8,6,9,1,8,Other,Lake Nicole,Store
25,111914,4.5,6,2.7,8,2,28,9,113609,74048,1,1,1,3,5,3,5,5,7,6,6,Female,New Laura,Store
36,78771,6.2,8,1.8,5,3,43,16,138154,101319,9,9,3,7,9,4,1,8,3,2,2,Other,Jenniferside,Store
18,162085,6.4,12,3.0,3,9,40,8,58853,18841,3,6,4,3,10,2,2,3,2,1,9,Other,West Judyside,Store
27,48282,9.7,12,2.4,1,4,18,14,41770,130028,3,1,5,2,5,2,7,4,4,5,7,Male,Mclaughlinshire,Hybrid
26,229499,5.6,11,2.4,10,2,30,10,132844,31781,9,9,1,5,8,3,3,8,6,2,4,Other,Robertchester,Store
23,22550,7.6,11,3.1,3,6,12,5,86217,42207,1,6,2,2,4,2,3,3,5,4,9,Female,East William,Online
28,131202,6.8,12,4.5,8,8,45,8,124259,92296,4,0,3,1,1,1,10,9,2,9,6,Female,West Nicole,Store
52,232451,9.7,9,2.7,1,3,40,7,121610,8104,6,6,6,10,6,4,6,3,6,4,6,Other,Port Taylor,Hybrid
74,104484,5.3,9,3.6,6,10,2,9,114901,31556,6,2,2,10,2,2,9,3,7,6,8,Other,Alanville,Store
25,56843,2.9,10,2.2,9,10,46,4,133346,119885,10,0,6,7,10,3,5,8,2,1,8,Other,Andersonstad,Hybrid
47,204561,8.9,10,2.6,10,3,1,1,103552,129834,4,4,4,4,10,1,7,5,1,7,1,Female,Tammyfort,Hybrid
44,113944,6.2,5,3.4,5,5,20,13,82176,130189,4,5,5,2,2,4,1,8,10,5,3,Female,Lake Ryan,Online
23,92223,8.3,8,3.9,3,9,47,10,99799,50095,10,6,2,1,10,1,9,1,7,10,2,Female,Ivanchester,Store
51,249989,10.5,9,4.5,1,10,28,14,108719,100150,4,4,3,7,2,1,8,7,10,1,6,Female,Johnview,Store
38,73636,9.1,2,2.0,6,10,48,1,52058,84955,5,8,5,1,10,1,5,8,8,10,6,Other,Port James,Hybrid
18,44584,6.5,4,0.2,1,3,28,17,127107,542,9,4,7,5,8,4,3,9,9,4,10,Female,East Rhonda,Store
58,226865,7.4,9,1.3,10,1,12,19,25148,120417,2,4,4,7,10,5,2,1,7,6,10,Male,Lindaton,Store
43,129120,3.1,2,1.4,1,4,48,0,56022,98018,4,2,4,2,3,9,1,8,2,5,6,Male,New Tanya,Hybrid
29,117843,6.2,9,3.3,9,1,48,12,124304,6131,6,2,3,10,5,6,3,6,3,5,6,Male,Ferrellland,Store
27,94440,5.9,11,3.9,9,4,35,19,63073,72251,9,2,5,9,10,10,3,8,10,8,1,Other,North Shawnchester,Hybrid
37,140834,4.7,10,3.6,1,8,8,6,125751,144641,3,3,1,7,5,5,9,6,9,1,3,Female,Port Danieltown,Store
41,182127,3.0,13,1.7,7,7,45,1,119772,88707,2,7,4,2,9,7,3,3,5,10,4,Other,Mendozaview,Store
63,50051,5.7,10,2.8,4,7,31,11,21069,92248,10,6,6,3,3,8,6,4,2,9,9,Other,North Elizabethton,Hybrid
42,196341,9.0,3,4.2,10,8,8,3,43522,542,8,8,7,7,1,4,6,9,7,5,5,Other,Stevenside,Online
59,213467,2.3,2,3.4,10,6,5,16,1636,9090,2,0,3,3,3,7,7,2,10,7,10,Male,Brownport,Store
23,135303,6.7,7,0.5,3,7,24,3,942,41435,9,7,7,10,9,1,10,9,8,4,10,Male,Campbellside,Online
74,69315,3.9,3,5.4,2,9,20,11,84401,89155,5,2,3,9,4,5,7,4,3,9,10,Other,Angelaport,Online
66,162662,7.1,8,5.3,1,10,28,3,52427,72232,4,8,2,6,8,8,4,7,4,9,3,Male,Port Nicholas,Store
78,183908,5.3,12,0.5,3,7,22,2,523,58804,7,7,7,2,9,1,4,3,9,2,7,Male,Ashleymouth,Online
36,213301,2.4,4,3.1,10,4,43,18,47662,140536,6,7,4,5,5,10,4,6,10,7,1,Male,Bensonberg,Store
28,109523,6.2,10,6.0,7,1,0,8,125130,91663,2,8,4,1,6,5,8,9,2,3,8,Female,Jessicahaven,Store
49,233026,7.3,7,1.1,1,2,38,9,107455,106408,6,4,5,10,4,9,3,10,1,3,2,Female,Holmesbury,Store
41,244930,7.3,5,0.6,1,10,9,1,128660,45479,6,4,5,6,6,8,9,10,9,3,7,Other,North Roger,Hybrid
35,122106,4.8,5,4.9,2,1,45,2,59536,50341,7,3,7,3,6,4,5,10,2,9,8,Female,Robertton,Online
48,142237,6.5,10,5.5,2,4,12,5,55581,88926,7,9,3,9,4,7,5,1,4,9,9,Female,Michaelfurt,Store
48,153265,7.3,6,3.5,4,2,2,1,16609,26274,6,6,6,1,1,2,7,8,5,10,6,Other,Medinafort,Hybrid
31,221076,6.1,5,4.5,8,2,16,12,72829,4250,8,3,6,10,7,8,6,4,9,4,1,Male,Bryanton,Online
36,121621,3.0,1,0.5,5,5,49,16,59730,96879,7,4,2,5,1,8,1,4,10,10,4,Female,West Josephstad,Store
63,166646,8.2,12,1.9,7,10,18,1,140197,77310,2,8,2,7,7,10,4,1,1,8,5,Female,Ramirezland,Store
28,210464,3.9,5,2.4,2,5,49,19,53364,91742,9,6,1,8,10,10,9,1,10,2,3,Other,North Alyssahaven,Online
73,178747,9.2,9,3.3,9,8,11,14,120560,75831,2,8,6,5,6,5,3,5,9,4,8,Female,Gutierrezview,Store
21,198838,9.5,14,3.2,1,1,47,3,99212,2047,4,1,7,8,8,4,2,5,3,4,5,Other,Mariahville,Store
49,56604,6.2,4,3.6,4,10,49,16,99320,42221,5,4,2,5,2,7,1,2,5,8,5,Male,Jenniferberg,Store
32,40607,11.0,9,1.4,5,6,2,17,11023,93175,1,0,2,7,5,1,7,8,4,4,8,Other,East Gail,Online
70,117515,4.0,10,3.0,5,6,15,1,88494,97918,9,6,4,9,1,2,8,1,10,4,5,Other,Eatonbury,Store
55,114100,6.3,4,1.6,10,8,35,17,119751,140992,9,3,5,7,6,8,5,9,6,7,5,Other,Martinborough,Store
21,83927,4.8,4,0.3,9,10,39,7,47206,145908,1,0,2,4,1,8,4,7,6,7,1,Other,Mckayhaven,Store
46,56383,4.5,8,3.3,6,6,14,1,51641,20905,2,2,2,2,6,5,2,8,3,6,3,Male,South Johnberg,Store
37,173554,11.5,14,3.6,6,1,0,10,6117,20173,7,1,4,9,7,8,9,5,6,9,9,Female,East Amy,Hybrid
52,219978,10.8,3,3.3,1,1,30,14,127556,15388,7,7,7,3,5,3,7,6,2,8,10,Male,Port Susanshire,Store
55,177503,6.6,8,2.9,3,5,23,0,127760,132706,10,8,7,10,1,4,5,7,3,7,6,Other,Nicholasview,Online
23,167524,9.7,2,2.7,10,3,28,5,40866,62907,6,9,6,3,2,6,7,1,9,1,3,Male,Williamsbury,Store
44,130634,7.1,8,1.6,8,2,40,11,523,59090,9,7,2,4,8,2,6,9,4,5,4,Other,Christopherview,Store
52,163467,10.9,6,1.0,1,5,46,13,107937,133310,10,4,2,3,7,1,6,2,10,9,8,Other,West Nicole,Store
59,169035,4.2,9,4.9,4,1,11,6,136467,126474,7,3,4,2,8,9,6,9,9,2,5,Other,Thomastown,Store
48,123694,8.5,10,4.8,10,1,10,5,137960,68589,8,4,1,5,4,5,4,6,7,1,7,Female,Hectorfurt,Store
55,135034,8.2,11,0.5,7,10,16,15,87628,83154,9,1,1,6,10,2,3,1,10,1,7,Female,West Stephanie,Store
60,102242,3.7,7,2.1,10,9,19,1,36526,28946,10,7,2,6,8,9,1,6,3,2,2,Other,East Eric,Store
63,28596,6.8,8,2.8,3,4,16,8,134760,85665,4,3,3,1,6,3,1,2,8,3,4,Female,West Emilyside,Hybrid
59,180000,9.4,12,3.3,10,5,15,18,50502,52579,3,7,1,3,7,7,5,2,1,10,8,Male,West Caroline,Store
61,212806,10.8,5,4.5,9,10,27,8,123970,50782,6,1,2,5,3,7,8,3,4,4,2,Female,South Leslie,Store
19,55813,7.3,11,2.6,7,7,23,7,102502,110138,7,5,5,8,2,6,10,10,10,1,5,Female,North Jennifer,Store
41,239572,7.1,13,2.7,7,4,18,0,16072,1131,10,3,1,6,4,4,3,4,9,6,2,Male,Laraland,Store
30,28736,5.1,11,0.6,7,5,26,19,47072,145757,2,6,4,8,3,5,8,2,7,4,6,Female,Lake Hollyport,Online
36,249989,12.0,10,4.0,3,10,33,18,38204,38201,5,3,4,3,5,1,5,5,9,9,7,Female,Lake Karen,Store
52,184090,6.5,6,0.5,3,2,39,10,59671,92217,4,5,3,9,4,5,9,7,8,5,4,Female,Lake Brian,Online
64,221645,11.3,2,2.7,2,3,17,17,131849,87044,10,7,6,4,7,4,4,2,4,2,8,Female,Allisonview,Hybrid
75,59441,4.2,7,3.3,8,1,14,4,137937,57076,6,8,2,7,9,7,2,3,2,1,1,Other,Teresamouth,Hybrid
38,230257,10.3,8,1.7,2,8,32,8,132210,95018,8,0,7,7,3,8,1,4,2,5,1,Female,Anthonyburgh,Store
20,202657,7.3,3,2.8,7,7,7,5,52048,127757,8,5,2,6,10,8,4,6,10,2,8,Female,Jaclynhaven,Store
45,191460,10.3,5,5.0,1,7,41,19,82090,34621,1,6,3,9,3,3,9,4,6,7,5,Female,New Ronaldland,Store
48,248075,10.6,8,3.8,1,3,3,3,107165,78213,2,4,4,1,2,6,4,5,2,8,1,Other,West Tonya,Store
42,37974,7.3,1,2.6,1,9,28,16,66669,8715,6,6,2,3,3,8,8,8,1,1,4,Male,West Anthony,Store
67,195372,6.5,11,0.3,2,3,49,8,43215,69234,6,7,3,1,4,9,2,4,8,6,7,Female,Clarkborough,Store
35,92783,7.1,5,2.5,7,6,21,4,127374,28381,1,9,1,1,8,6,6,3,5,9,10,Other,East Johnview,Online
66,195598,10.1,11,2.8,3,3,12,13,65519,114717,1,5,4,9,3,3,1,2,3,2,9,Female,New Chad,Online
34,184056,7.0,4,1.7,7,10,43,18,12630,37359,10,7,3,9,8,3,3,5,5,4,1,Female,New Joseph,Hybrid
19,54898,7.0,1,1.8,10,5,25,7,107088,30133,2,5,4,7,8,10,4,7,7,8,8,Other,Dawnfort,Hybrid
60,218895,7.5,5,2.5,2,5,47,5,18827,146311,8,5,4,4,5,7,10,2,3,7,7,Male,West Cynthiaville,Store
45,17832,5.0,12,1.9,1,1,34,19,44850,63134,9,7,7,9,5,7,4,3,4,4,3,Other,Lake Kylebury,Store
34,44298,7.3,13,3.4,7,5,4,10,139015,119600,1,8,6,8,5,9,8,7,10,2,3,Female,South Christopherfurt,Online
22,238110,4.0,11,2.7,6,8,49,10,140352,68617,2,3,4,2,1,7,8,3,10,7,3,Female,Ivanborough,Store
40,171198,8.3,5,2.0,2,1,4,17,46592,148388,8,2,2,8,4,7,9,8,10,9,4,Other,Karenhaven,Online
53,25765,5.0,5,4.5,8,9,33,18,138241,77778,3,0,4,4,1,2,8,1,1,4,3,Female,New Emilyton,Online
69,195086,10.5,10,4.8,9,5,29,13,62874,94850,6,2,7,7,2,1,9,2,8,4,7,Female,New Danielle,Online
21,192197,5.7,13,3.2,6,6,14,13,523,8813,1,1,4,2,2,8,10,4,1,3,3,Male,North Lisaview,Store
33,168243,3.9,12,0.8,5,1,15,19,82893,46759,5,8,3,2,2,2,6,1,8,3,1,Female,Leonardborough,Store
19,249894,3.9,3,2.7,9,4,22,14,109802,49084,1,5,1,1,5,4,1,1,9,10,7,Female,Escobarland,Online
59,141904,4.6,14,5.2,9,1,27,7,108756,48088,6,2,1,9,6,1,8,7,10,3,10,Female,Ballardbury,Hybrid
54,138311,7.2,5,1.9,4,8,15,10,49991,14348,2,3,5,5,7,1,8,5,5,8,2,Male,Laurenstad,Hybrid
43,150878,4.5,8,3.1,7,10,18,12,90766,140778,7,2,3,7,6,4,7,4,7,7,6,Male,Marymouth,Store
21,58714,10.9,12,2.4,7,10,19,7,138326,130203,2,0,6,9,8,9,1,8,3,7,8,Other,North Emilyberg,Online
27,97834,6.3,1,0.4,3,7,25,4,43935,18961,4,5,5,3,1,1,4,1,2,8,8,Female,South Deborah,Store
21,246711,6.7,3,4.7,7,8,48,12,62723,7892,10,5,1,10,6,10,1,4,6,6,5,Other,North Tonyaland,Online
39,177070,7.2,5,2.4,7,10,31,6,142328,149972,8,8,2,2,9,3,9,2,3,4,9,Other,Tinafurt,Store
30,111532,6.2,2,0.3,1,10,17,9,49772,104291,8,9,2,7,5,1,4,1,5,10,9,Male,Port Kendra,Store
56,233890,4.5,5,3.8,4,7,23,12,121336,36770,10,9,2,7,6,1,3,4,4,8,6,Other,New Briannashire,Store
19,182085,9.9,10,3.7,8,3,41,7,75151,4644,6,7,5,1,7,1,1,3,6,4,3,Other,Powellmouth,Online
21,239144,9.8,12,3.3,6,10,11,6,44782,137080,8,6,3,6,1,7,5,5,5,7,6,Other,Martinburgh,Online
41,170540,4.9,4,0.4,4,7,6,4,34474,30326,4,6,6,9,3,8,10,7,4,4,4,Other,Priceburgh,Online
30,122370,1.5,7,2.0,4,6,17,12,32243,89963,8,3,2,1,7,2,5,10,9,2,8,Female,Bakerborough,Online
79,174482,4.1,7,2.7,7,2,27,8,76507,53879,2,2,3,6,1,8,7,8,10,10,10,Female,Port Patriciafort,Hybrid
21,205231,2.3,12,3.2,1,6,29,0,19248,96558,10,8,6,2,9,4,6,8,8,4,10,Male,Chrisburgh,Online
58,108436,9.3,9,2.6,6,10,1,16,41214,128693,2,1,7,1,6,5,8,5,8,8,2,Male,Sheppardburgh,Store
23,197722,11.3,11,3.5,5,6,15,11,123374,92276,3,7,5,9,2,10,1,2,5,6,7,Female,Lake Jamie,Store
44,16988,10.2,5,0.1,5,1,9,2,68696,135324,2,7,3,2,9,10,8,3,8,9,5,Other,Bishopside,Store
19,142246,4.7,5,1.4,2,3,32,6,18854,30304,10,9,7,5,4,9,7,3,3,4,5,Male,Port Thomas,Store
57,151131,9.3,10,2.7,6,2,2,0,1954,77297,4,1,1,8,1,6,2,2,1,3,4,Other,Jeremyshire,Store
40,64080,6.0,10,3.5,3,4,45,10,818,104794,9,8,6,4,8,10,5,4,6,5,3,Male,Mcguiremouth,Online
50,96226,5.9,9,4.0,3,1,27,6,93537,96260,8,5,2,4,8,5,8,8,10,3,2,Female,Petersonport,Hybrid
34,122156,7.1,5,3.3,1,5,22,9,15951,140944,8,1,1,2,3,6,10,10,6,6,3,Other,Brooksmouth,Store
20,22382,5.1,3,4.3,9,1,5,11,114124,91824,5,5,3,6,2,3,5,2,4,9,3,Male,Port Angelachester,Store
34,175856,3.2,5,1.7,2,1,47,6,50838,121750,10,3,7,4,4,1,10,4,5,4,6,Other,South Edwardville,Online
50,109257,5.6,9,2.3,5,5,36,8,14890,60166,9,7,3,10,9,7,4,1,9,2,10,Other,Mannfurt,Hybrid
44,25569,7.1,8,0.4,4,9,44,5,146684,46089,7,2,3,6,10,3,5,4,4,1,1,Other,Robertview,Store
79,85576,9.7,10,0.6,3,6,17,1,41912,14939,9,8,2,9,3,3,8,9,6,5,5,Male,Jenniferbury,Online
67,220817,4.2,10,2.1,8,3,26,11,108873,28445,6,2,5,4,2,9,8,10,9,10,5,Female,Jefferyburgh,Store
73,166832,3.1,7,3.6,9,2,4,19,79888,72096,2,3,1,6,7,9,7,6,7,5,2,Male,Carterbury,Online
49,210982,4.5,11,1.5,4,6,3,4,127808,124780,5,3,7,1,6,2,1,2,4,10,6,Female,Lake Lisamouth,Hybrid
64,105942,5.4,5,0.6,5,9,29,9,132080,79326,2,2,4,6,2,1,5,1,4,3,6,Other,Lake Victor,Store
70,137938,5.6,8,2.4,2,7,41,15,523,44271,4,3,2,9,2,4,4,3,3,8,7,Female,Port Patricia,Store
79,55609,5.6,12,3.0,9,1,37,6,68853,117973,9,4,7,2,9,2,2,4,9,1,9,Other,Seanburgh,Hybrid
24,90905,7.3,3,3.0,1,4,7,3,80943,16811,6,5,1,7,8,8,9,1,10,10,9,Other,Petersonshire,Online
67,84497,8.3,12,5.2,1,10,43,9,15649,16211,4,1,5,1,5,9,4,3,9,5,8,Other,Randolphstad,Hybrid
56,56469,7.3,13,0.3,5,1,6,8,9781,12830,8,3,1,4,1,2,3,7,1,1,1,Other,Sanchezton,Online
74,208573,2.5,14,2.5,10,8,12,5,32151,32133,3,5,2,6,1,1,10,10,2,3,10,Female,Maryport,Store
28,167000,9.5,8,2.1,9,9,6,12,114718,12476,1,9,2,1,10,6,7,4,10,9,10,Other,Hendricksport,Store
26,38236,4.0,5,1.3,9,7,5,5,119706,13233,1,6,7,3,1,10,6,5,10,1,7,Male,Patrickview,Store
37,155781,11.5,10,3.0,2,1,31,10,133932,77410,10,9,6,10,8,6,4,1,5,8,1,Female,Susanborough,Store
37,226205,7.8,8,3.6,7,4,41,7,141779,38392,2,0,7,9,8,1,8,4,5,9,10,Other,South Stephaniefort,Online
57,187093,2.2,5,5.3,4,9,34,11,93741,8747,9,9,7,6,3,10,8,8,3,2,5,Male,West Kennethview,Store
18,188009,7.8,4,2.2,7,8,49,1,18178,7465,8,5,6,2,1,1,4,4,2,10,3,Other,West Elizabeth,Store
23,82354,9.4,3,3.9,9,3,38,7,139180,149972,6,4,3,8,2,4,7,2,3,2,10,Male,South Philip,Hybrid
21,139384,7.7,5,1.7,4,2,4,17,65665,542,1,7,5,9,4,7,9,1,4,9,2,Female,East Carmenton,Online
47,149046,9.6,10,2.8,7,4,1,12,45791,121512,6,4,7,1,2,5,4,6,7,9,1,Male,Kennethville,Hybrid
73,204900,10.7,8,3.6,2,7,5,1,142075,149866,10,5,5,10,7,6,7,4,1,3,8,Other,North Renee,Store
