age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
58,196774,1.4,12,2.5,2,8,30,8,46162,49929,3,1,6,1,3,7,10,1,1,8,3,Other,East Nathanside,Online
44,46206,6.4,2,4.0,9,4,35,10,105807,28070,1,3,5,5,5,8,1,5,1,8,3,Female,Mercerstad,Hybrid
32,124506,5.2,3,3.1,4,1,0,12,123717,110071,8,2,6,5,5,4,3,4,2,3,1,Male,North Leroyhaven,Store
62,95828,7.8,5,4.4,3,1,41,7,127343,45219,1,6,4,6,6,7,4,1,3,10,7,Male,West Heidishire,Online
25,231444,4.9,10,3.4,2,4,4,0,4419,86849,8,9,3,6,7,6,4,10,9,9,9,Male,West Matthewview,Online
37,53121,7.0,3,3.3,10,7,33,1,136269,107389,4,9,7,4,2,4,3,7,5,2,2,Male,East Stacey,Online
72,235439,1.6,12,0.9,3,7,46,18,101399,102252,4,8,3,10,8,6,2,7,1,6,6,Other,Davidburgh,Store
40,206989,6.1,8,2.4,5,5,14,18,144577,106183,6,6,4,8,2,10,10,4,10,1,3,Female,New Andrewland,Online
56,71845,2.4,5,1.5,9,5,21,14,98880,60110,8,6,7,3,6,9,1,8,1,9,5,Male,Lake Cheryl,Online
62,192442,6.6,6,4.1,2,7,40,6,116905,125858,10,7,5,2,7,2,7,8,6,6,8,Other,South April,Online
75,182222,2.8,5,2.4,5,2,12,12,54578,28344,2,8,1,7,4,10,10,7,9,1,6,Female,Laurieburgh,Store
44,160740,1.4,5,0.1,4,10,43,12,63861,33894,4,3,6,2,3,3,1,3,2,4,8,Male,Seanton,Store
73,154547,2.3,10,5.0,1,9,46,8,147322,12575,1,1,3,3,10,4,5,9,1,7,9,Male,Peterton,Store
62,170161,5.2,13,4.2,3,8,19,4,92969,98386,4,4,6,6,4,6,6,7,8,2,8,Male,South William,Hybrid
48,135144,6.3,3,3.9,1,5,10,15,117669,108859,2,4,3,3,6,10,2,10,3,7,6,Female,Jenniferville,Store
40,158805,4.4,9,3.7,5,1,41,3,141373,22409,2,0,7,1,4,8,4,3,7,9,5,Male,Fletcherhaven,Online
41,223133,3.8,8,3.3,2,3,14,10,139362,78799,10,2,6,5,3,8,1,2,2,10,4,Female,Lake Sydneychester,Hybrid
36,82584,8.4,6,3.6,1,2,29,13,149996,106777,4,0,1,5,10,1,3,5,5,4,10,Other,Katherineville,Online
40,122793,4.2,7,2.3,8,1,20,2,50003,121390,4,9,7,3,1,2,7,4,2,7,3,Other,West Joel,Online
41,15005,12.0,5,4.3,4,6,15,3,136497,3034,5,1,2,10,4,3,2,1,3,4,5,Male,Wilsonport,Store
75,97480,3.8,12,2.6,8,2,23,16,95014,73895,10,3,7,9,6,7,9,3,10,3,9,Female,Livingstonberg,Hybrid
57,119309,5.4,1,2.2,7,9,21,12,110506,71681,10,4,2,5,9,8,10,9,1,5,5,Male,Valenzuelaville,Hybrid
42,175590,7.4,7,5.6,5,4,43,10,68390,74340,5,7,4,4,5,9,9,9,1,3,8,Male,Dennishaven,Online
77,225942,4.4,8,2.6,10,9,42,0,137230,542,9,3,3,4,6,4,2,6,6,9,4,Male,Lake Julie,Hybrid
77,179049,9.8,5,0.1,7,4,30,18,24459,53417,3,8,7,10,6,3,2,5,1,7,8,Male,Brandimouth,Store
52,46443,7.6,9,3.4,1,3,22,15,83768,101117,3,3,7,5,5,7,4,2,5,8,3,Female,West Curtis,Online
42,27156,11.2,8,2.8,1,9,42,19,147668,32779,8,7,3,1,6,2,10,3,6,10,5,Female,South William,Store
52,131275,6.1,12,1.5,6,9,2,5,71515,39452,6,2,6,9,7,10,6,9,8,8,6,Male,Michelleville,Store
31,246884,5.8,9,2.1,10,2,49,19,54019,125193,2,2,6,1,5,2,8,9,7,9,7,Female,East Elizabeth,Hybrid
66,128622,6.0,2,0.9,3,7,9,18,97685,129791,2,4,2,4,2,2,3,8,10,4,9,Female,New Eric,Online
23,108520,4.6,12,4.0,6,3,8,17,131643,542,4,8,3,5,4,9,2,8,2,10,3,Other,Patelborough,Hybrid
60,249989,6.6,12,2.0,8,4,20,6,54857,80893,10,7,7,6,1,4,5,9,7,9,8,Male,Hartmanview,Online
34,207663,8.2,9,0.0,7,10,28,11,130057,26672,5,5,5,2,5,4,5,2,8,1,10,Other,Lake Andrewfurt,Hybrid
54,112579,6.2,12,0.7,2,10,45,2,114139,6133,4,0,2,5,3,4,4,4,6,6,2,Male,Jameshaven,Store
57,197559,6.5,12,4.3,5,2,4,7,50465,93527,8,4,2,8,6,5,4,4,9,6,3,Male,Port Markmouth,Online
43,129042,5.3,11,3.0,8,5,13,1,149996,25964,1,7,6,2,10,6,9,7,8,8,9,Male,Port Ronnie,Store
40,37566,1.5,8,1.9,2,5,36,12,42009,16247,1,6,7,5,9,8,1,9,3,4,5,Male,Kaneville,Store
49,245810,5.4,10,2.7,1,4,28,1,79464,31181,5,9,2,6,7,10,8,2,4,4,1,Female,Branditon,Online
32,61381,3.4,12,2.1,5,10,43,14,120444,64390,9,4,2,8,6,4,6,10,8,2,4,Female,South Rebecca,Store
44,217074,5.9,5,1.8,7,9,44,3,112881,88269,7,3,1,5,5,3,7,7,3,6,1,Female,Goldenside,Hybrid
37,165426,7.6,11,2.1,8,5,19,8,98865,84019,8,3,3,5,1,3,2,7,8,2,9,Other,Port Julie,Store
21,237663,4.4,8,1.3,5,5,3,14,136560,113463,9,5,1,9,7,8,6,8,9,2,6,Male,Joshuaport,Store
74,191849,4.8,1,4.4,1,8,0,3,62424,72970,4,7,4,2,7,7,5,2,4,8,7,Other,East Jamesville,Store
50,186224,3.0,8,3.6,3,3,34,11,106050,43698,8,0,5,4,8,4,1,5,3,10,1,Other,Port Samantha,Store
46,249989,6.2,11,1.4,2,4,30,12,138732,122947,8,7,4,7,8,5,6,6,2,4,9,Other,New Robertton,Store
75,103336,5.3,2,4.2,2,9,47,17,79687,22515,10,0,6,8,10,3,2,5,6,8,1,Other,Anthonyhaven,Online
39,161183,5.5,2,2.5,9,9,26,11,49873,106911,3,7,7,4,1,10,6,5,2,10,5,Other,Lake David,Hybrid
34,207581,6.6,1,2.6,1,9,21,7,120186,109346,8,5,1,4,6,4,7,4,10,1,10,Male,West Brianfort,Online
58,249989,4.9,7,2.8,10,6,43,10,119949,81404,3,0,4,8,7,7,2,3,7,2,7,Male,Janeborough,Online
65,45381,8.1,8,3.6,6,10,13,1,57233,67566,4,0,1,1,7,8,2,8,1,7,3,Other,Hintonmouth,Online
49,235556,8.2,11,3.8,1,10,13,11,70199,25075,5,3,4,8,6,8,9,7,6,7,5,Male,North Roger,Store
26,108643,5.9,12,0.7,6,4,37,13,134796,90816,6,7,7,5,4,9,9,2,8,5,1,Other,Pittmanland,Store
25,193688,5.0,9,4.3,1,4,47,5,57643,79842,1,7,2,4,5,9,4,2,5,6,2,Other,Port Benjamin,Store
36,94025,4.4,5,1.9,8,2,33,4,133243,47426,7,1,4,9,8,2,2,2,2,5,9,Other,East Juanview,Store
37,247693,6.2,8,3.5,1,7,28,15,128527,126401,2,0,4,6,6,7,5,2,2,5,2,Female,Ryanhaven,Store
41,46983,7.7,7,2.5,5,1,37,13,46259,80206,1,2,6,1,9,10,6,2,2,5,1,Other,Port Thomas,Store
66,125593,4.0,8,1.9,1,3,28,14,85786,73815,6,2,7,9,5,9,3,6,3,3,5,Male,South Victorport,Online
52,55398,6.6,1,0.8,1,9,44,9,37177,5374,7,2,3,4,3,9,5,2,5,8,1,Male,Lake Janice,Online
79,212444,4.6,8,1.8,10,10,31,6,141388,95561,5,2,2,6,2,1,8,8,7,10,6,Female,Aaronchester,Online
51,41180,7.0,2,2.7,1,8,25,2,61659,139051,1,7,4,6,9,9,2,2,7,2,5,Male,East Heidi,Hybrid
28,181897,10.0,2,0.1,3,8,31,16,15798,23843,2,2,2,8,9,5,7,3,8,6,1,Female,Christopherland,Store
78,36399,5.0,10,3.0,8,5,16,16,67555,106445,1,6,6,4,7,4,6,8,3,8,1,Male,Angelaland,Hybrid
23,67119,7.5,2,3.3,9,3,14,19,78329,20385,5,4,3,7,1,5,10,9,2,5,4,Male,Tinashire,Store
51,159254,5.1,11,1.5,9,7,23,19,56459,123903,2,7,3,4,7,10,3,10,3,3,4,Male,Nguyenport,Store
24,94876,5.9,4,1.0,1,10,26,16,37893,85433,6,6,2,4,3,7,9,1,8,1,2,Male,Haneyville,Online
28,210894,2.6,9,3.1,4,4,43,4,59859,61468,9,7,4,1,7,2,5,6,8,7,9,Female,Willismouth,Hybrid
75,240306,3.9,8,1.4,3,9,30,13,115246,542,9,5,4,5,6,4,3,8,1,1,4,Male,South Danielleport,Store
31,15005,7.1,2,2.3,5,2,14,17,523,18115,2,9,4,3,10,9,2,10,8,9,5,Other,New Moniqueside,Store
42,17815,1.4,3,2.1,2,5,29,8,132449,75020,9,2,4,1,1,6,1,10,8,8,5,Other,Allenland,Store
53,205475,10.9,1,2.8,6,9,42,3,523,81498,7,0,2,5,7,10,4,5,6,3,5,Other,Jimmystad,Store
67,95112,6.4,9,2.6,3,8,17,5,137660,119594,1,3,4,2,9,8,10,3,2,10,2,Male,West Amberburgh,Online
54,144566,5.5,5,2.0,6,7,15,8,92870,103900,6,3,6,5,5,7,6,6,5,8,3,Other,Port Stephanie,Online
59,95914,6.7,12,0.8,1,6,35,2,146590,49890,6,3,3,2,6,7,4,1,4,4,2,Male,Brewerton,Hybrid
57,95499,6.1,11,6.0,3,2,6,15,72902,62451,7,0,1,5,4,9,7,6,5,1,3,Male,Johntown,Online
34,94837,4.1,11,2.5,6,4,7,10,93525,73991,2,4,4,3,3,10,10,9,10,7,9,Male,New Paulton,Store
78,222194,5.3,8,3.9,2,2,2,12,66672,101767,9,8,1,7,1,9,9,6,3,10,2,Male,Greenchester,Store
77,219193,6.1,12,3.0,7,2,48,0,119090,106652,7,4,4,10,4,6,5,5,9,5,10,Male,Matthewville,Store
63,231194,4.7,8,4.2,7,9,46,16,142328,67595,9,4,7,7,4,7,4,3,5,9,9,Other,Moranville,Store
78,118906,1.0,7,0.0,5,4,24,8,106362,542,2,9,5,6,1,8,8,10,9,2,10,Male,Glovermouth,Online
29,66849,3.5,8,2.0,5,8,24,14,111669,126418,2,9,3,7,6,10,2,7,7,6,8,Other,South Michelle,Online
39,162881,7.0,7,3.2,3,4,6,13,25424,18118,7,1,3,5,6,7,10,6,3,8,6,Other,South Timothyburgh,Hybrid
65,120816,5.5,5,5.3,10,4,30,0,146484,21099,1,3,1,4,9,2,1,3,1,9,3,Female,Debraton,Store
79,113457,12.0,10,2.7,10,7,13,0,43809,31685,8,9,2,3,7,2,2,3,10,2,3,Other,Kevinview,Online
29,92480,5.6,10,2.1,1,1,26,17,31881,91994,9,5,3,7,1,4,1,2,6,8,5,Male,Charlesstad,Hybrid
54,198417,6.2,6,2.5,3,3,45,12,145899,7858,3,8,5,5,8,9,7,10,6,8,7,Male,North Michaelhaven,Online
24,112165,8.1,11,3.4,4,4,34,13,93030,10516,3,8,3,6,4,5,1,5,8,6,4,Female,West John,Online
53,70470,8.1,2,1.5,7,5,12,4,137521,88116,8,3,3,2,3,8,9,8,7,10,4,Other,Kevinshire,Online
57,235240,5.3,9,2.9,10,5,20,14,523,73471,1,9,4,9,4,6,10,5,1,5,9,Female,Patrickton,Online
18,139360,4.8,2,1.5,5,8,29,18,527,69093,2,2,7,2,1,1,3,9,10,7,2,Female,Wellsside,Store
63,52403,6.7,6,1.4,5,1,7,18,68870,96173,4,8,6,10,3,10,10,6,3,4,8,Male,Harrisbury,Online
65,90906,5.5,9,0.0,5,2,40,3,81046,149972,5,3,1,4,4,9,2,9,9,3,10,Male,Stephenborough,Online
62,144684,3.9,14,4.1,3,9,0,15,32805,93471,3,4,4,8,7,4,10,1,7,2,8,Female,Charlesborough,Online
47,218122,8.9,13,3.6,9,2,4,13,62777,111679,6,4,2,6,5,10,1,3,7,10,4,Other,North Maria,Store
70,109556,5.2,3,3.9,9,8,28,1,26284,12077,6,9,3,3,5,3,10,5,10,4,8,Other,East Janet,Store
76,189657,6.9,11,2.4,2,9,40,7,126928,57312,10,7,2,2,8,7,10,10,9,7,10,Male,Port Jasonland,Store
55,56128,7.3,12,1.4,7,8,49,4,53178,20112,1,3,7,1,9,10,9,5,8,3,5,Male,Fullerchester,Online
37,234819,8.1,5,3.9,3,10,42,0,132487,32840,9,1,6,9,5,5,10,6,8,7,8,Other,Cummingsfurt,Hybrid
65,223921,7.3,14,0.3,9,2,48,14,91126,79973,2,9,2,5,7,5,4,4,8,2,5,Other,Lake Ricardo,Online
55,137232,5.3,6,3.6,5,3,27,5,135471,117229,10,6,6,1,4,8,3,1,10,1,3,Female,Port Gina,Store
58,38414,3.0,8,0.5,1,4,20,5,136617,4232,10,4,1,8,4,3,10,4,5,9,6,Other,Annabury,Store
79,170596,5.7,7,1.6,4,9,10,5,111060,72412,8,2,1,9,10,1,1,7,10,3,2,Female,Ginaland,Store
45,101746,3.6,10,0.9,8,7,44,7,88104,103270,3,7,5,6,9,6,7,6,8,1,10,Male,Maddoxstad,Store
56,134617,6.2,8,1.9,9,2,30,8,82121,66343,7,7,6,4,7,2,4,9,5,4,1,Other,Grahamport,Store
18,227758,5.6,12,1.4,3,7,24,18,140673,127147,7,0,3,6,5,4,5,10,1,1,1,Male,New Charles,Online
45,148781,5.5,11,3.9,4,2,28,2,102531,45463,9,6,1,2,7,7,3,2,6,5,4,Other,Port Jessicaton,Store
62,241827,7.2,5,1.2,3,3,23,11,135703,125060,3,7,7,1,7,3,10,8,1,8,5,Other,Florestown,Store
62,229846,6.4,11,4.3,3,1,4,12,141458,69934,1,6,6,3,7,9,3,6,3,7,7,Other,Karenhaven,Store
32,72809,5.8,1,2.3,10,8,0,0,107862,37368,4,2,1,5,8,10,2,1,10,1,3,Other,New Lisa,Store
56,170309,10.0,4,2.9,4,8,27,16,81024,27560,5,4,5,6,5,10,4,6,2,8,6,Male,New Nicholas,Online
39,233932,9.6,12,0.3,4,5,45,3,18394,73024,8,3,1,1,1,8,4,9,4,4,5,Other,Ballshire,Online
79,63269,7.7,12,3.6,9,5,15,7,88174,6985,6,5,6,4,9,8,8,6,1,7,5,Other,Hatfieldmouth,Hybrid
35,41843,2.5,5,1.4,4,10,46,12,36296,123853,4,1,6,8,9,9,9,9,6,1,6,Female,Yorkport,Hybrid
29,206637,1.1,2,0.1,1,2,41,6,62163,125310,1,2,1,10,4,2,10,3,7,9,3,Female,South Michelle,Online
58,206820,6.6,2,0.3,9,4,1,4,109434,105016,7,0,4,7,1,1,6,1,6,7,1,Female,West Gregchester,Online
70,36271,4.4,9,1.6,3,4,13,11,78296,2926,4,2,7,2,7,4,1,3,3,5,6,Female,East Dianastad,Store
30,176012,5.0,12,1.8,10,7,32,10,37704,71237,6,1,3,10,7,3,1,10,4,10,2,Other,New Amandaport,Store
79,217063,7.8,12,1.6,8,7,20,7,78617,27428,5,9,7,8,4,10,5,7,4,5,10,Other,Lake Andrewview,Store
42,242205,3.7,12,1.7,8,2,49,17,130446,28076,4,0,3,3,4,4,3,1,1,5,5,Female,Stephenborough,Store
31,95343,2.1,4,1.3,6,1,39,19,126046,50886,10,1,2,9,10,2,6,8,8,10,5,Female,Georgechester,Online
21,120096,3.4,8,2.2,7,2,13,19,142122,23473,9,8,4,10,2,6,10,3,10,1,9,Female,Oscarburgh,Online
52,135121,7.4,7,5.4,5,2,8,2,149996,50910,3,3,3,5,4,8,10,5,10,4,10,Other,Gregoryview,Hybrid
22,142416,1.0,12,3.5,3,1,35,10,145262,87570,1,2,1,10,1,4,7,10,1,1,2,Male,Anthonyland,Store
78,129598,7.9,12,0.8,6,5,39,11,143351,65600,3,6,2,4,3,9,7,6,8,4,10,Male,Port Steventon,Store
39,166528,2.8,12,4.1,8,4,26,6,139645,9357,10,8,2,10,8,10,8,1,2,2,3,Male,North Christopherbury,Store
58,123935,3.7,7,1.4,9,6,20,14,72905,21281,9,3,1,4,3,3,1,4,9,5,4,Male,New Jademouth,Hybrid
43,62154,8.2,10,4.3,9,7,26,7,105558,97639,4,9,1,6,5,8,4,1,2,2,4,Female,Frankchester,Online
53,120430,4.2,11,3.0,7,5,17,4,107664,26404,8,1,1,3,6,3,6,7,5,6,2,Male,Port Kimberly,Store
19,193703,5.2,9,1.6,3,5,26,0,131926,131434,8,4,6,4,9,2,9,2,9,2,1,Female,Gregoryburgh,Online
77,200787,4.6,11,2.3,2,7,28,8,50720,67504,5,2,3,5,4,6,2,6,3,7,2,Female,Cortezhaven,Online
59,198894,8.4,7,1.9,6,8,19,4,7935,124393,3,4,1,9,9,2,1,4,9,3,4,Male,Port Zacharyville,Store
68,148138,5.0,9,3.6,5,1,11,4,37377,76029,3,7,2,5,6,9,4,6,8,2,7,Female,New Michelle,Store
47,76289,8.4,12,3.4,7,8,11,2,14967,129719,4,7,6,3,1,8,4,8,3,1,8,Female,Curtisshire,Store
43,240406,8.5,12,3.7,5,1,34,11,138551,56397,4,0,1,5,1,7,4,10,7,4,10,Female,Nicolemouth,Online
25,222417,5.2,2,4.3,1,9,27,11,114346,96857,8,7,2,5,4,8,10,4,9,5,2,Other,Singletonview,Store
21,218422,9.1,1,1.9,6,1,32,18,61587,75866,1,4,1,6,1,8,8,6,5,10,2,Male,Lake Andrew,Online
63,169597,10.4,4,0.7,1,5,5,15,102473,127242,9,4,6,8,10,5,3,7,1,1,3,Female,New Michael,Store
41,83346,7.5,9,3.9,5,5,4,5,94324,28777,9,1,7,6,1,10,9,1,10,9,8,Female,Tylerborough,Online
51,85448,6.1,12,3.7,10,9,30,15,130786,12628,5,8,5,9,4,10,7,9,6,4,3,Male,Gentryberg,Online
54,248713,9.7,5,2.9,6,1,0,7,122127,35563,1,4,3,8,9,8,8,9,7,5,8,Other,New Caleb,Store
79,123909,5.1,10,1.1,2,10,4,12,134174,87770,8,6,4,6,4,10,5,8,4,1,3,Male,Gonzalezton,Store
55,228859,7.2,10,3.0,8,4,15,3,149996,53010,9,8,2,7,4,10,7,1,2,9,2,Other,Lake Victoria,Hybrid
72,51215,5.7,11,4.8,3,10,14,3,92367,143920,9,3,3,3,6,9,6,7,10,7,1,Female,Jacobhaven,Hybrid
76,236855,5.0,8,2.1,5,2,12,12,145053,15721,5,0,6,8,7,8,5,8,2,2,4,Male,North Mary,Store
79,91915,6.3,11,0.9,8,2,31,13,72878,90377,3,9,5,4,5,1,5,5,1,4,5,Female,Adamtown,Online
49,243723,7.1,10,3.2,2,5,18,12,29886,542,1,2,4,8,9,7,1,5,1,8,8,Male,Lake Judytown,Hybrid
51,51502,7.5,10,2.2,9,3,24,6,53815,99863,2,5,1,1,8,3,3,3,9,4,1,Other,West Sarah,Hybrid
63,100921,4.4,8,1.8,3,4,29,11,65286,118599,4,9,7,4,4,5,1,1,5,5,4,Female,Hunterton,Hybrid
32,194014,4.9,12,0.8,6,2,34,15,70272,30403,2,2,1,1,7,8,7,1,6,10,7,Other,North Norma,Hybrid
72,183924,6.5,3,2.4,3,10,37,9,111774,111067,8,5,2,5,6,3,1,10,3,2,8,Other,Kimberlyfort,Online
36,71024,10.5,8,1.2,6,4,46,4,48450,7935,3,2,7,6,1,10,2,7,2,9,5,Other,North Lauraborough,Store
18,238275,6.7,7,0.7,1,2,42,3,113042,17909,9,8,4,2,4,7,4,1,9,5,5,Female,Lake Daniel,Hybrid
37,228243,9.9,6,2.9,9,10,43,0,115980,25097,6,1,4,9,8,6,7,4,4,2,2,Male,North Willieville,Hybrid
60,224232,4.3,11,0.1,5,6,49,4,135852,94558,4,1,6,9,8,5,9,7,1,3,9,Other,Johnsonhaven,Hybrid
41,247525,6.5,12,2.9,9,2,5,13,48409,88346,8,0,1,4,4,10,5,5,2,4,4,Male,East Garrettmouth,Store
63,47130,4.3,12,2.3,6,2,45,15,5801,7134,1,5,1,6,9,8,6,10,2,9,1,Female,Lake Katherinefort,Hybrid
68,50559,1.1,13,2.9,9,3,29,7,101322,73239,5,0,6,8,9,6,10,3,3,2,3,Female,Wrighthaven,Store
21,224960,6.0,12,3.7,7,9,6,3,114501,32583,2,3,3,7,9,3,3,10,7,7,4,Female,West Maxwellchester,Online
51,201565,7.9,5,2.0,7,10,30,14,147624,36116,9,5,4,5,3,8,10,4,2,1,2,Female,Scottburgh,Store
55,80915,4.3,6,2.7,8,5,29,18,130205,35964,7,2,5,3,5,6,7,6,6,8,7,Male,Lake Kaylee,Online
59,70097,10.4,1,0.9,9,3,39,4,82790,85202,7,4,4,2,1,8,1,8,1,4,2,Male,Smithburgh,Hybrid
21,186542,6.3,10,1.8,7,9,22,6,138852,83961,9,2,2,7,3,7,8,4,7,9,10,Male,West Michaelhaven,Store
40,154840,5.0,5,2.8,6,4,26,19,113223,64974,8,8,5,3,1,3,6,4,9,6,4,Female,Erinside,Store
58,99162,1.8,11,1.5,9,3,38,2,57595,47766,4,1,2,10,4,2,6,6,1,4,5,Female,Evanside,Store
23,232973,6.5,12,1.4,6,6,45,4,1285,109115,7,5,1,6,4,6,9,1,6,10,3,Male,Cobbchester,Store
76,195116,8.5,7,1.9,8,6,43,0,32632,65139,3,1,2,1,1,1,5,5,10,10,10,Male,Thomaston,Online
18,151737,8.4,5,2.8,10,8,17,12,54358,28538,3,1,5,2,9,2,1,8,6,10,6,Female,New Amy,Online
68,218281,4.8,14,0.7,2,9,34,15,69970,4545,10,3,6,7,8,3,5,6,7,8,10,Female,Douglasberg,Store
27,139837,5.7,3,6.0,6,10,49,12,23569,88347,4,1,1,4,10,6,9,3,4,1,10,Other,Ryanchester,Online
41,50155,5.5,3,3.5,6,7,33,15,27547,74201,7,4,5,10,8,10,2,4,9,7,2,Other,Charlesside,Online
45,79231,7.6,12,3.4,9,7,9,19,149937,29462,6,2,3,4,10,7,2,9,5,2,7,Female,Stevenview,Store
64,27431,6.0,5,5.5,3,2,12,10,99355,147115,2,9,6,5,1,8,7,10,9,3,1,Male,Olsonland,Online
30,44337,6.5,14,0.5,6,8,25,4,97985,82177,9,3,5,7,7,6,2,6,1,3,7,Other,Port Rebeccaside,Store
32,85389,3.8,10,2.8,7,6,33,9,40563,109113,1,3,5,9,7,9,6,4,1,5,4,Male,Warnerview,Store
30,31890,10.0,11,3.2,5,3,42,1,42795,125584,4,2,7,8,2,8,9,1,8,5,8,Female,Emmahaven,Store
42,189836,3.7,12,3.3,2,4,13,4,92237,50003,9,9,7,3,1,2,6,8,1,5,10,Male,North Sherryport,Online
40,120171,5.2,14,2.4,9,2,4,17,63802,119206,9,8,6,9,1,9,10,1,1,1,6,Female,Lindsaybury,Online
53,216572,5.5,5,3.4,3,3,20,17,107579,56048,7,4,5,1,4,7,5,5,6,1,8,Other,New Patrick,Hybrid
22,224481,7.0,11,2.9,8,4,39,1,115219,33378,5,1,5,2,8,2,9,2,7,3,5,Male,Lake Stephen,Hybrid
27,147739,9.4,4,2.2,3,5,37,6,83866,108291,3,3,5,4,1,1,7,3,9,5,2,Other,New Pamelashire,Hybrid
36,45311,7.1,2,2.3,6,10,42,19,124096,138831,9,7,5,2,5,6,6,8,3,6,7,Female,East Douglas,Store
36,78920,7.0,8,0.0,8,2,8,4,126716,15046,10,2,2,7,6,4,3,6,1,6,5,Other,Gonzalezland,Online
46,80192,1.0,12,2.4,1,10,19,14,149996,11341,10,4,6,10,7,5,1,7,2,1,9,Male,Michaelberg,Online
67,146010,9.0,11,1.4,9,2,27,9,49190,149972,10,2,4,7,3,1,3,7,4,10,2,Male,Wernermouth,Online
47,25317,4.8,10,2.3,5,3,25,9,139594,100255,3,8,3,9,7,2,3,2,7,7,6,Male,South Shawn,Hybrid
18,188212,5.5,8,1.3,4,4,45,19,149996,40565,5,6,3,10,7,10,10,1,3,5,6,Female,Lake Cassidyfort,Hybrid
79,94393,3.1,4,1.5,10,5,46,7,17869,102260,1,3,2,2,7,6,3,7,2,6,6,Other,West Dale,Store
55,108658,2.6,8,1.6,2,8,42,12,145100,61380,7,3,1,7,2,5,4,5,2,6,5,Other,Port Kelly,Online
68,136579,5.7,5,3.5,10,8,22,15,16727,146017,6,1,7,6,8,7,5,6,7,4,2,Female,Latashaport,Store
45,196947,6.5,2,4.2,1,6,45,6,118599,4014,1,7,7,4,7,6,2,7,5,2,5,Other,Coopermouth,Online
24,173791,5.7,8,1.1,6,8,48,16,126570,140344,1,1,2,8,7,4,2,10,6,7,6,Female,East William,Hybrid
54,230132,8.0,10,1.8,1,1,36,9,127233,147572,7,9,1,5,6,1,8,1,2,8,5,Male,North John,Store
78,246088,11.4,7,4.2,9,6,28,10,92078,135595,7,7,1,3,5,5,2,4,9,7,3,Male,East Jesse,Online
62,243435,6.4,12,3.1,6,2,3,15,120881,110918,2,2,7,6,3,1,4,1,8,5,3,Other,Marvinfurt,Store
36,96736,9.7,10,0.2,10,9,5,9,125631,126678,8,0,7,4,2,8,9,9,8,7,4,Female,North Melissa,Hybrid
48,30133,7.1,13,3.7,5,2,44,12,111672,108625,1,2,5,3,10,10,4,6,10,4,6,Female,Chenstad,Hybrid
18,196344,5.9,12,5.7,9,8,29,3,144742,10971,10,9,4,6,2,1,1,1,4,4,9,Male,Lake Ryan,Hybrid
39,84976,4.7,7,3.5,3,5,29,0,106030,136992,7,4,5,3,4,8,9,5,8,8,4,Male,North Eric,Store
71,178379,7.2,9,4.2,3,9,48,7,67375,59414,3,8,7,7,3,7,4,3,7,7,1,Male,East Jamiemouth,Store
27,92438,6.2,8,0.4,4,3,42,0,103911,99221,1,0,4,9,9,7,10,4,10,8,1,Female,Rodneyfort,Online
67,196581,7.2,7,4.0,8,8,44,12,125326,19124,10,0,2,8,4,10,4,4,4,1,9,Male,South Mason,Online
56,152133,6.3,7,2.6,6,3,46,18,31501,127414,10,9,6,4,8,3,10,5,8,10,5,Female,Melissastad,Store
76,25527,7.1,5,3.4,10,9,48,4,69180,5168,2,3,4,6,5,1,8,2,9,10,5,Female,Adamstad,Store
37,225861,6.7,8,2.5,2,5,35,18,33379,35819,3,5,2,6,10,3,8,1,8,7,7,Other,Lake David,Store
69,211857,8.3,7,3.2,2,8,18,17,70451,23611,7,8,7,7,6,7,6,3,5,4,10,Male,Veronicamouth,Store
23,184695,6.0,5,3.7,4,5,0,10,134263,81387,7,4,1,5,4,10,3,2,4,8,1,Male,Murphyfort,Store
54,76392,4.4,12,2.9,9,5,37,16,21398,89512,7,9,4,3,2,7,4,4,4,9,8,Female,Barnettfort,Store
53,227845,7.8,14,2.4,5,4,43,9,149996,68950,9,0,7,3,7,5,2,8,1,2,6,Female,West Vanessaview,Hybrid
18,138772,3.0,11,0.0,5,8,42,14,149996,97659,5,5,6,2,4,8,5,1,1,6,8,Other,Kevinchester,Hybrid
50,43915,3.3,12,1.9,1,10,5,19,149996,32421,7,5,1,3,7,7,10,10,7,7,7,Female,Daniellebury,Online
40,84124,6.5,2,3.2,4,6,46,14,76753,90719,6,3,7,7,1,8,2,9,1,9,10,Male,Suttonmouth,Store
44,202129,6.5,3,4.9,8,2,5,18,126980,3601,4,3,4,10,7,9,1,10,7,7,7,Female,Terrystad,Online
35,64153,8.0,8,3.1,7,6,45,8,56783,52459,1,7,2,6,2,8,7,9,1,4,5,Female,East Alexanderfurt,Hybrid
23,213268,7.1,11,2.5,7,7,47,11,21861,141985,10,4,3,8,3,9,3,10,2,5,10,Male,West Amy,Online
51,172911,6.4,12,2.4,8,7,45,10,89644,59799,10,9,7,5,3,5,8,6,8,8,2,Other,Sandersbury,Online
