job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
Data Scientist,MNC,Retail,Canada,Onsite,Mid,8,PhD,0,1,1,0,0,130819,1,2023,High,3
Data Engineer,MNC,Finance,Singapore,Remote,Entry,2,PhD,1,0,0,1,1,146534,6,2021,Low,5
Machine Learning Engineer,Startup,Healthcare,Germany,Onsite,Senior,0,Bachelor,1,0,0,1,0,188420,4,2023,High,7
AI Engineer,Startup,Technology,Canada,Hybrid,Mid,5,Bachelor,1,0,1,0,0,163825,7,2024,High,6
Data Engineer,Startup,Retail,Singapore,Hybrid,Mid,6,Bachelor,1,1,1,1,1,61376,5,2021,High,6
Data Scientist,Enterprise,Healthcare,Canada,Hybrid,Senior,2,PhD,1,0,1,1,0,135097,10,2025,High,7
Data Analyst,MNC,Technology,UK,Onsite,Entry,7,Master,1,1,0,1,0,124007,8,2026,High,5
Data Engineer,Medium,E-commerce,Canada,Remote,Mid,5,Bachelor,1,1,1,1,1,151948,1,2022,Medium,2
Data Engineer,Enterprise,Technology,USA,Remote,Entry,7,Master,0,1,0,1,0,55300,5,2026,Medium,1
Data Scientist,Startup,Technology,Canada,Hybrid,Mid,6,PhD,1,1,1,0,0,180890,2,2020,Medium,2
Data Scientist,Medium,Finance,Singapore,Onsite,Mid,8,Bachelor,1,0,0,1,0,112300,2,2025,Medium,1
Data Engineer,Enterprise,Healthcare,Germany,Onsite,Mid,0,Master,1,0,0,1,1,154386,1,2026,High,5
Data Scientist,Enterprise,Finance,Australia,Hybrid,Senior,0,Bachelor,1,1,0,0,0,126400,6,2023,High,5
Data Engineer,Startup,Healthcare,UK,Onsite,Entry,7,PhD,1,1,1,1,0,128784,1,2025,Medium,2
AI Engineer,Startup,Finance,Singapore,Hybrid,Senior,10,PhD,1,1,1,0,0,113790,2,2026,High,2
Data Analyst,Startup,E-commerce,Canada,Hybrid,Mid,11,Bachelor,1,0,0,0,0,96972,11,2020,High,7
AI Engineer,Enterprise,Healthcare,India,Remote,Mid,9,Bachelor,0,0,1,0,0,134081,2,2020,High,8
Data Analyst,MNC,Technology,Canada,Remote,Mid,13,PhD,1,1,0,0,1,144870,7,2024,High,6
Data Scientist,MNC,Retail,Germany,Hybrid,Senior,3,PhD,1,1,1,0,1,157130,1,2025,Low,5
Data Engineer,MNC,Education,Germany,Remote,Mid,0,Master,1,0,0,1,0,150594,5,2026,High,4
Data Analyst,Startup,Retail,UK,Onsite,Senior,9,Master,1,0,1,1,1,183585,12,2022,Low,6
Data Engineer,Startup,E-commerce,Canada,Onsite,Senior,13,Bachelor,1,1,1,1,1,142349,6,2020,High,7
AI Engineer,Medium,Finance,Germany,Onsite,Entry,0,Master,1,0,1,0,0,103266,6,2022,High,8
Business Analyst,Startup,Healthcare,Australia,Onsite,Entry,13,Bachelor,0,1,1,0,0,77807,6,2021,Low,1
Business Analyst,Medium,E-commerce,Germany,Remote,Mid,2,Master,1,1,1,1,1,97377,3,2023,High,4
Machine Learning Engineer,Medium,Finance,Australia,Remote,Entry,0,PhD,1,1,1,0,0,120028,11,2023,High,1
Machine Learning Engineer,Startup,Finance,USA,Hybrid,Entry,3,Bachelor,1,0,1,0,0,45083,2,2026,Medium,6
Data Analyst,MNC,E-commerce,USA,Hybrid,Senior,1,Master,1,1,0,1,0,61689,1,2025,Low,5
Data Engineer,MNC,Finance,Australia,Remote,Entry,0,Master,1,0,1,1,0,120964,5,2025,Low,9
Machine Learning Engineer,Enterprise,Education,Australia,Hybrid,Senior,12,Master,1,1,1,1,0,122441,1,2022,High,2
AI Engineer,Enterprise,E-commerce,Singapore,Remote,Entry,7,Bachelor,0,0,0,1,1,71973,3,2021,High,6
Machine Learning Engineer,Startup,Technology,Canada,Remote,Mid,12,Master,0,0,1,0,0,54503,1,2024,Low,1
Machine Learning Engineer,Startup,Technology,India,Remote,Mid,7,PhD,0,0,1,0,0,161147,1,2026,High,3
AI Engineer,MNC,Retail,Germany,Remote,Entry,13,Master,1,1,0,1,0,97163,11,2020,High,8
Data Scientist,Startup,E-commerce,USA,Remote,Entry,0,Bachelor,0,0,1,1,1,166293,1,2026,High,7
Data Engineer,Medium,Retail,Canada,Remote,Entry,4,PhD,1,0,1,1,0,106871,6,2023,High,3
AI Engineer,Medium,Healthcare,Germany,Hybrid,Mid,9,PhD,1,1,0,0,0,86283,12,2026,Medium,4
Data Engineer,MNC,Healthcare,Australia,Onsite,Mid,9,Master,1,0,0,0,0,117917,6,2020,Medium,6
Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Senior,3,PhD,0,0,1,1,0,86476,10,2026,High,6
Data Scientist,Startup,Healthcare,Singapore,Remote,Senior,4,PhD,1,1,0,1,0,62412,11,2023,High,3
AI Engineer,MNC,Healthcare,Germany,Remote,Mid,0,Master,1,1,1,0,0,186069,6,2026,High,5
Data Analyst,Enterprise,Retail,Canada,Onsite,Mid,14,PhD,0,1,1,1,0,169956,12,2024,Medium,6
AI Engineer,Startup,Healthcare,Canada,Hybrid,Mid,0,Master,0,1,1,0,0,130286,2,2023,High,4
Data Engineer,Medium,Retail,Australia,Hybrid,Senior,9,PhD,1,0,0,0,0,122770,6,2021,High,5
Data Engineer,Enterprise,Finance,UK,Hybrid,Mid,13,PhD,1,0,1,1,1,120309,8,2024,High,7
Machine Learning Engineer,Enterprise,Finance,Singapore,Remote,Entry,5,PhD,1,0,1,1,0,179987,6,2022,Medium,5
Business Analyst,MNC,Healthcare,Canada,Onsite,Entry,7,PhD,1,1,0,1,1,68589,3,2026,High,4
Business Analyst,Medium,Finance,Canada,Hybrid,Mid,1,PhD,1,0,1,0,0,107155,1,2023,Medium,6
Business Analyst,Enterprise,Retail,Germany,Remote,Senior,7,Master,0,1,1,0,1,141651,9,2026,High,1
Business Analyst,Enterprise,Healthcare,Canada,Onsite,Entry,1,Master,0,1,1,0,0,81415,3,2026,Medium,3
Machine Learning Engineer,Startup,Healthcare,Singapore,Hybrid,Mid,1,Master,1,0,1,1,1,120976,3,2024,High,8
Data Analyst,Enterprise,Healthcare,Australia,Remote,Entry,8,Master,0,1,1,0,1,52959,6,2025,High,4
AI Engineer,Enterprise,Healthcare,Canada,Remote,Mid,14,PhD,1,0,1,1,0,88810,2,2026,High,6
Data Engineer,MNC,Technology,Canada,Hybrid,Mid,1,PhD,1,0,0,0,1,122809,3,2024,High,3
Data Engineer,Medium,Healthcare,India,Remote,Entry,0,Bachelor,1,1,1,1,0,113868,8,2025,High,3
Business Analyst,Medium,Finance,USA,Onsite,Mid,10,Master,1,1,1,0,0,113623,1,2026,High,6
Data Scientist,MNC,Education,USA,Onsite,Mid,6,Bachelor,1,1,1,1,0,198234,6,2024,High,5
Machine Learning Engineer,Startup,Education,Singapore,Hybrid,Mid,7,Master,1,1,1,0,1,156823,6,2023,Low,7
Data Engineer,Medium,Finance,Canada,Hybrid,Mid,9,PhD,0,1,0,0,1,117588,10,2025,High,1
Business Analyst,Enterprise,Finance,Germany,Remote,Mid,0,PhD,1,1,1,1,1,152805,2,2026,Low,7
Machine Learning Engineer,Medium,Technology,Australia,Hybrid,Mid,10,Master,1,1,1,0,1,105290,6,2023,High,1
Machine Learning Engineer,Enterprise,Education,USA,Remote,Mid,8,PhD,0,0,0,1,1,81834,4,2026,High,8
Data Analyst,MNC,Healthcare,Australia,Onsite,Entry,0,Master,1,1,0,1,1,173190,1,2020,High,5
Business Analyst,Startup,Retail,Canada,Hybrid,Entry,5,Master,1,1,0,1,0,45083,6,2023,High,2
AI Engineer,Startup,Healthcare,Australia,Hybrid,Mid,6,PhD,1,0,1,1,1,147829,5,2024,Medium,4
AI Engineer,MNC,E-commerce,USA,Onsite,Entry,7,PhD,1,1,0,1,0,137977,7,2020,High,8
Data Analyst,Startup,Healthcare,Canada,Remote,Mid,0,Master,0,1,0,1,0,117655,1,2023,High,4
Machine Learning Engineer,MNC,Finance,Singapore,Hybrid,Senior,7,Bachelor,1,0,0,0,0,105693,1,2026,High,6
Data Analyst,MNC,Healthcare,Singapore,Onsite,Entry,14,Master,0,1,1,0,1,118596,8,2022,High,2
Data Engineer,Enterprise,Healthcare,USA,Remote,Mid,12,PhD,1,1,1,1,1,133680,1,2021,High,2
AI Engineer,Enterprise,Education,Germany,Remote,Mid,14,PhD,1,1,0,1,1,115841,4,2020,Medium,2
AI Engineer,Startup,Retail,India,Remote,Entry,2,PhD,0,1,1,1,1,143114,1,2025,Low,7
Data Engineer,Startup,Education,USA,Hybrid,Entry,2,PhD,0,1,1,0,0,204143,2,2023,Low,5
Business Analyst,MNC,Healthcare,Singapore,Hybrid,Mid,0,Bachelor,0,1,1,1,0,135823,8,2024,Medium,4
Data Scientist,Startup,Education,Singapore,Hybrid,Entry,9,Master,1,1,1,0,1,68992,2,2025,High,5
Machine Learning Engineer,Enterprise,Technology,Singapore,Remote,Mid,7,PhD,1,0,1,0,1,136595,12,2021,High,7
Data Analyst,Medium,Finance,Singapore,Remote,Entry,7,PhD,1,1,1,0,0,89138,10,2023,High,9
Data Scientist,Enterprise,Technology,UK,Hybrid,Mid,11,Master,1,0,1,0,0,71450,4,2021,High,6
Data Engineer,Startup,Retail,Singapore,Hybrid,Mid,8,PhD,1,0,0,0,1,74409,7,2024,High,3
Data Analyst,Startup,Finance,Canada,Hybrid,Mid,14,PhD,1,1,1,1,0,64405,3,2023,High,8
AI Engineer,MNC,Education,Australia,Onsite,Mid,0,Master,1,1,0,1,0,203621,1,2021,High,9
Machine Learning Engineer,Enterprise,Healthcare,USA,Remote,Mid,7,PhD,1,1,1,1,0,132288,1,2026,High,4
Machine Learning Engineer,Startup,Retail,Australia,Hybrid,Entry,8,Bachelor,0,0,1,1,0,171789,3,2021,Medium,9
Business Analyst,Medium,Healthcare,Germany,Onsite,Entry,10,Master,1,1,0,0,0,143641,4,2021,Low,6
Machine Learning Engineer,Medium,Finance,India,Hybrid,Senior,4,PhD,1,0,1,1,1,149346,1,2026,Low,4
Data Scientist,MNC,Finance,Singapore,Remote,Mid,0,Bachelor,0,0,1,1,0,184900,7,2025,High,7
Business Analyst,Enterprise,Finance,Singapore,Hybrid,Mid,1,Master,1,0,0,0,0,131090,7,2025,Medium,6
Data Analyst,Startup,Retail,India,Remote,Mid,2,Master,1,1,1,0,1,130909,11,2020,Low,1
Data Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,1,Master,0,0,1,1,0,99599,3,2022,Low,3
Data Analyst,Startup,Education,Singapore,Onsite,Mid,8,Bachelor,0,1,0,1,1,107498,7,2023,Medium,3
Business Analyst,Startup,Healthcare,Germany,Onsite,Entry,8,Master,1,0,1,1,1,55417,7,2024,High,1
AI Engineer,Enterprise,Finance,Australia,Hybrid,Senior,3,Master,1,0,1,0,1,82200,11,2025,High,1
Data Analyst,Startup,Retail,USA,Hybrid,Mid,9,PhD,1,1,1,1,0,204143,12,2024,Low,5
Machine Learning Engineer,Medium,E-commerce,UK,Remote,Mid,11,Master,0,1,1,1,0,46593,3,2022,Low,8
Data Analyst,Enterprise,Finance,Germany,Remote,Mid,7,Bachelor,1,1,1,0,1,49757,3,2026,Low,5
Business Analyst,MNC,Finance,Australia,Hybrid,Entry,0,PhD,0,0,0,1,0,105491,11,2021,Medium,8
Machine Learning Engineer,MNC,E-commerce,Germany,Remote,Entry,9,Master,1,0,1,1,0,183192,1,2024,High,7
Machine Learning Engineer,MNC,E-commerce,Australia,Remote,Mid,7,Bachelor,1,1,0,0,1,129281,1,2022,High,5
Data Analyst,MNC,Healthcare,Canada,Remote,Entry,10,Master,0,0,0,0,1,111395,2,2022,High,5
Data Analyst,MNC,Retail,Australia,Hybrid,Mid,0,Master,1,0,0,1,0,115499,4,2021,Low,1
AI Engineer,MNC,E-commerce,USA,Remote,Mid,8,Bachelor,1,0,1,0,1,204143,3,2023,High,2
Machine Learning Engineer,MNC,Technology,USA,Remote,Mid,10,Master,0,1,0,1,0,77363,12,2021,High,5
AI Engineer,Startup,Healthcare,Australia,Onsite,Senior,2,PhD,0,0,0,1,0,180255,3,2020,High,8
Data Engineer,Enterprise,Healthcare,Germany,Hybrid,Mid,14,Master,0,1,0,0,0,104998,3,2026,Low,6
Data Engineer,MNC,Technology,Canada,Hybrid,Mid,9,Master,1,1,1,1,1,189604,1,2025,Low,9
Data Scientist,Medium,Healthcare,Germany,Hybrid,Entry,4,Bachelor,0,1,0,1,1,54373,12,2025,Medium,4
Data Engineer,MNC,E-commerce,UK,Hybrid,Entry,7,Master,1,1,0,1,0,204143,2,2023,High,4
Data Scientist,Enterprise,Retail,Australia,Remote,Mid,14,Bachelor,0,1,1,1,1,91344,10,2024,High,7
Business Analyst,Medium,Retail,India,Remote,Entry,14,Master,0,0,1,0,0,165380,6,2021,High,6
Machine Learning Engineer,Startup,Healthcare,UK,Remote,Entry,14,Bachelor,0,0,0,1,0,171968,11,2020,High,3
Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Mid,14,PhD,0,1,1,1,0,71659,2,2021,High,3
Data Engineer,Startup,Education,Germany,Hybrid,Entry,7,Bachelor,1,0,0,0,0,173619,9,2020,Low,4
Business Analyst,Enterprise,E-commerce,Germany,Hybrid,Entry,9,PhD,0,1,1,0,0,119865,6,2020,Low,1
Data Engineer,Enterprise,Finance,UK,Hybrid,Mid,7,Bachelor,1,0,1,0,0,133276,4,2026,High,3
Data Analyst,Startup,Finance,Canada,Onsite,Entry,4,PhD,1,1,0,1,0,157398,7,2023,Medium,6
Business Analyst,MNC,E-commerce,USA,Hybrid,Senior,12,Bachelor,1,1,0,1,0,94989,6,2021,Medium,9
Data Engineer,Medium,Healthcare,Australia,Remote,Entry,7,Master,1,0,0,1,0,159902,1,2025,Medium,6
Business Analyst,Medium,Technology,Australia,Onsite,Entry,12,Master,0,0,0,1,0,153665,12,2026,High,5
AI Engineer,Medium,Technology,USA,Onsite,Entry,7,Master,1,1,1,0,0,139445,2,2024,High,5
Data Engineer,Startup,Retail,Germany,Onsite,Entry,3,Master,1,1,1,1,0,80125,8,2022,Low,9
Business Analyst,Enterprise,E-commerce,UK,Hybrid,Mid,2,PhD,0,1,1,0,0,145691,11,2020,Low,6
Data Engineer,MNC,Technology,Australia,Hybrid,Entry,14,Bachelor,1,1,0,1,0,110685,4,2021,High,5
Machine Learning Engineer,MNC,Healthcare,USA,Remote,Mid,14,PhD,1,0,1,1,0,72980,8,2021,Medium,6
Machine Learning Engineer,Startup,Technology,USA,Remote,Entry,1,PhD,0,1,1,0,0,52943,6,2024,High,2
Data Engineer,Enterprise,E-commerce,Australia,Hybrid,Senior,4,Bachelor,1,1,1,1,0,124669,1,2023,High,1
Data Analyst,Medium,Retail,Singapore,Onsite,Mid,7,Bachelor,1,1,1,1,0,116717,8,2021,Low,2
Machine Learning Engineer,Startup,Finance,Canada,Remote,Mid,0,Master,1,1,0,1,1,185810,1,2020,High,7
AI Engineer,Medium,Finance,Singapore,Onsite,Senior,9,PhD,0,1,1,1,1,137644,2,2024,High,1
Data Engineer,Enterprise,Education,USA,Onsite,Mid,10,PhD,0,1,1,0,0,112461,3,2021,Medium,2
Data Scientist,Enterprise,Retail,Singapore,Hybrid,Entry,10,Bachelor,1,1,0,1,1,98346,8,2021,Medium,5
Data Scientist,Medium,Finance,Singapore,Remote,Entry,12,PhD,1,0,1,0,0,85711,8,2026,High,1
AI Engineer,Startup,Finance,India,Onsite,Mid,4,PhD,1,1,1,1,0,111212,2,2026,High,5
AI Engineer,Medium,Healthcare,UK,Onsite,Entry,14,Bachelor,0,0,0,0,0,91356,10,2021,High,3
Data Scientist,Startup,Retail,Singapore,Onsite,Mid,2,PhD,1,1,1,1,1,85647,3,2026,Medium,8
Data Analyst,MNC,Finance,Germany,Remote,Mid,1,Bachelor,1,1,1,1,0,127539,4,2022,High,5
Data Scientist,Medium,Healthcare,USA,Remote,Mid,2,Bachelor,1,0,1,0,0,142946,1,2020,High,5
Data Analyst,Medium,Retail,Canada,Hybrid,Entry,14,Bachelor,1,0,1,1,1,191701,4,2022,High,7
AI Engineer,MNC,E-commerce,India,Remote,Senior,14,Master,1,0,0,0,1,130632,6,2021,Low,7
Data Analyst,Startup,E-commerce,Germany,Onsite,Mid,3,Bachelor,0,0,1,0,0,87778,6,2023,High,4
Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Mid,10,Bachelor,1,0,1,1,0,94830,1,2026,Medium,2
Machine Learning Engineer,MNC,Healthcare,UK,Onsite,Mid,14,Bachelor,1,0,0,1,1,137701,1,2025,High,2
Machine Learning Engineer,Enterprise,Retail,India,Onsite,Mid,6,Master,1,0,1,1,0,147267,8,2020,High,7
Machine Learning Engineer,Enterprise,E-commerce,Australia,Remote,Mid,3,Bachelor,0,1,1,1,1,74131,4,2021,High,3
Machine Learning Engineer,Medium,E-commerce,USA,Hybrid,Mid,2,PhD,1,0,1,1,1,55696,11,2021,High,6
Data Scientist,Medium,Education,USA,Hybrid,Mid,9,Master,1,0,1,1,0,148272,10,2025,High,6
Business Analyst,MNC,E-commerce,Canada,Remote,Mid,0,Master,0,0,0,0,1,69024,2,2021,High,5
AI Engineer,Medium,Education,Australia,Hybrid,Senior,12,Master,0,1,1,1,1,101412,2,2021,Medium,1
Data Scientist,Enterprise,Healthcare,Germany,Remote,Mid,4,PhD,0,0,1,1,0,111705,9,2022,High,7
Data Analyst,MNC,Healthcare,UK,Onsite,Mid,0,Bachelor,1,1,0,1,0,78833,6,2020,Medium,7
Data Analyst,Startup,E-commerce,UK,Remote,Entry,14,Bachelor,1,1,1,0,0,116029,12,2020,High,1
Business Analyst,Startup,Healthcare,Australia,Onsite,Senior,0,Bachelor,0,1,0,1,1,110068,8,2024,High,3
Data Analyst,Startup,Finance,Canada,Hybrid,Senior,7,Master,1,0,1,1,0,129323,1,2026,High,2
Data Analyst,Enterprise,E-commerce,Germany,Remote,Mid,0,PhD,1,1,1,1,0,136010,11,2025,High,3
Data Engineer,Enterprise,Healthcare,India,Onsite,Entry,0,Bachelor,1,1,1,0,0,204143,6,2023,High,8
Data Analyst,Startup,Retail,UK,Remote,Mid,14,Master,1,0,0,0,0,141320,8,2023,Low,8
Data Analyst,MNC,Retail,India,Onsite,Entry,1,Master,1,0,1,0,0,161876,11,2026,High,1
Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Entry,10,Master,1,1,1,1,0,107916,4,2024,High,3
Data Engineer,Enterprise,Healthcare,Canada,Onsite,Mid,8,PhD,0,1,1,1,0,121430,6,2022,Medium,2
Machine Learning Engineer,Startup,Retail,USA,Onsite,Senior,0,Master,1,0,1,0,1,113024,6,2022,High,9
Data Engineer,Startup,Retail,Germany,Remote,Mid,5,PhD,0,1,1,0,1,115864,11,2026,Medium,7
Data Engineer,Enterprise,Education,USA,Remote,Senior,12,Bachelor,1,1,1,0,0,125283,2,2026,High,6
Business Analyst,MNC,Finance,Singapore,Remote,Mid,9,Master,1,1,1,1,0,153163,5,2026,Medium,5
Data Analyst,MNC,Healthcare,Canada,Remote,Mid,6,PhD,0,0,0,0,0,196441,3,2020,Medium,3
Machine Learning Engineer,MNC,E-commerce,Australia,Onsite,Mid,7,PhD,1,0,0,0,1,76800,2,2020,High,3
Business Analyst,MNC,Healthcare,Singapore,Remote,Entry,10,PhD,1,0,1,0,1,116509,6,2020,High,7
Data Scientist,Enterprise,Retail,Singapore,Remote,Mid,3,PhD,1,0,0,1,0,92939,9,2026,High,4
Data Scientist,MNC,E-commerce,UK,Hybrid,Entry,0,Master,1,0,1,1,0,198725,8,2022,Medium,6
Data Scientist,Medium,E-commerce,Australia,Hybrid,Mid,10,Bachelor,1,0,1,0,0,199530,4,2021,High,5
Data Scientist,Startup,Retail,Canada,Remote,Entry,3,PhD,1,0,0,1,1,148308,11,2026,High,4
AI Engineer,Enterprise,Healthcare,Australia,Remote,Mid,2,PhD,1,1,1,1,0,76140,4,2021,High,5
AI Engineer,Enterprise,Retail,UK,Onsite,Mid,0,Master,1,1,1,1,1,144334,10,2025,Medium,9
AI Engineer,Startup,E-commerce,Canada,Remote,Mid,7,Bachelor,0,1,1,1,0,112471,11,2021,Medium,7
AI Engineer,Medium,Finance,Australia,Hybrid,Entry,14,PhD,1,1,1,0,0,171834,5,2024,Medium,3
Data Analyst,Startup,Retail,India,Onsite,Entry,14,Master,1,1,1,0,0,189530,6,2026,High,3
Business Analyst,Medium,Technology,UK,Hybrid,Mid,1,PhD,1,0,1,1,0,65031,1,2023,Low,7
Data Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,14,PhD,1,1,0,0,1,166957,2,2024,High,2
Data Scientist,Startup,Healthcare,Canada,Remote,Entry,6,Master,1,1,1,1,1,136628,3,2024,Medium,4
AI Engineer,Medium,Technology,Australia,Remote,Senior,4,PhD,0,0,1,0,1,164283,11,2023,High,9
Data Scientist,Enterprise,E-commerce,Germany,Onsite,Mid,2,Master,0,1,1,0,0,170760,11,2024,Medium,5
Business Analyst,Startup,Healthcare,USA,Onsite,Entry,9,Master,1,1,0,1,0,118779,1,2023,High,4
AI Engineer,Enterprise,Education,Australia,Onsite,Entry,5,Bachelor,0,1,1,0,0,60997,1,2021,Low,2
Data Scientist,Enterprise,Finance,India,Onsite,Senior,4,PhD,1,0,1,1,0,66325,7,2023,High,3
AI Engineer,Enterprise,E-commerce,USA,Remote,Mid,5,Bachelor,1,0,1,0,0,70964,7,2020,High,2
Data Analyst,MNC,Retail,USA,Remote,Entry,1,Bachelor,1,1,1,0,0,111873,12,2020,Low,8
Machine Learning Engineer,Startup,Finance,Germany,Hybrid,Entry,14,PhD,0,0,1,1,1,81137,6,2025,Medium,8
Data Analyst,MNC,E-commerce,Australia,Hybrid,Senior,4,Bachelor,0,0,0,0,0,91768,6,2020,High,7
AI Engineer,Medium,Healthcare,Australia,Onsite,Entry,10,PhD,1,0,0,1,0,108020,7,2024,Medium,9
AI Engineer,Startup,Retail,Canada,Remote,Entry,2,Bachelor,0,1,1,1,1,197109,12,2023,High,3
Data Analyst,Startup,Retail,India,Onsite,Entry,0,PhD,1,0,1,0,1,189674,2,2025,High,7
AI Engineer,Enterprise,Healthcare,Canada,Remote,Senior,2,Bachelor,0,1,1,0,1,93261,1,2020,High,8
Data Analyst,Enterprise,Retail,Singapore,Onsite,Entry,8,PhD,0,0,1,1,1,109635,1,2025,Medium,3
Data Engineer,Medium,E-commerce,Singapore,Remote,Entry,2,Bachelor,0,1,1,0,0,181008,1,2024,Medium,8
Data Scientist,Medium,E-commerce,Germany,Remote,Entry,0,Bachelor,1,0,0,1,0,167884,1,2020,High,2
Data Engineer,MNC,Technology,USA,Remote,Entry,14,PhD,1,0,1,1,0,77564,6,2022,Low,7
Machine Learning Engineer,MNC,Education,USA,Remote,Entry,3,Master,1,0,0,0,1,162529,8,2024,High,2
Business Analyst,MNC,E-commerce,Australia,Hybrid,Mid,7,PhD,0,0,0,1,0,120562,2,2021,High,6
AI Engineer,Enterprise,Finance,Canada,Onsite,Entry,14,Master,1,0,1,1,1,139066,7,2021,Medium,7
Machine Learning Engineer,Medium,E-commerce,Canada,Hybrid,Entry,7,Bachelor,1,0,1,1,0,130236,12,2023,High,6
Data Engineer,Startup,E-commerce,Canada,Onsite,Senior,0,PhD,1,0,1,0,0,148384,4,2025,Medium,3
Data Analyst,Enterprise,Finance,USA,Remote,Mid,9,Master,1,1,1,0,1,144436,1,2023,High,3
Data Scientist,Startup,E-commerce,Australia,Hybrid,Mid,7,Bachelor,1,1,0,0,1,170849,7,2020,High,8
Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Mid,0,PhD,0,1,0,0,1,111943,1,2021,High,7
Data Analyst,MNC,Retail,Germany,Remote,Mid,9,Master,1,0,0,0,0,74117,12,2020,Medium,5
AI Engineer,Enterprise,Healthcare,Canada,Hybrid,Mid,10,Bachelor,1,0,0,1,1,47433,1,2026,Low,3
AI Engineer,Enterprise,E-commerce,Germany,Hybrid,Senior,7,Bachelor,0,1,1,1,0,119722,12,2023,High,1
Machine Learning Engineer,Startup,E-commerce,Australia,Hybrid,Entry,11,Master,1,0,1,0,0,159932,1,2025,High,5
Data Scientist,Enterprise,Technology,Germany,Remote,Senior,8,Bachelor,1,0,1,1,0,136559,4,2022,High,6
AI Engineer,MNC,Education,USA,Hybrid,Senior,12,Master,1,0,1,0,0,89285,12,2023,Medium,5
Business Analyst,Enterprise,Technology,USA,Remote,Entry,12,Master,0,0,1,1,1,117897,4,2026,High,4
Business Analyst,Startup,Technology,Australia,Hybrid,Mid,7,Master,1,1,0,1,0,146146,10,2026,High,5
Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,Mid,1,Bachelor,1,0,0,0,1,118375,2,2025,High,6
Data Engineer,Medium,Healthcare,Australia,Onsite,Entry,1,PhD,0,0,0,1,0,189966,1,2025,Medium,4
Machine Learning Engineer,Enterprise,Finance,UK,Hybrid,Mid,10,PhD,1,0,0,0,0,176801,12,2023,High,5
Business Analyst,Startup,Finance,UK,Onsite,Senior,0,PhD,1,1,1,1,1,124330,1,2026,High,2
Machine Learning Engineer,Medium,Retail,Germany,Hybrid,Entry,8,Master,1,0,1,0,1,149797,6,2023,Low,3
Data Engineer,MNC,Finance,Singapore,Remote,Mid,14,PhD,0,0,0,1,1,134312,1,2021,Low,6
Data Analyst,Startup,E-commerce,USA,Onsite,Mid,0,PhD,1,1,1,0,0,131302,1,2025,High,1
AI Engineer,Medium,E-commerce,Germany,Hybrid,Mid,0,Bachelor,1,1,0,1,0,183161,3,2021,High,1
Data Scientist,Enterprise,Finance,Singapore,Hybrid,Senior,2,Master,0,1,0,0,0,100372,11,2020,Medium,3
Business Analyst,Startup,Technology,USA,Remote,Mid,4,PhD,0,1,0,0,0,120260,3,2025,Medium,9
Data Analyst,MNC,Education,Australia,Remote,Senior,14,PhD,1,1,1,1,1,121198,4,2024,High,1
AI Engineer,Startup,Technology,Canada,Remote,Entry,9,Bachelor,1,0,1,0,0,98325,12,2022,Medium,2
Data Analyst,MNC,Education,Australia,Hybrid,Mid,14,Master,1,1,0,1,0,104095,1,2021,Low,1
Machine Learning Engineer,MNC,Education,Singapore,Onsite,Mid,8,Bachelor,1,1,0,1,1,98118,11,2026,High,5
Data Analyst,Startup,Retail,Singapore,Remote,Mid,0,PhD,1,1,0,0,0,164657,2,2026,Low,1
Machine Learning Engineer,Startup,Technology,USA,Hybrid,Entry,8,Master,1,1,1,0,0,135626,7,2026,High,6
AI Engineer,Enterprise,Finance,UK,Onsite,Entry,7,PhD,0,0,1,0,0,132652,11,2021,High,8
Data Engineer,MNC,Education,UK,Hybrid,Mid,5,PhD,1,1,0,0,1,122974,4,2024,Low,6
Data Scientist,Medium,Finance,Canada,Onsite,Entry,7,Master,1,0,1,0,0,72380,3,2020,High,3
Business Analyst,MNC,Healthcare,Singapore,Onsite,Senior,5,Master,1,0,1,1,0,83720,6,2023,Medium,4
Data Scientist,Startup,Healthcare,Singapore,Hybrid,Entry,10,Master,0,1,1,0,0,133611,12,2026,High,5
Data Engineer,Enterprise,Finance,UK,Remote,Entry,7,PhD,1,1,1,1,0,94755,12,2024,High,7
Machine Learning Engineer,Medium,Finance,Singapore,Hybrid,Entry,13,Bachelor,0,1,1,0,1,106688,3,2026,High,3
Data Analyst,Enterprise,Healthcare,Singapore,Hybrid,Senior,9,Master,1,0,0,1,0,129308,2,2023,High,2
Data Analyst,Startup,E-commerce,Australia,Remote,Mid,1,PhD,1,0,0,1,0,169132,6,2022,Low,4
Machine Learning Engineer,Medium,E-commerce,USA,Onsite,Senior,11,PhD,0,0,1,0,1,129725,3,2025,Low,5
Data Analyst,Startup,E-commerce,Germany,Remote,Entry,6,Bachelor,1,0,1,0,0,135330,3,2020,Low,2
