Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Travel_Rarely,1475,Sales,26,3,Marketing,1,11611834,1,Female,79,2,3,Research Scientist,3,Married,19075,3631,0,Y,Yes,14,3,3,80,1,40,3,1,6,7,0,17
19,No,Travel_Frequently,1079,Sales,12,2,Other,1,4762788,3,Male,51,3,1,Laboratory Technician,3,Married,7623,26999,1,Y,Yes,13,4,2,80,1,12,5,3,4,6,2,2
18,No,Travel_Rarely,1499,Research & Development,21,3,Marketing,1,884123,4,Male,66,4,2,Sales Executive,4,Married,7548,7847,2,Y,Yes,22,3,1,80,1,19,2,3,4,2,5,2
18,Yes,Travel_Rarely,1499,Research & Development,25,4,Marketing,1,9037087,3,Male,75,2,3,Manager,1,Married,6787,26999,8,Y,No,11,3,4,80,1,13,3,4,6,9,1,9
51,No,Travel_Rarely,913,Research & Development,24,1,Medical,1,8843535,1,Female,86,3,2,Laboratory Technician,4,Married,2140,26999,4,Y,Yes,11,3,3,80,1,7,3,2,7,1,0,4
22,No,Non-Travel,1499,Research & Development,25,4,Medical,1,2938379,1,Male,86,1,1,Manager,4,Single,7504,23692,9,Y,No,12,4,1,80,0,7,3,3,5,10,1,3
19,No,Travel_Rarely,1317,Research & Development,29,1,Medical,1,12403201,3,Male,49,3,5,Healthcare Representative,3,Married,7839,26999,1,Y,No,11,3,2,80,0,28,6,3,7,3,2,2
18,No,Travel_Frequently,1499,Research & Development,4,3,Technical Degree,1,10445272,3,Female,53,2,2,Healthcare Representative,1,Married,3515,26999,9,Y,No,15,3,3,80,3,13,5,3,0,2,3,1
18,No,Travel_Rarely,1499,Sales,20,3,Marketing,1,10198955,2,Female,58,3,2,Manager,3,Married,6068,12293,0,Y,No,13,3,4,80,1,30,5,3,5,2,4,3
30,No,Travel_Rarely,353,Research & Development,4,4,Other,1,12724212,3,Male,77,3,3,Research Director,3,Divorced,3521,17216,0,Y,No,19,3,3,80,1,26,3,3,12,4,0,3
18,No,Travel_Frequently,1462,Sales,14,4,Other,1,7118946,3,Male,79,2,3,Laboratory Technician,4,Single,7445,21476,1,Y,No,19,4,4,80,0,10,1,3,0,9,1,10
30,No,Travel_Frequently,978,Research & Development,3,4,Life Sciences,1,13577886,3,Female,89,2,2,Sales Executive,2,Married,3305,2094,6,Y,No,15,3,4,80,1,13,3,4,6,18,11,2
29,No,Travel_Rarely,1028,Sales,2,4,Technical Degree,1,743506,4,Female,76,3,3,Sales Executive,2,Married,15472,17196,3,Y,No,15,3,2,80,0,14,3,2,0,8,6,4
21,Yes,Travel_Rarely,768,Research & Development,3,4,Marketing,1,12070113,1,Male,72,3,2,Manager,2,Married,8073,22256,3,Y,No,11,3,1,80,3,27,2,2,16,18,0,5
18,No,Travel_Rarely,1045,Research & Development,2,3,Technical Degree,1,10188095,4,Male,90,4,2,Research Scientist,4,Married,7746,25980,3,Y,Yes,14,3,2,80,1,19,3,2,1,10,9,4
26,No,Travel_Frequently,1499,Research & Development,3,3,Life Sciences,1,6497982,3,Female,100,3,5,Sales Executive,1,Married,7478,8454,0,Y,No,18,3,4,80,1,23,3,3,0,6,2,2
18,Yes,Travel_Frequently,584,Research & Development,20,2,Life Sciences,1,13549732,1,Male,42,3,2,Manager,1,Divorced,7788,19498,7,Y,Yes,12,3,3,80,3,22,3,2,3,5,1,16
18,No,Travel_Rarely,897,Sales,1,3,Other,1,10270136,2,Male,91,3,2,Manager,2,Married,7577,14731,3,Y,No,11,3,3,80,0,24,0,3,8,6,1,4
56,No,Travel_Rarely,961,Research & Development,23,3,Life Sciences,1,1435524,4,Female,64,3,1,Manager,3,Single,8311,19448,7,Y,No,13,3,2,80,1,22,3,2,3,1,7,9
60,Yes,Travel_Rarely,1499,Research & Development,29,1,Medical,1,8189428,4,Female,98,3,1,Human Resources,4,Married,4501,4863,7,Y,Yes,22,3,2,80,1,21,2,3,2,3,2,6
35,No,Travel_Rarely,1499,Sales,1,3,Technical Degree,1,1657229,4,Male,85,3,1,Manufacturing Director,1,Single,3989,8229,1,Y,No,13,3,2,80,1,40,2,1,2,5,0,6
27,No,Non-Travel,605,Human Resources,8,2,Medical,1,15264664,3,Male,35,3,3,Healthcare Representative,1,Single,3613,23435,6,Y,No,16,3,3,80,0,31,5,3,0,3,2,1
24,No,Travel_Frequently,1198,Research & Development,3,4,Life Sciences,1,6504865,2,Female,100,2,1,Research Scientist,1,Married,7845,22374,9,Y,Yes,11,3,3,80,0,31,5,3,6,10,0,2
34,No,Travel_Rarely,1287,Research & Development,4,1,Technical Degree,1,11281284,3,Male,88,2,4,Sales Executive,4,Divorced,16225,8380,1,Y,Yes,22,3,1,80,1,17,5,4,1,3,3,9
20,Yes,Travel_Rarely,1453,Research & Development,1,3,Life Sciences,1,16022521,4,Female,76,3,1,Sales Representative,1,Single,19999,2094,1,Y,Yes,15,4,2,80,0,10,6,3,9,1,0,5
27,No,Travel_Rarely,1388,Research & Development,3,1,Medical,1,16402868,1,Male,73,3,1,Sales Representative,4,Married,19999,4571,0,Y,No,15,4,2,80,1,12,2,3,22,13,2,3
18,No,Travel_Rarely,1499,Sales,14,4,Life Sciences,1,8903433,1,Male,76,4,5,Manufacturing Director,2,Married,3587,24548,7,Y,Yes,17,3,3,80,1,11,2,3,7,5,1,4
18,Yes,Non-Travel,1248,Research & Development,25,4,Life Sciences,1,11524173,4,Female,57,3,3,Manufacturing Director,1,Single,13313,26999,1,Y,Yes,17,3,1,80,3,24,5,3,8,7,3,9
18,No,Travel_Frequently,1490,Research & Development,3,2,Life Sciences,1,8607456,4,Female,88,3,1,Human Resources,4,Single,4015,19772,3,Y,Yes,17,3,4,80,0,13,3,3,3,3,0,4
23,No,Travel_Rarely,1468,Research & Development,4,3,Marketing,1,1638945,4,Male,79,3,2,Manager,2,Married,7544,22988,7,Y,No,13,3,3,80,1,20,2,3,5,2,5,4
39,No,Non-Travel,1499,Sales,9,2,Medical,1,4774648,3,Male,90,4,2,Manager,1,Divorced,18950,26999,7,Y,Yes,15,3,2,80,0,12,3,3,0,13,1,5
26,No,Travel_Rarely,1499,Research & Development,3,4,Medical,1,3421180,2,Male,45,3,2,Research Scientist,4,Divorced,8693,22738,0,Y,No,13,3,1,80,0,12,2,2,6,6,3,5
38,No,Travel_Frequently,1221,Research & Development,2,1,Life Sciences,1,11766239,3,Male,77,2,1,Research Scientist,3,Married,17526,26999,7,Y,No,15,3,4,80,0,10,3,3,0,9,0,2
20,No,Travel_Frequently,1499,Research & Development,1,4,Medical,1,2860270,4,Female,38,3,2,Research Scientist,1,Single,8432,7358,6,Y,Yes,18,3,4,80,1,33,3,2,7,6,0,10
18,No,Travel_Rarely,1493,Research & Development,26,3,Other,1,297412,1,Male,73,3,3,Research Scientist,3,Divorced,19999,14989,7,Y,No,11,3,3,80,1,31,3,3,10,9,0,4
27,No,Travel_Frequently,1236,Sales,5,1,Life Sciences,1,11522721,3,Female,42,2,2,Manufacturing Director,1,Single,8120,6840,7,Y,Yes,22,3,4,80,1,30,4,2,6,3,2,1
18,No,Travel_Rarely,1451,Research & Development,3,4,Marketing,1,10416409,4,Female,99,2,1,Manager,3,Married,8099,18925,1,Y,Yes,11,3,4,80,0,32,3,3,8,7,4,6
27,No,Travel_Frequently,1218,Research & Development,11,2,Marketing,1,13705235,1,Male,81,3,1,Manager,1,Married,9960,5552,7,Y,No,13,3,4,80,0,40,3,1,12,5,1,4
18,Yes,Travel_Rarely,491,Research & Development,19,1,Life Sciences,1,11030260,4,Female,91,3,2,Sales Executive,1,Single,4905,26999,9,Y,No,18,3,3,80,1,9,2,3,7,8,1,3
29,No,Travel_Rarely,736,Research & Development,13,2,Medical,1,11810543,3,Female,81,3,5,Sales Executive,4,Married,3077,19936,4,Y,Yes,11,3,4,80,0,37,1,3,1,11,7,0
27,No,Travel_Rarely,1499,Sales,29,4,Medical,1,8153849,2,Female,42,1,2,Human Resources,1,Married,5730,26999,1,Y,Yes,14,3,4,80,1,12,3,2,8,5,2,2
18,No,Travel_Rarely,1324,Sales,29,2,Life Sciences,1,1294998,1,Male,88,4,1,Research Director,4,Married,19999,23859,8,Y,No,11,3,2,80,1,13,3,3,10,5,2,2
20,No,Travel_Rarely,1499,Research & Development,4,4,Medical,1,15921968,4,Male,81,3,4,Human Resources,1,Married,14870,26999,7,Y,No,21,3,4,80,0,27,2,3,17,9,0,0
38,No,Travel_Rarely,1231,Human Resources,9,4,Life Sciences,1,12313309,1,Male,94,3,1,Research Scientist,3,Married,4327,24640,1,Y,Yes,16,3,1,80,1,36,2,3,2,2,0,1
46,No,Travel_Frequently,1392,Research & Development,16,3,Medical,1,7223650,4,Male,85,3,3,Manufacturing Director,1,Married,4706,21491,4,Y,Yes,14,3,3,80,3,34,3,3,4,5,0,2
18,No,Travel_Rarely,1499,Sales,26,2,Life Sciences,1,5467528,3,Female,86,3,3,Research Scientist,3,Married,11183,10290,1,Y,Yes,14,3,1,80,0,8,0,2,7,2,0,3
18,Yes,Travel_Frequently,1499,Sales,22,4,Medical,1,3917973,4,Male,64,3,3,Research Scientist,4,Single,8523,17106,7,Y,Yes,18,3,1,80,0,9,2,2,1,0,1,6
31,No,Travel_Rarely,1427,Research & Development,1,2,Medical,1,11733305,1,Male,71,3,2,Manufacturing Director,2,Single,3764,18462,3,Y,Yes,11,3,3,80,0,11,5,3,0,4,0,5
39,No,Travel_Rarely,1474,Research & Development,2,4,Other,1,13656467,2,Male,94,3,2,Sales Representative,4,Divorced,6007,19771,8,Y,No,12,4,3,80,0,8,3,3,0,9,1,5
43,No,Non-Travel,1499,Research & Development,1,4,Life Sciences,1,1693167,2,Male,52,3,3,Research Scientist,3,Single,13938,10249,9,Y,No,16,3,2,80,0,40,3,3,4,1,0,1
18,No,Travel_Rarely,983,Research & Development,3,2,Medical,1,13294911,3,Male,36,3,5,Manufacturing Director,2,Married,4087,26596,1,Y,No,12,3,1,80,0,14,3,3,6,5,3,14
19,Yes,Travel_Frequently,1292,Human Resources,11,1,Life Sciences,1,1213417,3,Male,37,3,1,Research Scientist,3,Married,7115,12716,0,Y,Yes,15,4,3,80,0,40,5,3,5,1,1,0
27,No,Travel_Rarely,1464,Research & Development,4,1,Medical,1,9128395,3,Male,48,3,1,Sales Executive,2,Divorced,19229,10265,0,Y,No,15,3,4,80,1,11,2,3,9,8,0,3
56,Yes,Travel_Rarely,1499,Sales,14,3,Life Sciences,1,15637017,2,Male,98,2,3,Human Resources,3,Single,6894,20107,1,Y,Yes,11,4,4,80,0,11,3,1,2,3,0,3
32,Yes,Travel_Rarely,897,Research & Development,4,4,Life Sciences,1,10553490,2,Female,58,3,4,Sales Executive,4,Divorced,3598,18758,1,Y,No,15,3,2,80,1,23,3,3,6,10,0,0
40,Yes,Travel_Rarely,1181,Research & Development,19,5,Human Resources,1,10241928,3,Male,100,4,1,Research Scientist,3,Married,7297,6221,1,Y,No,13,3,2,80,1,21,1,2,2,13,1,4
26,No,Travel_Rarely,767,Research & Development,4,3,Medical,1,14453998,3,Male,92,2,2,Manufacturing Director,3,Single,7085,11156,6,Y,No,12,3,3,80,2,9,4,3,1,7,1,8
20,No,Travel_Rarely,1499,Research & Development,18,3,Medical,1,14824794,4,Female,93,3,2,Human Resources,4,Married,11749,26999,1,Y,No,13,3,2,80,2,11,0,4,3,1,4,0
31,Yes,Travel_Rarely,1461,Research & Development,25,1,Life Sciences,1,14003608,3,Male,70,3,2,Healthcare Representative,2,Divorced,15018,22969,1,Y,No,18,3,4,80,0,5,1,3,4,4,0,3
29,No,Travel_Rarely,1387,Research & Development,11,3,Life Sciences,1,3378880,4,Male,67,3,4,Research Scientist,4,Divorced,3655,16349,3,Y,No,13,4,3,80,0,35,3,3,6,3,2,7
34,Yes,Travel_Rarely,1240,Research & Development,27,4,Other,1,5267167,2,Male,96,1,1,Healthcare Representative,1,Single,4422,9840,1,Y,No,11,3,2,80,3,15,3,3,6,1,0,3
18,No,Travel_Rarely,1038,Research & Development,5,3,Life Sciences,1,5371266,4,Male,100,2,2,Laboratory Technician,3,Married,3092,26999,9,Y,No,15,3,4,80,2,35,2,3,6,3,2,5
24,Yes,Travel_Rarely,1130,Sales,18,1,Marketing,1,15440943,1,Female,62,3,2,Manager,3,Married,13208,17126,1,Y,No,11,3,4,80,1,13,3,3,6,9,0,5
43,No,Travel_Rarely,1499,Sales,3,3,Marketing,1,602126,3,Male,93,2,1,Sales Executive,2,Married,5443,2094,1,Y,Yes,11,4,2,80,3,11,1,3,3,9,0,2
25,No,Travel_Frequently,1499,Research & Development,29,3,Life Sciences,1,16295617,3,Female,100,3,2,Sales Executive,3,Married,4899,19764,1,Y,Yes,14,3,3,80,0,13,2,3,6,1,0,2
18,No,Travel_Rarely,1146,Research & Development,11,3,Technical Degree,1,15586505,2,Female,68,3,5,Manager,3,Married,2611,6411,1,Y,No,11,3,3,80,0,11,3,3,2,3,0,3
20,Yes,Travel_Rarely,1381,Research & Development,26,3,Technical Degree,1,10862731,1,Male,41,3,3,Manager,3,Single,4447,3801,7,Y,Yes,12,3,3,80,1,18,5,3,2,18,6,17
26,No,Travel_Rarely,1499,Sales,2,2,Marketing,1,14917478,2,Male,93,3,3,Sales Executive,3,Married,2119,7602,0,Y,Yes,11,3,2,80,1,11,3,2,13,5,0,16
18,No,Travel_Frequently,1347,Research & Development,2,3,Life Sciences,1,11162202,4,Male,79,2,3,Manufacturing Director,2,Divorced,2851,11875,1,Y,Yes,17,3,4,80,1,5,3,3,3,2,1,3
42,No,Non-Travel,1499,Research & Development,4,3,Other,1,9071170,3,Female,87,4,1,Research Scientist,2,Married,2925,24422,0,Y,No,18,3,4,80,0,14,0,3,3,5,1,15
18,No,Travel_Rarely,1499,Research & Development,8,4,Medical,1,183142,3,Male,84,3,2,Research Scientist,3,Married,1335,26999,2,Y,No,13,4,2,80,1,12,2,3,3,7,0,4
32,Yes,Non-Travel,1115,Research & Development,5,1,Medical,1,4885659,2,Male,60,3,2,Sales Executive,4,Single,7832,22373,6,Y,No,14,3,3,80,1,13,5,3,33,1,3,2
18,No,Travel_Rarely,1413,Research & Development,1,3,Medical,1,16431236,3,Male,64,3,1,Sales Executive,1,Divorced,8460,26999,0,Y,No,13,3,2,80,1,37,2,3,7,13,0,9
21,No,Travel_Rarely,634,Sales,29,2,Life Sciences,1,12674259,2,Female,40,3,2,Sales Executive,1,Single,4777,11754,7,Y,No,12,3,4,80,1,12,2,3,3,13,2,0
22,No,Travel_Rarely,1499,Research & Development,6,4,Medical,1,14488231,4,Female,98,3,2,Laboratory Technician,1,Married,2591,21652,2,Y,Yes,13,3,2,80,1,12,3,3,2,5,3,2
18,No,Travel_Rarely,920,Research & Development,4,1,Medical,1,13600468,4,Male,75,3,2,Sales Executive,4,Divorced,8414,6882,1,Y,Yes,13,3,3,80,1,13,3,2,0,12,0,4
25,No,Travel_Frequently,1426,Research & Development,29,4,Life Sciences,1,12733721,3,Male,79,3,2,Laboratory Technician,3,Married,12727,22640,5,Y,No,16,3,3,80,1,11,2,3,4,9,3,1
25,Yes,Travel_Rarely,589,Research & Development,1,4,Technical Degree,1,9993121,2,Female,90,3,3,Research Scientist,2,Married,4011,18329,0,Y,No,17,3,3,80,1,8,2,3,16,4,4,2
18,Yes,Travel_Rarely,943,Sales,4,1,Life Sciences,1,8225756,2,Female,66,1,3,Laboratory Technician,3,Single,3026,8956,6,Y,No,19,3,4,80,0,10,6,3,0,11,2,2
18,No,Non-Travel,424,Research & Development,6,3,Life Sciences,1,15400479,1,Male,100,3,1,Research Director,1,Married,8129,26999,8,Y,No,14,4,3,80,0,32,2,3,2,2,3,5
41,No,Travel_Rarely,1410,Research & Development,22,4,Medical,1,5029231,1,Female,45,3,3,Research Scientist,4,Single,15928,26999,6,Y,No,12,3,2,80,0,40,6,2,1,4,1,4
29,No,Non-Travel,1463,Research & Development,18,4,Life Sciences,1,12683035,3,Female,61,3,3,Research Scientist,2,Married,3922,2094,9,Y,No,18,3,2,80,3,40,6,2,6,5,1,3
26,No,Travel_Rarely,1391,Research & Development,28,3,Marketing,1,5929126,1,Male,80,4,1,Sales Executive,1,Married,8539,17926,9,Y,Yes,14,3,3,80,2,12,1,4,9,6,8,5
51,Yes,Travel_Frequently,1027,Research & Development,1,1,Medical,1,1375237,3,Male,88,1,1,Manufacturing Director,3,Divorced,6032,23613,0,Y,No,17,3,2,80,3,26,5,3,4,9,1,1
21,No,Travel_Rarely,1499,Research & Development,5,2,Technical Degree,1,324826,4,Female,94,3,2,Human Resources,1,Married,4202,21448,2,Y,No,17,4,1,80,0,5,3,3,0,9,3,6
20,Yes,Travel_Frequently,1351,Research & Development,4,3,Medical,1,5503392,4,Female,46,3,4,Sales Representative,4,Divorced,6625,26999,1,Y,No,16,3,4,80,1,8,3,2,0,1,5,5
24,Yes,Travel_Rarely,781,Research & Development,14,1,Medical,1,7098186,2,Male,93,3,1,Manufacturing Director,3,Single,6687,13199,7,Y,Yes,12,3,3,80,2,5,3,3,3,6,0,6
35,No,Non-Travel,1499,Research & Development,19,4,Technical Degree,1,6772225,2,Male,100,3,3,Sales Executive,4,Divorced,2934,26999,1,Y,No,14,4,3,80,1,13,2,2,7,6,3,2
35,No,Travel_Rarely,1499,Research & Development,4,2,Medical,1,11696570,2,Female,74,3,2,Manufacturing Director,3,Single,7814,18432,2,Y,No,18,3,3,80,2,10,3,2,1,2,2,3
20,No,Travel_Rarely,1499,Sales,14,3,Life Sciences,1,12614859,4,Male,100,3,1,Research Scientist,3,Married,2046,6898,2,Y,Yes,11,3,4,80,2,16,3,3,1,3,3,6
19,No,Non-Travel,1436,Sales,1,4,Medical,1,4913822,3,Male,77,2,3,Human Resources,4,Divorced,13568,21679,2,Y,No,11,4,3,80,0,6,6,4,2,1,0,2
20,No,Travel_Rarely,1499,Sales,1,3,Life Sciences,1,2651244,3,Male,47,4,1,Research Scientist,4,Single,4303,23692,3,Y,Yes,15,4,2,80,2,29,2,3,4,5,2,3
30,No,Travel_Rarely,1416,Research & Development,28,4,Medical,1,2668065,4,Male,80,3,3,Manager,3,Single,3468,11569,0,Y,No,11,3,1,80,0,9,2,4,3,8,1,2
25,No,Travel_Rarely,1499,Research & Development,9,2,Medical,1,4917415,3,Male,51,3,4,Laboratory Technician,4,Married,4229,19184,0,Y,No,18,3,3,80,0,11,6,3,3,11,3,3
18,No,Travel_Frequently,1050,Research & Development,10,5,Human Resources,1,941632,3,Female,32,3,2,Research Director,2,Married,18200,20326,7,Y,No,13,3,3,80,3,12,5,3,1,8,9,2
50,No,Travel_Rarely,1499,Research & Development,4,4,Life Sciences,1,15098801,2,Male,85,3,1,Laboratory Technician,1,Married,16984,5043,8,Y,No,17,4,4,80,1,13,2,3,24,3,0,9
29,No,Travel_Frequently,1177,Research & Development,10,2,Life Sciences,1,4098741,3,Male,95,3,1,Research Scientist,4,Single,6754,25828,3,Y,Yes,15,3,1,80,0,21,5,3,0,8,6,8
39,No,Travel_Rarely,1157,Research & Development,23,2,Medical,1,6784238,2,Female,100,3,2,Human Resources,3,Married,3697,11457,3,Y,Yes,14,3,4,80,1,35,3,2,4,1,1,3
19,No,Travel_Rarely,1061,Human Resources,10,1,Other,1,16037681,1,Male,87,2,2,Research Director,4,Single,3430,19641,1,Y,No,11,3,2,80,3,13,3,2,9,2,4,2
45,Yes,Travel_Rarely,1499,Sales,5,4,Marketing,1,5087755,2,Male,94,2,2,Sales Executive,1,Divorced,3068,23114,1,Y,No,11,3,1,80,0,39,1,2,1,2,2,5
36,No,Travel_Frequently,1379,Research & Development,15,3,Life Sciences,1,6043466,1,Female,59,3,1,Sales Executive,3,Single,7098,15551,3,Y,Yes,15,3,4,80,2,25,2,4,3,5,7,4
25,Yes,Travel_Rarely,733,Research & Development,3,1,Medical,1,6250173,4,Male,47,3,2,Research Scientist,1,Married,9051,15754,3,Y,No,17,3,2,80,0,40,2,2,0,8,7,3
18,No,Travel_Rarely,1454,Research & Development,25,4,Technical Degree,1,5936069,3,Male,74,2,1,Manufacturing Director,1,Divorced,7688,21920,4,Y,No,18,3,4,80,1,7,2,2,3,8,0,6
20,No,Travel_Rarely,1360,Research & Development,6,4,Life Sciences,1,4623164,3,Male,47,3,2,Sales Executive,1,Divorced,8405,17492,1,Y,Yes,11,3,1,80,3,15,2,3,1,2,2,1
19,No,Travel_Rarely,1439,Sales,2,4,Medical,1,15920469,3,Male,84,3,2,Research Director,2,Divorced,4677,25256,3,Y,No,16,3,1,80,1,11,2,3,6,12,10,1
42,No,Travel_Rarely,1264,Research & Development,22,4,Technical Degree,1,9406264,4,Male,100,3,1,Research Director,3,Single,14599,17174,0,Y,No,16,3,1,80,3,33,4,2,7,9,0,1
31,No,Travel_Rarely,1499,Research & Development,1,1,Medical,1,4094284,1,Female,87,3,2,Laboratory Technician,1,Divorced,5502,23084,3,Y,No,18,4,1,80,1,39,3,1,6,5,3,7
21,No,Travel_Rarely,1178,Sales,3,3,Life Sciences,1,447161,3,Male,59,2,2,Healthcare Representative,1,Divorced,1970,19469,3,Y,No,16,3,4,80,1,11,2,2,2,6,1,3
27,No,Non-Travel,1154,Research & Development,5,3,Life Sciences,1,4871088,3,Female,43,3,1,Manager,4,Single,12789,4059,2,Y,No,21,3,3,80,2,28,3,3,8,2,0,6
18,No,Travel_Rarely,1391,Research & Development,11,3,Life Sciences,1,13301055,4,Female,68,3,1,Research Scientist,1,Married,13574,7222,4,Y,Yes,16,4,2,80,0,14,4,3,2,6,0,2
38,No,Travel_Rarely,1499,Sales,11,4,Life Sciences,1,15738996,3,Male,32,4,3,Laboratory Technician,1,Married,3933,2094,2,Y,No,12,3,4,80,0,17,3,4,3,5,0,5
18,No,Travel_Rarely,1488,Research & Development,3,4,Medical,1,15061256,3,Female,89,3,2,Manufacturing Director,3,Single,4073,26999,3,Y,Yes,15,3,4,80,0,11,3,3,2,8,2,2
29,Yes,Travel_Rarely,1492,Sales,2,3,Life Sciences,1,3673968,2,Male,90,3,4,Manufacturing Director,3,Single,6061,22848,3,Y,Yes,11,3,3,80,1,40,3,1,6,8,4,1
25,No,Non-Travel,1162,Research & Development,9,3,Life Sciences,1,7833443,3,Male,64,3,4,Sales Executive,1,Married,15368,13531,5,Y,Yes,20,4,3,80,0,6,1,3,5,4,2,15
32,No,Travel_Frequently,589,Research & Development,1,3,Medical,1,3778016,4,Male,73,2,2,Healthcare Representative,2,Single,17088,5135,1,Y,No,12,3,2,80,1,12,2,3,8,0,0,5
21,No,Travel_Rarely,485,Research & Development,20,4,Life Sciences,1,946458,4,Male,77,4,3,Manager,4,Married,3662,2094,5,Y,No,17,3,2,80,3,10,2,2,2,2,1,2
36,No,Travel_Rarely,1458,Human Resources,28,3,Technical Degree,1,5639537,2,Female,94,3,2,Healthcare Representative,1,Single,3915,13681,6,Y,Yes,11,3,2,80,1,15,2,1,5,8,0,4
54,No,Travel_Rarely,1499,Research & Development,7,3,Medical,1,11705712,3,Female,47,3,2,Sales Executive,2,Divorced,4042,23171,9,Y,No,15,3,3,80,0,9,2,3,9,6,0,2
25,Yes,Travel_Rarely,1499,Research & Development,27,1,Life Sciences,1,2885683,3,Female,69,3,2,Sales Executive,4,Married,3220,9180,3,Y,Yes,15,3,4,80,1,16,2,2,8,8,3,2
20,Yes,Travel_Rarely,978,Sales,29,4,Technical Degree,1,2545018,1,Female,59,3,1,Sales Executive,2,Married,5367,23704,1,Y,No,24,3,3,80,1,11,3,3,0,18,9,3
25,No,Travel_Frequently,1443,Research & Development,2,2,Life Sciences,1,15600757,4,Female,80,3,2,Laboratory Technician,4,Single,3758,26887,7,Y,Yes,18,3,1,80,0,8,2,2,0,5,0,7
47,Yes,Travel_Rarely,1499,Research & Development,5,4,Life Sciences,1,6103546,4,Male,90,3,2,Research Scientist,4,Married,6182,8100,1,Y,No,13,3,2,80,1,14,3,3,3,2,1,7
43,No,Travel_Rarely,934,Research & Development,12,1,Medical,1,5647653,1,Male,37,3,1,Laboratory Technician,3,Married,3011,24713,2,Y,No,19,3,4,80,0,24,3,1,2,9,0,3
23,No,Travel_Rarely,863,Research & Development,6,3,Other,1,541948,3,Male,95,1,1,Manager,4,Divorced,4548,24292,3,Y,No,13,3,1,80,1,11,4,4,0,2,0,2
22,No,Travel_Rarely,1499,Research & Development,20,3,Life Sciences,1,12494402,3,Male,72,3,2,Sales Executive,3,Married,4540,4058,0,Y,No,14,3,4,80,0,28,3,2,0,13,3,5
25,No,Travel_Rarely,563,Research & Development,3,2,Medical,1,8852682,1,Male,56,3,2,Healthcare Representative,4,Single,5361,10844,4,Y,No,13,3,4,80,0,11,3,3,8,10,2,3
23,No,Travel_Frequently,315,Human Resources,2,1,Marketing,1,14696285,4,Male,85,3,3,Sales Executive,2,Married,8259,25131,2,Y,No,14,3,3,80,0,40,4,2,11,8,2,2
30,No,Travel_Frequently,1212,Research & Development,4,4,Medical,1,5413073,4,Female,93,4,2,Laboratory Technician,4,Divorced,3463,21933,3,Y,Yes,11,3,3,80,1,15,2,2,0,13,5,4
22,No,Travel_Frequently,1147,Research & Development,2,4,Medical,1,4916233,4,Female,33,3,1,Healthcare Representative,1,Married,7453,2804,7,Y,Yes,11,3,4,80,1,40,3,3,0,5,0,8
36,No,Travel_Rarely,1499,Research & Development,11,4,Marketing,1,793401,2,Male,48,3,5,Research Director,3,Married,4833,26999,7,Y,Yes,14,4,2,80,2,31,3,2,2,8,1,10
42,No,Travel_Rarely,1410,Research & Development,28,4,Life Sciences,1,1900690,2,Female,75,2,4,Manager,2,Married,11330,24831,3,Y,Yes,11,4,2,80,1,13,5,3,20,5,0,2
18,No,Travel_Frequently,1499,Research & Development,1,4,Life Sciences,1,9946115,3,Male,98,3,3,Sales Executive,1,Married,6319,4134,1,Y,No,16,4,2,80,0,13,3,4,18,9,0,1
24,No,Non-Travel,1499,Research & Development,4,4,Life Sciences,1,13106531,4,Female,72,3,2,Research Director,1,Married,2874,23744,1,Y,No,16,3,4,80,0,10,2,3,0,0,1,3
41,No,Travel_Rarely,1387,Sales,4,3,Medical,1,63663,4,Male,48,1,2,Laboratory Technician,2,Single,7178,14778,2,Y,No,11,3,2,80,1,38,4,1,0,1,2,2
19,No,Travel_Rarely,1383,Sales,26,4,Medical,1,9170235,4,Female,81,3,2,Manager,2,Divorced,6711,21392,0,Y,Yes,15,3,3,80,0,16,3,4,8,6,0,0
36,No,Travel_Rarely,1499,Research & Development,3,4,Marketing,1,14672123,3,Male,49,2,1,Human Resources,1,Single,11484,25495,0,Y,No,15,3,4,80,2,10,4,3,0,13,1,4
25,No,Travel_Rarely,1499,Sales,12,4,Life Sciences,1,11329028,4,Male,84,3,4,Manager,2,Single,5850,14875,4,Y,Yes,15,3,4,80,1,29,5,3,2,5,1,0
18,No,Travel_Rarely,1499,Research & Development,1,2,Life Sciences,1,9962250,3,Male,89,2,2,Research Scientist,2,Married,3496,26999,3,Y,Yes,19,3,2,80,0,31,5,2,6,4,0,6
22,No,Travel_Rarely,1283,Sales,2,3,Medical,1,4520148,3,Female,42,3,3,Laboratory Technician,2,Divorced,4540,12209,9,Y,No,17,3,3,80,0,4,2,3,0,5,0,5
