job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
Data Analyst,Medium,E-commerce,Canada,Hybrid,Entry,12,Bachelor,1,1,0,1,0,79439,12,2020,High,1
AI Engineer,Medium,Finance,Singapore,Remote,Entry,12,Master,0,0,0,0,0,124834,10,2020,High,8
AI Engineer,Medium,E-commerce,Germany,Onsite,Mid,7,PhD,1,0,0,1,0,144119,7,2024,Low,3
AI Engineer,Startup,Retail,Canada,Remote,Entry,8,Master,0,0,1,1,0,159731,12,2020,Medium,3
Business Analyst,Medium,Finance,Canada,Remote,Entry,13,Bachelor,0,1,1,0,1,55356,9,2023,Low,4
Business Analyst,Enterprise,Education,UK,Hybrid,Senior,1,PhD,1,0,1,0,0,110526,12,2021,Medium,3
Data Analyst,Medium,Finance,Canada,Onsite,Mid,9,Master,1,1,1,0,0,110513,7,2021,Medium,5
Data Scientist,Enterprise,Education,UK,Onsite,Mid,9,Bachelor,0,0,0,0,0,183768,10,2022,Medium,5
Data Analyst,Medium,Healthcare,Singapore,Hybrid,Mid,6,PhD,1,1,1,0,1,100655,8,2022,Medium,7
AI Engineer,Startup,Healthcare,Australia,Onsite,Entry,5,Master,0,0,1,1,0,65846,3,2021,High,7
Data Analyst,Startup,Retail,Singapore,Remote,Mid,1,Bachelor,1,0,0,0,1,118362,11,2021,High,7
Data Engineer,MNC,Healthcare,Singapore,Remote,Entry,7,PhD,1,0,1,0,0,171530,11,2022,High,6
AI Engineer,Startup,Retail,Canada,Hybrid,Entry,8,Bachelor,0,0,1,1,0,85017,12,2020,High,3
Business Analyst,Enterprise,Finance,Singapore,Hybrid,Entry,14,PhD,1,0,1,0,0,133078,12,2021,High,4
Machine Learning Engineer,MNC,Finance,Australia,Onsite,Entry,12,Master,0,0,0,1,1,95646,9,2025,High,2
Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Entry,14,Bachelor,0,0,1,0,1,78180,7,2026,Medium,9
Machine Learning Engineer,Startup,Finance,India,Onsite,Senior,13,Master,1,0,0,1,0,150606,11,2025,Low,7
Data Scientist,Enterprise,Education,India,Remote,Mid,14,Master,1,1,0,0,0,134879,12,2025,High,4
Data Analyst,MNC,E-commerce,Germany,Hybrid,Entry,13,Master,1,0,0,0,1,98890,10,2023,Low,1
Business Analyst,MNC,Retail,UK,Onsite,Mid,7,Master,0,0,1,1,0,125160,3,2020,Low,8
Data Scientist,Startup,E-commerce,Australia,Remote,Mid,9,PhD,0,0,0,0,0,168039,7,2020,High,4
Data Scientist,Medium,E-commerce,USA,Remote,Mid,14,Bachelor,1,1,0,1,0,138455,2,2020,High,8
Data Analyst,Medium,Finance,Singapore,Onsite,Entry,0,Master,0,0,0,1,1,120001,10,2023,Low,2
Business Analyst,MNC,Education,Canada,Remote,Mid,8,Bachelor,0,0,1,0,1,76743,6,2022,Medium,7
AI Engineer,Enterprise,E-commerce,UK,Onsite,Mid,14,PhD,1,0,0,0,0,64611,1,2023,Low,8
Data Analyst,Enterprise,E-commerce,USA,Onsite,Mid,11,Bachelor,1,1,0,1,0,127439,6,2025,Low,4
Data Scientist,Medium,Healthcare,UK,Remote,Mid,5,Bachelor,1,1,1,0,1,176659,7,2021,Medium,8
AI Engineer,MNC,Retail,Australia,Onsite,Senior,9,PhD,0,1,0,0,1,116805,7,2022,Medium,1
Data Engineer,Enterprise,Finance,India,Remote,Senior,7,PhD,1,1,1,1,1,171390,10,2023,Medium,7
Machine Learning Engineer,Startup,Retail,Canada,Hybrid,Mid,12,Master,1,0,1,0,0,120861,1,2024,Medium,7
Data Scientist,Medium,Education,India,Hybrid,Senior,7,Bachelor,0,0,0,1,1,136269,8,2024,Low,7
AI Engineer,Medium,E-commerce,Canada,Remote,Entry,1,Master,0,1,0,1,1,89145,6,2024,Low,5
Data Engineer,MNC,E-commerce,Australia,Onsite,Mid,1,PhD,1,1,1,1,1,132197,10,2022,Low,8
Data Analyst,Medium,Technology,Australia,Onsite,Entry,7,PhD,1,0,0,1,1,128717,9,2024,High,8
Data Engineer,Startup,Healthcare,India,Hybrid,Mid,10,Master,1,0,0,1,0,97583,7,2021,High,2
Data Analyst,Medium,Finance,Singapore,Remote,Entry,0,PhD,0,0,0,1,0,87373,10,2021,Medium,3
Data Engineer,Startup,Healthcare,India,Onsite,Entry,14,PhD,1,1,0,0,1,85922,9,2023,Low,1
Data Engineer,MNC,Education,India,Remote,Senior,9,Master,1,1,0,0,0,115148,1,2023,Low,5
Data Analyst,Enterprise,Education,Australia,Hybrid,Entry,7,Master,1,1,1,1,1,51543,8,2025,High,6
Data Analyst,Startup,Retail,Singapore,Onsite,Senior,5,Bachelor,0,1,1,1,1,167170,4,2023,High,5
Machine Learning Engineer,Enterprise,Finance,India,Remote,Entry,12,PhD,0,1,1,0,1,51078,4,2025,Low,1
Business Analyst,Startup,Healthcare,India,Hybrid,Entry,7,Master,0,1,0,1,0,131274,9,2020,High,3
Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Entry,8,Master,0,0,0,1,1,93043,11,2021,Low,2
Machine Learning Engineer,Enterprise,Finance,UK,Onsite,Senior,6,Master,0,0,1,1,1,97196,1,2023,Low,7
Data Analyst,MNC,Technology,Australia,Onsite,Entry,8,Bachelor,0,1,1,0,1,123890,12,2024,Low,4
Data Scientist,MNC,Retail,Singapore,Remote,Mid,14,Bachelor,0,0,1,0,1,166687,6,2025,Low,8
Business Analyst,Medium,E-commerce,Germany,Hybrid,Senior,11,Bachelor,0,0,1,0,1,169246,8,2026,Low,1
Business Analyst,Enterprise,Healthcare,Germany,Remote,Entry,1,Master,1,0,0,1,1,191426,7,2026,Medium,3
Machine Learning Engineer,Startup,Retail,India,Onsite,Senior,1,Master,0,1,1,1,0,68864,12,2022,High,7
Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Mid,4,PhD,1,0,0,0,1,99451,7,2023,High,5
Business Analyst,Medium,E-commerce,UK,Remote,Mid,8,Bachelor,0,1,1,1,0,74610,6,2020,High,5
Machine Learning Engineer,Enterprise,Finance,Germany,Remote,Senior,4,PhD,0,0,1,0,1,159540,12,2022,Medium,5
Data Engineer,Medium,Healthcare,USA,Remote,Entry,14,Bachelor,1,0,1,0,1,156539,3,2021,High,3
Data Analyst,Startup,Technology,Germany,Onsite,Senior,0,PhD,0,1,1,1,1,188730,7,2022,Low,1
Data Engineer,Enterprise,Finance,USA,Hybrid,Mid,1,Bachelor,0,0,0,1,0,115093,8,2026,High,2
Machine Learning Engineer,MNC,Technology,Canada,Remote,Mid,14,Bachelor,1,1,0,0,0,137728,4,2023,Medium,9
Data Scientist,Medium,Finance,Canada,Remote,Senior,5,PhD,1,1,1,1,0,90426,6,2020,Medium,7
Machine Learning Engineer,Enterprise,Technology,Australia,Remote,Mid,1,Master,0,1,0,0,0,150300,1,2021,High,6
Data Scientist,Startup,E-commerce,Canada,Onsite,Senior,5,PhD,1,1,1,0,1,118667,4,2025,High,3
Business Analyst,Startup,Retail,Germany,Hybrid,Mid,10,PhD,1,1,0,1,0,98163,1,2022,Low,4
Data Scientist,Enterprise,Finance,UK,Onsite,Senior,5,Bachelor,1,0,1,0,0,95642,3,2026,Medium,1
Data Analyst,Startup,Technology,Singapore,Onsite,Senior,3,PhD,1,0,1,0,1,142568,9,2024,Low,7
Data Scientist,Startup,Retail,UK,Onsite,Entry,8,Bachelor,1,1,1,0,1,101855,2,2026,High,9
Data Engineer,Enterprise,E-commerce,Australia,Onsite,Mid,9,Master,1,0,0,1,0,119392,7,2023,High,4
Machine Learning Engineer,MNC,Healthcare,UK,Remote,Mid,13,Bachelor,0,1,1,1,1,142473,11,2023,Medium,7
Data Analyst,Medium,Education,Canada,Hybrid,Senior,0,PhD,0,0,1,1,0,116884,7,2024,High,2
Machine Learning Engineer,MNC,Healthcare,USA,Remote,Senior,13,PhD,0,1,1,0,0,150364,1,2022,High,3
Data Scientist,Medium,Technology,UK,Remote,Mid,11,Bachelor,1,1,1,1,1,87066,10,2024,High,2
Data Engineer,Enterprise,Retail,UK,Hybrid,Entry,14,Master,0,0,0,1,1,108064,11,2020,High,8
AI Engineer,Enterprise,Technology,Germany,Hybrid,Entry,14,Bachelor,0,0,0,1,0,46218,2,2020,High,7
Data Analyst,Startup,Retail,Australia,Onsite,Senior,7,Master,1,0,0,1,1,112046,10,2020,High,1
Business Analyst,Enterprise,E-commerce,UK,Remote,Senior,14,Master,1,1,1,0,1,114390,1,2023,Medium,4
Machine Learning Engineer,MNC,Healthcare,USA,Onsite,Senior,14,Master,0,1,1,1,1,131602,1,2023,High,2
Machine Learning Engineer,MNC,Technology,Canada,Hybrid,Mid,11,Bachelor,0,0,1,0,0,100660,8,2022,High,3
Data Scientist,Startup,Healthcare,USA,Remote,Mid,10,Master,1,1,0,0,0,77790,10,2022,High,1
Data Scientist,Medium,Finance,Singapore,Hybrid,Senior,1,PhD,1,0,0,0,0,112073,9,2026,Low,9
Business Analyst,MNC,Healthcare,India,Remote,Senior,13,Master,0,0,1,1,1,80212,1,2024,Low,7
Data Analyst,MNC,Technology,Canada,Remote,Senior,0,Bachelor,0,1,1,1,0,97528,8,2020,High,1
Business Analyst,Startup,Technology,Singapore,Remote,Entry,3,Bachelor,1,0,1,1,1,67781,3,2020,Medium,9
Data Engineer,Enterprise,E-commerce,India,Remote,Senior,14,Master,0,0,1,0,1,154368,1,2026,Low,4
Data Scientist,Startup,Healthcare,Canada,Onsite,Mid,9,Bachelor,1,0,0,1,0,99928,7,2021,High,1
AI Engineer,Enterprise,Technology,India,Onsite,Senior,14,Master,0,1,1,1,1,92361,11,2023,High,6
Machine Learning Engineer,MNC,Technology,USA,Hybrid,Mid,2,Bachelor,1,1,1,0,0,115814,11,2020,Medium,8
Data Engineer,Startup,Education,UK,Hybrid,Senior,13,PhD,1,0,0,1,0,124737,9,2020,High,6
Data Scientist,Medium,Technology,Germany,Onsite,Entry,6,Master,0,1,1,1,0,82544,12,2021,High,1
Data Scientist,Medium,Finance,Singapore,Remote,Mid,14,Master,1,1,0,1,0,163745,11,2025,High,5
Data Engineer,MNC,E-commerce,Singapore,Onsite,Senior,7,Master,1,1,1,0,0,73500,3,2022,High,5
Data Analyst,Medium,Healthcare,Australia,Onsite,Senior,14,PhD,1,0,0,1,1,118386,6,2024,High,9
Data Engineer,Enterprise,E-commerce,Singapore,Hybrid,Entry,0,Master,0,0,0,0,0,118000,9,2022,High,7
Machine Learning Engineer,Enterprise,E-commerce,Germany,Hybrid,Entry,2,PhD,1,1,1,0,1,174032,11,2020,High,7
Data Analyst,MNC,Finance,India,Remote,Senior,3,PhD,0,1,1,1,1,163745,4,2022,Low,5
Data Engineer,Startup,Finance,Singapore,Hybrid,Senior,11,Bachelor,1,1,1,0,1,58911,10,2025,Medium,6
Business Analyst,Enterprise,Healthcare,USA,Hybrid,Senior,14,Bachelor,1,1,0,1,1,148615,5,2021,High,6
Data Scientist,Medium,Healthcare,Australia,Remote,Entry,13,PhD,0,0,1,1,0,85398,3,2020,Low,8
Data Engineer,Enterprise,Healthcare,USA,Onsite,Mid,14,Bachelor,1,1,1,1,0,144079,6,2023,Low,4
Business Analyst,MNC,Education,Australia,Onsite,Entry,11,Bachelor,0,0,1,1,1,70539,8,2025,Medium,7
Business Analyst,Startup,Healthcare,UK,Onsite,Senior,10,Master,0,0,1,0,1,99364,4,2025,High,9
Machine Learning Engineer,Startup,Finance,Singapore,Onsite,Entry,12,Master,1,0,1,1,0,119557,7,2021,High,2
Business Analyst,Medium,Healthcare,Australia,Hybrid,Entry,7,Bachelor,0,1,0,0,1,123024,2,2020,High,7
Data Engineer,Medium,Healthcare,USA,Onsite,Mid,5,Master,1,1,1,0,0,80876,3,2023,High,7
Business Analyst,Enterprise,E-commerce,Germany,Onsite,Entry,3,Bachelor,0,0,1,1,0,100603,7,2023,Medium,7
AI Engineer,Enterprise,Healthcare,Australia,Remote,Entry,11,PhD,1,1,1,1,0,183961,6,2023,High,4
AI Engineer,Enterprise,Finance,Canada,Remote,Senior,11,Bachelor,1,0,0,0,0,98892,9,2025,High,7
Data Scientist,Startup,Education,Singapore,Hybrid,Entry,1,Bachelor,1,1,0,1,0,133454,1,2021,High,2
Data Analyst,MNC,Technology,USA,Remote,Entry,14,PhD,1,1,1,1,1,100665,7,2023,Low,1
Business Analyst,MNC,Retail,India,Remote,Mid,14,PhD,1,0,1,0,0,95284,7,2023,Low,6
Business Analyst,Startup,Education,Germany,Remote,Senior,14,Bachelor,1,1,0,1,1,54755,7,2024,Low,7
Data Analyst,MNC,Technology,Singapore,Remote,Senior,14,Master,1,1,1,0,0,109456,1,2026,High,6
Machine Learning Engineer,Startup,Healthcare,Canada,Hybrid,Mid,0,Bachelor,0,0,0,0,0,131431,10,2020,High,8
Data Scientist,Medium,Healthcare,Canada,Hybrid,Entry,7,PhD,0,1,0,1,0,71752,8,2020,High,6
Machine Learning Engineer,MNC,Technology,Germany,Onsite,Senior,14,Master,0,1,1,0,1,113625,6,2024,High,9
Business Analyst,Medium,Retail,India,Remote,Mid,14,Bachelor,1,0,1,1,1,141504,9,2024,Medium,2
Data Engineer,Enterprise,Education,Canada,Hybrid,Entry,2,PhD,1,1,1,0,1,142060,7,2025,High,4
Machine Learning Engineer,Medium,Healthcare,India,Remote,Mid,1,PhD,1,1,1,0,0,135271,5,2021,High,2
Data Engineer,Startup,Education,UK,Onsite,Mid,12,PhD,0,1,0,1,0,94058,5,2021,High,8
AI Engineer,Medium,Finance,Singapore,Remote,Mid,14,Bachelor,1,1,1,1,1,115958,6,2021,High,4
Data Scientist,Startup,Technology,Canada,Remote,Senior,10,Master,0,1,1,0,1,148557,9,2022,Low,3
Data Scientist,MNC,Technology,Singapore,Hybrid,Senior,3,Master,1,1,0,1,0,111596,12,2023,High,8
Machine Learning Engineer,MNC,Technology,Singapore,Remote,Mid,9,Master,1,1,1,0,1,120447,2,2021,Low,5
Business Analyst,Medium,E-commerce,Singapore,Hybrid,Senior,10,Bachelor,1,1,1,1,1,164894,12,2026,High,9
Data Scientist,Startup,Retail,Singapore,Remote,Entry,2,Master,0,1,0,1,0,112742,1,2021,Low,8
AI Engineer,MNC,Technology,Singapore,Remote,Entry,10,Bachelor,1,0,0,0,0,135660,10,2020,Medium,4
Data Engineer,Enterprise,Technology,Singapore,Remote,Mid,13,PhD,0,1,0,1,0,82591,1,2024,Medium,8
Data Engineer,Enterprise,Finance,Singapore,Onsite,Mid,9,PhD,1,1,0,0,1,81775,6,2026,Low,2
Business Analyst,Medium,Finance,Canada,Hybrid,Mid,6,Master,1,1,0,1,0,92068,6,2024,Medium,5
AI Engineer,Medium,Healthcare,India,Onsite,Senior,14,PhD,1,0,1,0,0,94018,12,2026,High,3
Machine Learning Engineer,Medium,Technology,Canada,Onsite,Senior,3,Master,1,1,1,0,1,142214,1,2022,High,5
Data Analyst,Medium,Education,USA,Remote,Mid,1,PhD,1,1,1,0,1,79155,5,2026,Low,7
AI Engineer,Enterprise,Healthcare,Canada,Hybrid,Senior,9,PhD,1,1,1,1,0,109403,11,2020,Medium,6
Data Analyst,Medium,Technology,Australia,Onsite,Senior,11,Master,1,0,1,1,1,82695,4,2023,Medium,3
Data Scientist,MNC,Finance,Australia,Onsite,Mid,1,Bachelor,0,0,1,1,0,72287,7,2024,High,8
Data Engineer,Enterprise,Retail,USA,Remote,Senior,11,Master,0,1,0,1,1,188188,6,2021,Low,8
Data Analyst,Medium,Finance,Singapore,Onsite,Mid,11,Bachelor,0,0,1,1,1,104410,9,2022,Medium,9
Data Engineer,Enterprise,Retail,Canada,Remote,Mid,10,Master,1,0,1,1,0,194570,1,2024,High,7
Business Analyst,Startup,Technology,Germany,Hybrid,Mid,12,Master,1,1,1,0,0,132192,11,2023,High,9
Data Engineer,Enterprise,Healthcare,USA,Hybrid,Senior,14,PhD,0,0,1,1,1,58125,11,2026,High,2
Data Scientist,MNC,E-commerce,Singapore,Onsite,Mid,11,Bachelor,1,1,1,0,0,119391,12,2026,Medium,5
Machine Learning Engineer,Enterprise,E-commerce,UK,Remote,Mid,0,PhD,0,0,1,0,0,149191,9,2025,Medium,3
Data Engineer,Enterprise,E-commerce,Canada,Hybrid,Mid,14,PhD,1,0,1,0,1,118520,7,2025,High,5
Data Scientist,Enterprise,Technology,UK,Hybrid,Senior,2,Master,1,1,1,0,1,84919,2,2021,Low,2
Data Scientist,MNC,Healthcare,Canada,Onsite,Entry,14,PhD,0,0,1,1,1,111464,1,2021,Low,8
Business Analyst,Startup,Finance,Australia,Hybrid,Senior,8,PhD,1,0,0,0,1,101795,6,2024,Low,9
Business Analyst,Startup,Technology,Canada,Onsite,Senior,14,PhD,0,0,0,1,1,165949,9,2023,Low,2
Data Engineer,Startup,Technology,Singapore,Onsite,Entry,14,Master,0,0,1,1,1,164946,12,2020,Low,9
Data Analyst,MNC,Finance,Singapore,Remote,Mid,7,PhD,1,0,1,0,0,111612,12,2022,High,8
Data Analyst,Startup,Healthcare,USA,Remote,Entry,2,PhD,0,1,0,1,1,112173,8,2025,High,4
Data Scientist,Medium,E-commerce,Canada,Onsite,Mid,5,PhD,1,0,0,1,1,65392,10,2022,High,9
Data Scientist,Enterprise,Retail,Singapore,Remote,Mid,12,Bachelor,1,1,0,0,1,47073,12,2025,Medium,8
Business Analyst,Startup,Technology,Australia,Onsite,Mid,14,Bachelor,1,0,1,1,1,151747,10,2021,Low,2
Data Scientist,Medium,Healthcare,USA,Onsite,Mid,10,PhD,1,0,1,0,1,59303,11,2023,Low,2
Data Analyst,MNC,Technology,Singapore,Hybrid,Senior,1,PhD,0,1,1,0,1,152024,1,2025,Medium,8
Machine Learning Engineer,Medium,Healthcare,UK,Onsite,Entry,6,Bachelor,1,1,0,1,0,160332,7,2021,Medium,6
Business Analyst,MNC,Retail,Singapore,Remote,Mid,10,PhD,0,1,1,0,0,95270,1,2022,High,9
AI Engineer,Enterprise,Education,USA,Onsite,Mid,7,Master,0,0,1,0,0,58621,6,2025,High,8
Data Engineer,Medium,Education,Canada,Hybrid,Mid,3,Master,1,0,0,1,0,80689,9,2025,Low,7
Data Scientist,Medium,Retail,India,Onsite,Mid,14,Master,1,1,0,1,1,88516,9,2022,High,9
AI Engineer,MNC,Technology,Australia,Onsite,Mid,10,Bachelor,1,1,0,0,0,195553,9,2022,High,7
Machine Learning Engineer,Enterprise,Technology,India,Remote,Entry,1,PhD,0,1,0,1,0,105533,11,2025,High,6
Data Engineer,Startup,Healthcare,USA,Hybrid,Senior,9,Master,0,1,0,1,0,168251,12,2023,Low,3
Business Analyst,Medium,Finance,Australia,Hybrid,Mid,9,Master,0,1,1,0,0,76307,1,2023,High,1
Data Engineer,Enterprise,Healthcare,UK,Remote,Mid,4,Bachelor,1,0,1,1,1,123338,11,2022,High,1
AI Engineer,Enterprise,Technology,Canada,Onsite,Senior,8,Bachelor,1,0,0,0,0,72351,7,2023,High,9
Data Engineer,MNC,Finance,Canada,Hybrid,Mid,2,Bachelor,0,1,0,1,0,130765,12,2025,High,5
Machine Learning Engineer,Startup,E-commerce,UK,Remote,Senior,9,Bachelor,0,1,1,1,0,199968,1,2022,Low,7
Data Analyst,MNC,Finance,India,Remote,Mid,8,Master,1,1,0,0,1,134195,9,2022,High,3
Business Analyst,Enterprise,E-commerce,Germany,Remote,Mid,7,Bachelor,1,1,1,0,1,136774,7,2021,High,5
Data Scientist,Startup,Education,Singapore,Onsite,Mid,3,Bachelor,0,1,1,1,0,69848,3,2021,High,9
Business Analyst,Startup,Technology,India,Onsite,Mid,13,PhD,1,0,1,0,1,117883,3,2020,Medium,8
Business Analyst,MNC,Education,Canada,Remote,Senior,10,PhD,1,0,1,0,0,154376,9,2022,Medium,4
Data Analyst,Startup,E-commerce,Singapore,Remote,Senior,9,Bachelor,1,0,1,1,0,121168,12,2022,High,2
Machine Learning Engineer,Medium,Retail,USA,Hybrid,Mid,12,Master,1,0,0,1,0,145280,11,2024,Low,5
Data Scientist,Medium,Finance,India,Remote,Mid,9,PhD,0,1,0,1,1,159055,11,2024,Medium,3
AI Engineer,Medium,Education,Singapore,Hybrid,Senior,12,Master,0,1,1,0,1,80402,7,2024,High,8
AI Engineer,MNC,Education,Canada,Remote,Mid,4,PhD,0,0,1,1,1,90620,4,2026,High,4
Data Analyst,Startup,Healthcare,USA,Onsite,Entry,7,Bachelor,1,1,1,0,0,61126,1,2020,Medium,7
Data Analyst,Medium,E-commerce,UK,Onsite,Entry,6,Master,1,1,0,0,0,175823,11,2020,Medium,5
Business Analyst,Startup,Technology,UK,Hybrid,Mid,6,Bachelor,1,0,1,1,1,117770,5,2020,High,3
Data Scientist,Medium,Education,Australia,Remote,Senior,13,PhD,0,1,1,0,0,78006,11,2020,High,8
Business Analyst,MNC,Technology,Canada,Onsite,Senior,14,Master,0,0,1,1,1,63879,8,2022,Low,8
Machine Learning Engineer,Startup,E-commerce,UK,Onsite,Senior,5,Master,0,1,1,1,0,87282,10,2024,Medium,6
Data Engineer,Startup,Healthcare,Germany,Onsite,Mid,11,Bachelor,0,0,1,0,0,108704,6,2022,High,8
AI Engineer,Medium,Healthcare,UK,Remote,Mid,1,PhD,1,0,1,0,1,64432,9,2022,High,8
Data Analyst,MNC,Retail,Singapore,Hybrid,Entry,5,PhD,0,0,1,0,0,86344,9,2021,Low,2
AI Engineer,MNC,E-commerce,Canada,Hybrid,Entry,12,Bachelor,1,0,0,0,0,86988,9,2020,High,9
Machine Learning Engineer,Enterprise,Healthcare,India,Remote,Entry,3,Master,1,0,1,0,0,153153,9,2024,Low,7
Data Scientist,Enterprise,Healthcare,India,Remote,Entry,12,Master,1,1,0,0,1,110303,7,2023,High,4
AI Engineer,MNC,Finance,Canada,Hybrid,Mid,12,Bachelor,1,1,1,0,1,125999,7,2023,High,6
Data Engineer,Medium,Retail,Singapore,Hybrid,Entry,14,Master,1,0,1,0,1,170064,3,2025,Medium,9
Machine Learning Engineer,Enterprise,Education,Germany,Remote,Senior,10,Master,0,0,1,1,1,120306,11,2024,High,1
Business Analyst,Enterprise,Retail,Singapore,Hybrid,Entry,5,Master,0,1,0,0,1,124516,11,2023,High,4
Business Analyst,Startup,Healthcare,Singapore,Remote,Mid,0,PhD,0,0,1,1,1,122995,9,2024,Medium,2
Data Engineer,Medium,Technology,India,Hybrid,Entry,7,Master,0,0,0,1,0,62903,12,2021,High,8
Data Analyst,Medium,Education,Germany,Hybrid,Entry,11,Bachelor,1,1,0,0,1,96200,7,2022,High,6
Data Engineer,Medium,Finance,USA,Hybrid,Senior,14,PhD,0,0,0,0,1,127809,10,2024,High,3
Data Scientist,Medium,Finance,Canada,Remote,Senior,13,Bachelor,0,1,0,1,0,124823,3,2020,High,4
Data Analyst,MNC,Finance,USA,Hybrid,Mid,5,Bachelor,0,0,1,1,1,89168,1,2025,High,6
Machine Learning Engineer,Medium,Finance,UK,Onsite,Entry,13,Bachelor,1,1,0,1,0,128400,8,2025,High,1
Data Analyst,Medium,Technology,USA,Remote,Senior,12,Bachelor,0,1,0,1,1,122622,2,2024,Medium,7
Business Analyst,Medium,Education,Canada,Remote,Entry,10,Bachelor,1,1,1,0,0,88879,9,2023,High,1
Data Scientist,Enterprise,E-commerce,Australia,Onsite,Senior,13,Master,1,1,0,1,1,147046,12,2020,High,1
Data Engineer,Startup,Healthcare,Canada,Hybrid,Senior,5,Master,0,0,0,0,1,134846,9,2022,High,2
Data Engineer,MNC,Healthcare,Australia,Hybrid,Senior,2,PhD,1,1,1,1,1,123504,6,2020,Medium,1
Machine Learning Engineer,Medium,Finance,UK,Remote,Senior,12,PhD,1,0,1,1,1,141691,11,2020,High,9
Data Engineer,Medium,Technology,Singapore,Hybrid,Senior,14,Bachelor,0,1,1,1,1,136779,7,2021,High,6
Data Analyst,Medium,Education,USA,Remote,Senior,14,Bachelor,0,1,0,1,0,126956,1,2022,Medium,6
Machine Learning Engineer,Enterprise,E-commerce,USA,Remote,Mid,2,Bachelor,0,0,0,1,1,102439,9,2024,Medium,8
Data Scientist,MNC,Education,Canada,Onsite,Senior,13,Master,0,0,1,0,0,76092,5,2026,High,8
Business Analyst,Medium,E-commerce,USA,Onsite,Mid,14,Master,1,1,0,1,0,49936,1,2025,Low,4
AI Engineer,Enterprise,Healthcare,Singapore,Onsite,Senior,12,PhD,0,0,1,1,0,154658,8,2024,High,4
Data Engineer,Startup,Finance,Australia,Remote,Mid,14,PhD,0,1,0,0,1,128393,1,2021,Low,3
Data Scientist,Medium,E-commerce,Germany,Onsite,Senior,4,Master,1,1,1,0,0,95581,1,2021,Medium,1
Data Engineer,Medium,E-commerce,Canada,Onsite,Entry,14,PhD,0,1,0,1,0,109975,12,2025,Low,8
Business Analyst,MNC,E-commerce,Germany,Onsite,Senior,8,PhD,1,1,0,0,0,114552,2,2022,Medium,6
Data Analyst,Medium,Retail,Australia,Hybrid,Mid,14,Master,0,0,1,1,0,85184,7,2025,High,2
AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,7,PhD,0,0,0,0,1,122427,9,2022,High,7
Data Scientist,Medium,Technology,Germany,Onsite,Mid,8,Bachelor,1,0,0,1,1,85473,11,2021,Medium,7
Business Analyst,Medium,Healthcare,Singapore,Onsite,Senior,1,Bachelor,1,1,1,0,1,130721,10,2025,Medium,7
Data Scientist,MNC,Finance,Australia,Onsite,Entry,13,Bachelor,0,1,0,0,0,59194,7,2025,High,7
Data Scientist,Medium,Technology,Canada,Onsite,Entry,5,Bachelor,1,1,1,1,1,163910,1,2024,High,7
Data Analyst,Startup,Healthcare,Canada,Hybrid,Mid,14,Master,1,0,0,0,0,172054,7,2023,Medium,1
Data Engineer,Enterprise,Healthcare,Singapore,Hybrid,Mid,11,Master,1,1,1,1,1,93644,4,2022,High,5
Business Analyst,Medium,E-commerce,India,Onsite,Mid,8,PhD,1,0,0,0,0,81005,8,2024,High,2
Machine Learning Engineer,Startup,Retail,UK,Onsite,Mid,7,Master,1,1,1,0,1,113102,3,2020,Medium,4
Data Scientist,Enterprise,Retail,Germany,Onsite,Senior,7,PhD,0,1,0,1,1,96755,1,2023,High,6
Business Analyst,MNC,Healthcare,Germany,Hybrid,Senior,5,Master,0,1,1,1,1,113749,10,2024,High,4
Machine Learning Engineer,Enterprise,E-commerce,UK,Onsite,Senior,8,PhD,0,0,1,0,1,50890,7,2022,Medium,8
Data Scientist,Medium,Retail,Germany,Onsite,Senior,7,Bachelor,1,0,0,1,1,103482,10,2022,High,3
Data Analyst,Enterprise,Technology,India,Hybrid,Senior,7,Master,1,0,0,1,0,115366,10,2023,Low,9
AI Engineer,MNC,Technology,India,Hybrid,Entry,13,PhD,0,1,0,0,0,121138,11,2022,Medium,7
Data Analyst,Enterprise,Finance,UK,Remote,Senior,2,Bachelor,1,0,0,0,1,83779,10,2020,High,4
Machine Learning Engineer,Enterprise,Retail,USA,Remote,Senior,6,Bachelor,0,1,0,0,1,113241,8,2023,High,6
Data Analyst,Medium,Finance,Germany,Onsite,Mid,2,PhD,1,1,1,0,1,115409,9,2020,High,1
Data Engineer,MNC,Technology,Singapore,Remote,Entry,14,PhD,0,1,1,0,0,58323,11,2022,Low,8
Machine Learning Engineer,Medium,Education,India,Hybrid,Entry,4,PhD,0,1,1,1,1,118776,6,2026,High,8
Data Engineer,Startup,Technology,India,Onsite,Mid,10,Bachelor,0,0,0,0,1,101425,8,2024,High,4
AI Engineer,MNC,Education,UK,Onsite,Entry,6,PhD,1,1,1,0,1,125825,7,2025,Low,8
Machine Learning Engineer,Medium,Finance,India,Hybrid,Entry,14,Master,1,1,1,1,1,121816,11,2024,High,2
